Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Total
t35,186.75,209.25,121.36500000000001,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,0.0,6.779999999999999,90.0,4.637727328606633,10.0,19.3908,20.0,22.05993069193534,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1375.792208020542
t36,186.75,209.25,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,4.620066270126217,10.0,19.3908,20.0,14.32963787021414,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1396.0442541403404
t37,186.75,209.25,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,28.137227737281965,28.0,6.779999999999999,90.0,4.675667486297583,10.0,19.3908,20.0,20.292357545403185,0.0,80.0,100.0,52.0,0.0,14.0,100.0,1352.1998027689829
t38,38.45992252693852,209.24999999999997,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,0.0,90.0,4.529946443304668,10.0,19.3908,20.0,0.9901488938930598,28.0,80.0,100.0,52.0,0.0,14.0,95.17634628632328,1222.7209141504595
t39,0.0,209.25,121.2364878484798,13.5,5.625,20.0,47.25,0.0,0.0,67.5,0.0,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,15.735241021311072,6.779999999999999,90.0,5.0896137660783385,10.0,19.3908,20.0,11.357424634973743,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1180.8983172708429
t40,106.68009479884543,209.25,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,49.38964113158021,0.0,6.779999999999999,90.0,0.0,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1296.4142859304256
t41,30.31104463942154,209.25,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,0.0,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,48.925479180625764,28.0,6.779999999999999,90.0,7.119,9.036937777777784,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1240.2370115978251
t42,186.75,209.25,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,0.0,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,0.0,6.779999999999999,90.0,7.119,10.0,18.267285360185046,20.0,19.793282326262624,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1361.3833176864478
t43,186.75,209.25,68.94622942988237,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,10.374946647263343,28.0,6.779999999999999,90.0,7.119,10.0,16.630662227284148,17.215561180506015,28.0,0.0,80.0,100.0,52.0,0.0,14.0,100.0,1286.6251494849357
t44,186.75,209.25,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,15.73044045448714,0.0,6.779999999999999,90.0,7.119,10.0,14.199180639010404,0.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,0.0,1224.7523710934975
t45,186.75,132.0487138078575,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,21.252101823746518,28.0,0.0,90.0,7.119,10.0,10.687784807763865,0.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,0.0,1170.781350439368
t46,186.75,209.25,68.40519483629757,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,25.454113230669304,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,0.0,1186.7078580669668
t47,186.75,209.24999999999997,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,0.0,0.0,6.604578956344197,8.04375,33.6,12.0,6.215,19.7,15.253341420586132,28.0,6.779999999999999,90.0,7.119,10.0,19.248557904661332,0.0,28.0,10.952844339939547,80.0,100.0,52.0,0.0,14.0,0.0,1218.7570726215313
t48,0.0,209.25,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,0.0,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,44.788814303619795,0.0,6.779999999999999,90.0,7.119,10.0,17.22863949906974,20.0,0.0,17.44620004398757,80.0,100.0,52.0,0.0,14.0,12.896913000996765,1050.933316847674
t49,186.75,209.25,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,15.395081123045209,20.0,1.4710321447596022,28.0,80.0,100.0,52.0,0.0,14.0,74.14823116878794,1355.837094436593
t50,186.75,209.25,121.36499999999998,13.5,5.625,20.0,47.25,0.0,0.0,67.5,0.0,0.0,14.624999999999998,8.04375,33.6,12.0,6.215,19.7,50.0,21.98040002798789,6.779999999999999,90.0,7.119,10.0,14.843780073213653,20.0,3.183381107168307,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1363.33031120837
t51,186.75,209.25,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,21.359921677539386,6.779999999999999,90.0,7.119,10.0,14.451308475486494,20.0,3.7199979552396134,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1376.3539781082654
t52,186.75,209.25,121.36499999999998,13.5,5.625,20.0,47.25,0.0,0.0,67.5,0.0,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,26.48449539055962,6.779999999999999,90.0,7.119,10.0,0.9474425025393497,20.0,0.1993864593535276,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1350.9540743524524
t53,186.75,209.25,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,0.0,0.0,0.0,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,18.585921972645448,20.0,17.44409422700607,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1372.7277661996516
t54,186.75,209.25,121.36499999999998,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,41.311824101964376,28.0,6.779999999999999,90.0,0.0,10.0,16.334901640066374,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1393.3504757420308
t55,186.75,209.25,121.36500000000001,13.5,5.625,20.0,47.25,0.0,0.0,5.145243391013477,13.5,0.0,6.4684476324475195,8.04375,33.6,12.0,6.215,19.7,36.44550874060991,0.0,0.0,90.0,7.119,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1293.367749764071
t56,186.75,209.25,121.36500000000001,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,37.91264118400793,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1372.126191184008
t57,186.75,209.25,121.36500000000001,13.5,5.625,20.0,47.25,0.0,0.0,67.5,0.0,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,35.97971161641979,0.0,0.0,90.0,7.119,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,43.324143732967144,1293.237405349387
t58,186.75,209.25,121.36500000000001,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,0.0,8.04375,33.6,12.0,6.215,19.7,44.02492940642375,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,100.0,1391.6134794064237
t59,186.75,209.25,121.36499999999998,13.5,5.625,20.0,47.25,0.0,0.0,5.029641563595629,13.5,0.0,14.624999999999998,8.04375,33.6,12.0,6.215,19.7,1.6584256916396494,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,25.30758745282769,0.0,80.0,100.0,52.0,14.0,14.0,6.595598250000027,1191.304802958063
t60,186.75,209.25,121.365,13.5,5.625,20.0,47.25,19.117774023296594,0.0,0.0,0.0,0.0,14.624999999999998,8.04375,33.6,12.0,6.215,19.7,21.378851940316835,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,28.0,0.0,80.0,100.0,52.0,14.0,0.0,69.47115175447533,1263.1813277180888
t61,186.75,209.25,121.365,13.5,5.625,20.0,47.25,0.0,0.0,67.5,0.0,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,23.429281038122774,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,28.0,0.0,80.0,100.0,52.0,14.0,0.0,47.52331575458613,1291.666146792709
t62,186.75,209.25,121.36499999999998,13.5,5.625,20.0,47.25,0.0,0.0,0.0,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,22.46370999517624,28.0,0.0,90.0,7.119000000000001,10.0,19.3908,15.972481281651527,28.0,0.0,80.0,100.0,52.0,14.0,0.0,0.0,1178.3697412768279
t63,51.97990456052838,209.25,121.365,13.5,5.625,20.0,47.25,0.0,0.0,34.11945113089463,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,27.244656006561623,28.0,80.0,100.0,52.0,0.0,14.0,62.919728108900976,1206.2272898068857
t64,50.09595717012917,36.004206190776216,0.13343874742260156,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,29.500638314011866,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,43.095117842581764,875.6779082649216
t65,27.55304941788412,10.981169651615579,10.310088098438916,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,28.907445986598045,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,100.0,894.6003031545366
t66,37.730949369911755,18.107708078786114,10.535178774318334,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,8.528898515691107,6.215,19.7,1.5928856108180287,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,0.0,23.231940873531993,80.0,100.0,52.0,0.0,14.0,69.91509987545533,818.4912110985126
t67,27.4423034267781,3.515206656852809,11.253293570526102,3.30256018781685,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.603193672873513,0.0,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,8.999507056902953,0.0,80.0,100.0,52.0,0.0,14.0,65.85263179655695,747.6172463683072
t68,27.797782081340635,0.0,0.0,0.0,0.0,20.0,47.25,0.0,0.0,67.5,13.5,0.0,6.656194991615278,6.842937960920197,18.753703347947216,12.0,6.215,19.7,0.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,71.27506042704393,780.7804788088673
t69,37.52909694190063,0.0,1.9262739538415627,0.0,0.0,20.0,47.25,0.0,0.0,67.5,13.5,0.0,0.0,0.0,33.6,12.0,6.215,19.7,0.0,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,9.320069039445551,0.0,80.0,100.0,52.0,0.0,14.0,38.439418018569135,686.2696579537569
t70,50.60755442201083,0.0,0.0,0.0,0.0,20.0,9.077985179265442,0.0,0.0,67.5,13.5,0.0,0.0,0.0,33.6,12.0,0.0,19.7,0.0,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,19.751995598051487,0.0,80.0,100.0,52.0,0.0,14.0,0.0,625.0273351993278
t71,11.702496039323927,0.0,0.0,0.0,0.0,20.0,29.908817139343608,0.0,0.0,67.5,13.5,0.0,0.0,0.0,33.6,0.0,0.0,19.7,0.0,0.0,6.779999999999999,90.0,7.119,10.0,18.71938293327299,0.0,12.178076004158406,0.0,80.0,100.0,52.0,0.0,14.0,100.0,686.7077721160989
t72,13.662162573413513,0.0,0.0,0.0,0.0,20.0,12.484557050104767,0.0,0.0,67.5,13.5,0.0,1.4531752008133991,8.04375,33.6,0.0,0.0,19.7,2.391356432586151,28.0,6.779999999999999,90.0,7.119,10.0,16.657962713632017,7.022049774601257,0.0,0.0,80.0,100.0,52.0,0.0,14.0,0.0,603.9140137451511
t73,61.32211238572039,0.0,0.0,0.0,0.0,20.0,24.688438093281164,0.0,0.0,67.5,13.5,0.0,0.0,8.04375,33.6,0.0,0.0,19.7,3.819883513172265,0.0,6.779999999999999,90.0,7.119,10.0,14.630243790818122,16.102772332549648,0.0,0.0,80.0,100.0,52.0,0.0,14.0,0.0,642.8062001155415
t74,0.0,0.0,0.0,0.0,0.0,20.0,20.450078682789286,14.196266395553625,0.0,67.5,13.5,0.0,4.813935417024185,8.04375,33.6,0.0,0.0,19.7,32.67477883598414,0.0,6.779999999999999,90.0,7.119,10.0,14.095508221652329,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,0.0,684.4733175530034
t75,53.5990151814694,0.0,0.0,0.0,0.0,20.0,13.466169874296948,15.491993296002786,0.0,67.5,13.5,0.0,3.2970868295445386,8.04375,33.6,0.0,0.0,19.7,36.33357261981782,0.0,6.779999999999999,90.0,7.119,10.0,13.704042060843763,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,0.0,734.1346298619752
t76,0.0,0.0,0.0,0.0,0.0,20.0,47.25,0.0,0.0,67.5,13.5,0.0,3.9355509681307668,8.04375,33.6,0.0,3.0249722045098824,19.7,32.821504310217826,0.0,6.779999999999999,90.0,7.119,10.0,14.520622744808168,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,100.0,799.7954002276666
t77,0.0,0.0,3.3261141644684824,0.0,0.0,20.0,43.339865501917416,0.0,0.0,67.5,13.5,0.0,4.997493759155875,8.04375,33.6,0.0,6.215,19.7,16.839231737726735,0.0,6.779999999999999,90.0,7.119,10.0,17.80276069633429,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,0.0,690.7632158596027
t78,48.78360587150133,0.0,5.308931966067614,0.0,0.0,20.0,47.25,0.0,0.0,67.5,13.5,0.0,3.41447925033865,8.04375,33.6,12.0,6.215,19.7,36.63077504146535,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,0.0,14.0,0.0,777.2363421293728
