Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Total
t10,0.0,3236.9795452878097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,-87.73289661235606,240.3422591962159,0.0,0.0,-352.39190215714325,0.0,-1485.859516445417,0.0,-600.0,-4500.0,483.3091535598175,500.0,0.0,0.0,0.0,1400.0,4000.0,5000.0,2600.0,0.0,0.0,3230.862980954808,14865.509623783735
t11,0.0,3272.4459363325627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,-734.4401333252681,0.0,-259.6163217067122,-212.90150224987843,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,630.0,500.0,-16.668957172797214,1000.0,1400.0,1400.0,4000.0,5000.0,2600.0,-700.0,-700.0,-646.1640123451479,7197.655009532758
t12,0.0,3222.2275912625923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,-679.2410519391375,0.0,-917.4797790969393,-519.8517183498068,-550.0,-985.0,-2500.0,-1400.0,-600.0,-2487.3644067392574,630.0,500.0,101.87919629159535,1000.0,1400.0,1400.0,4000.0,5000.0,2600.0,-700.0,-700.0,5000.0,14015.169831429046
t13,0.0,2728.786380666086,-581.7644823101735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,-1300.0,-715.0,-1680.0,-465.53041969841547,-550.0,-985.0,-2500.0,-1400.0,-600.0,4500.0,630.0,500.0,201.61316420906888,1000.0,113.45618582795176,1400.0,4000.0,5000.0,2600.0,-700.0,-700.0,5000.0,16696.560828694517
t14,0.0,2861.3814267365456,-289.82838438351286,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,-1020.5253105553261,-615.3637903854814,-1680.0,-600.0,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,630.0,500.0,280.69907379580224,1000.0,0.0,1400.0,4000.0,5000.0,2600.0,-700.0,-700.0,3792.154195338518,6523.517210546546
t15,0.0,3181.378759393465,-78.99726372694525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,-918.3097934754012,0.0,-1648.6117623366338,-600.0,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,630.0,500.0,458.85284595590656,1000.0,0.0,1400.0,4000.0,5000.0,2600.0,-700.0,-700.0,-93.07984679386313,4696.232939016528
t16,0.0,3559.329688775525,0.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,-394.9488256423846,715.0,0.0,-43.54381722383864,-550.0,0.0,-2500.0,-1400.0,-600.0,-4500.0,563.5948356765759,500.0,690.7100996134511,0.0,0.0,0.0,4000.0,5000.0,2600.0,0.0,0.0,3980.102493595313,12220.244474794643
t17,0.0,3724.588047182878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,-41.780952398566505,715.0,0.0,-188.70201595959563,-550.0,0.0,-2500.0,0.0,-600.0,-4500.0,89.80938431510049,500.0,1196.4226491613315,0.0,0.0,0.0,4000.0,5000.0,2600.0,0.0,0.0,3295.541929969094,13940.87904227024
t18,0.0,4125.547467128488,0.0,-600.0,0.0,0.0,0.0,0.0,0.0,27.161900324654486,1200.0,0.0,0.0,329.4623501805658,0.0,0.0,-550.0,0.0,-2500.0,0.0,-600.0,-4500.0,0.0,500.0,1211.2253909076908,0.0,0.0,1400.0,4000.0,5000.0,2600.0,0.0,0.0,1173.555240457174,12816.952348998573
t19,0.0,4555.613519512266,0.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,-212.14848112769337,103.70312089771433,0.0,0.0,-550.0,-210.60182596096624,-1935.3773348668035,0.0,-600.0,-4500.0,0.0,500.0,1061.990903996273,0.0,0.0,1400.0,4000.0,5000.0,2600.0,0.0,0.0,0.0,11813.179902450789
t20,0.0,4967.8400468530435,0.0,-210.66879642315726,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,-384.130087788666,715.0,0.0,0.0,-550.0,-653.1207395473515,-196.79729023151512,0.0,-600.0,-4500.0,0.0,500.0,844.0046531320938,0.0,0.0,1400.0,4000.0,5000.0,2600.0,0.0,0.0,0.0,14132.127785994448
t21,0.0,4892.63792372409,0.0,-106.13762805065831,0.0,-524.8042242807453,0.0,0.0,0.0,0.0,1200.0,0.0,-779.2183232800437,0.0,0.0,0.0,-550.0,-956.9779019487821,0.0,-1400.0,-600.0,-4500.0,0.0,500.0,581.0837710192216,0.0,425.68488481782094,0.0,4000.0,5000.0,2600.0,0.0,0.0,0.0,9782.268502000905
t22,0.0,5316.437022538929,0.0,-600.0,0.0,-773.1896135499176,0.0,0.0,0.0,267.7870510888804,1200.0,0.0,-1300.0,0.0,-1101.630766513664,600.0,-550.0,-599.3740119351511,0.0,-1400.0,-600.0,-4500.0,0.0,500.0,422.70039770236735,0.0,0.0,1400.0,4000.0,5000.0,2600.0,0.0,0.0,0.0,9882.730079331444
t23,0.0,5220.450947125942,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,1200.0,0.0,-1300.0,0.0,-509.73864303881163,600.0,-550.0,0.0,0.0,-1400.0,-600.0,-4500.0,0.0,500.0,274.63498108088197,0.0,1400.0,1400.0,4000.0,5000.0,2600.0,0.0,0.0,0.0,12335.347285168013
t24,0.0,6103.764066972864,429.79816728168527,-600.0,0.0,-425.3778342697461,0.0,0.0,0.0,0.0,1200.0,0.0,-1300.0,0.0,-1121.1346054110886,0.0,-550.0,-711.2139277859592,0.0,0.0,-600.0,-4500.0,0.0,500.0,157.6156524882857,0.0,1400.0,1400.0,4000.0,5000.0,2600.0,0.0,700.0,0.0,13683.451519276043
t25,0.0,5835.189628957621,602.0993959026231,-600.0,0.0,-1000.0,0.0,274.22393986969416,0.0,0.0,1200.0,0.0,-1285.798396791015,-715.0,-1680.0,600.0,-550.0,0.0,13.833580833267373,-1400.0,-600.0,-4500.0,0.0,500.0,206.33718686607736,-349.7809108625672,0.0,0.0,4000.0,5000.0,2600.0,0.0,700.0,0.0,8851.104424775702
t26,0.0,4933.38034120473,484.98318456594257,-600.0,0.0,-1000.0,0.0,129.45083833701156,0.0,0.0,1200.0,0.0,-1290.3912545285773,-715.0,-1680.0,600.0,-550.0,0.0,325.6980414906925,-1400.0,-600.0,-4500.0,0.0,500.0,121.77627025990246,-1000.0,0.0,-1270.6557039025533,4000.0,5000.0,2600.0,0.0,700.0,0.0,5989.241717427149
t27,-4374.094114960046,2187.0704928752466,8.51520644118358,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,99.64389628158291,0.0,-1300.0,-715.0,-1680.0,309.29370744424244,-550.0,0.0,913.8131983577484,0.0,-600.0,-4500.0,0.0,500.0,47.657022058702545,-1000.0,-314.5656553583946,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,0.0,-1067.6662468597335
t28,-3102.2466119279347,0.0,0.0,0.0,0.0,-1000.0,0.0,54.44932341024584,0.0,0.0,-836.4103351678416,0.0,-1300.0,-715.0,-1680.0,52.94850420404021,-96.97790565880688,0.0,1405.8606543484348,-1400.0,-600.0,-4500.0,0.0,500.0,40.81638948323112,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,0.0,-4676.559981308631
t29,-3952.2258277046144,0.0,0.0,0.0,0.0,-1000.0,1985.1803134845281,0.0,0.0,-2.6100748608189672,-1200.0,0.0,-673.0274406015276,-715.0,-1680.0,0.0,0.0,451.4704098760292,1166.2065272708908,0.0,-600.0,-4500.0,0.0,500.0,245.63857605065633,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,0.0,-1474.367516484856
t30,-3101.5378350019346,1345.5886317149525,2161.0026768026564,600.0,250.0,-1000.0,2100.0,0.0,0.0,-1164.1809223588953,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2413.2605767952477,0.0,-600.0,-4500.0,630.0,500.0,-35.07218186520404,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,13169.060946086824
t31,-1483.0859487542277,3413.378551755287,2222.902635439709,600.0,250.0,-1000.0,2100.0,0.0,0.0,-2355.513889040345,1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2204.6086542784165,0.0,-600.0,-4500.0,630.0,500.0,1224.1471433599834,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,0.0,14176.437147038823
t32,-5070.5200482523005,415.64030985484885,1607.8069210434712,600.0,250.0,-1000.0,2100.0,599.3783640053397,0.0,1684.9765299064336,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2427.0835982926737,0.0,-600.0,-4500.0,368.6183536983964,500.0,1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,14668.984028548864
t33,-2690.952364878338,2796.658622833223,3120.712226923021,600.0,250.0,-1000.0,2100.0,0.0,0.0,-426.873542600886,-1200.0,0.0,1291.937843321484,715.0,-1680.0,-600.0,550.0,985.0,2428.811670172674,0.0,600.0,-4500.0,630.0,500.0,1546.9418102277873,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,19517.236265998967
t34,-2141.9168176675585,3338.59043293774,3019.9806437865677,600.0,250.0,-1000.0,2100.0,0.0,0.0,-978.0253974753223,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2500.0,0.0,600.0,-4500.0,460.3319716397642,500.0,1716.0,-1000.0,-1353.050880151111,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,2294.788821495492,17376.69877456557
t35,-5651.946457361284,374.6924151880206,2174.925253158532,600.0,250.0,-1000.0,2100.0,0.0,0.0,3000.0,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2500.0,0.0,600.0,-4500.0,410.41834766430384,500.0,1716.0,-1000.0,-1102.9965345967669,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,16941.093024052803
t36,-4012.7839233148134,1686.6241687824822,1570.5164117647214,600.0,250.0,-1000.0,2100.0,0.0,0.0,1154.4539386721476,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2500.0,-1400.0,-600.0,-4500.0,408.85542213506346,500.0,1716.0,-1000.0,-716.481893510707,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,15227.184124528894
t37,-5210.15859454469,781.4063703368889,1548.1740830641018,600.0,250.0,-1000.0,2100.0,0.0,0.0,2367.7617636507425,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,1406.8613868640982,-1400.0,-600.0,-4500.0,413.775883743149,500.0,1716.0,-1000.0,1014.6178772701593,0.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,16358.43877038445
t38,-1709.3298900861564,4072.739890870705,1890.9506361155568,600.0,250.0,-1000.0,2100.0,0.0,0.0,-891.612853598393,1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2500.0,-1400.0,0.0,-4500.0,400.88021622165206,500.0,1716.0,-1000.0,49.50744469465299,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,4758.817314316164,21707.952758534182
t39,0.0,4923.764996811991,5388.288348821325,600.0,250.0,-1000.0,2100.0,0.0,0.0,-2506.563000807834,0.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2500.0,-786.7620510655536,600.0,-4500.0,450.4082978830388,500.0,1716.0,-1000.0,-567.8712317486871,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,25837.26535989428
t40,-4741.337546615353,884.709059349216,1592.3586761458093,600.0,250.0,-1000.0,2100.0,0.0,0.0,2690.82998669298,1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2469.4820565790105,0.0,600.0,-4500.0,0.0,500.0,1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,19132.042232151663
t41,-1347.1575395298462,4680.795318297129,5394.0,600.0,250.0,-1000.0,2100.0,0.0,0.0,-916.5610661431565,0.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2446.273959031288,-1400.0,600.0,-4500.0,630.0,451.84688888888917,1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,24475.197560544304
t42,-697.0878875649842,5273.528051542726,5394.0,600.0,250.0,-1000.0,2100.0,0.0,0.0,-1686.0860224649136,0.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2500.0,0.0,600.0,-4500.0,630.0,500.0,1616.5739256800925,-1000.0,-989.6641163131312,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,26761.263950879787
t43,-1563.016899864244,4052.1420156241147,3064.2768635503276,600.0,250.0,-1000.0,2100.0,0.0,0.0,-884.8673540976479,1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,518.7473323631672,-1400.0,600.0,-4500.0,630.0,500.0,1471.7400201136415,-860.7780590253008,1400.0,0.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,24748.24391866406
t44,-472.0109996361034,5014.636286177037,1890.7368264304773,600.0,250.0,-1000.0,2100.0,0.0,0.0,-1978.5118223342251,1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,786.5220227243569,0.0,-600.0,-4500.0,630.0,500.0,1256.5646583195048,0.0,1400.0,1400.0,4000.0,5000.0,2600.0,0.0,700.0,0.0,22047.936971681047
t45,670.3772214315918,5868.831724793667,2465.5138859865656,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,1062.6050911873258,-1400.0,0.0,-4500.0,630.0,500.0,945.8216644038819,0.0,1400.0,1400.0,4000.0,5000.0,2600.0,0.0,700.0,0.0,22763.149587803033
t46,494.22220094105205,5560.568855101961,3040.2308816132254,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,1272.7056615334652,0.0,600.0,-4500.0,-378.41321899999997,500.0,1716.0,0.0,1400.0,1400.0,4000.0,5000.0,2600.0,0.0,700.0,0.0,22425.314380189702
t47,670.2544450054311,5284.0449361061565,1211.0276414217265,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,0.0,0.0,587.073685008373,715.0,-1680.0,-600.0,550.0,985.0,762.6670710293066,-1400.0,-600.0,-4500.0,-630.0,500.0,1703.4122039523304,0.0,1400.0,547.6422169969774,4000.0,5000.0,2600.0,0.0,700.0,0.0,16756.122199520305
t48,0.0,4316.686598959655,1752.861576143693,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,0.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2239.4407151809896,0.0,-600.0,-4500.0,-630.0,500.0,1524.6583627495347,-1000.0,0.0,-872.3100021993785,4000.0,5000.0,2600.0,0.0,700.0,644.8456500498382,15896.182900884332
t49,-75.06233414918461,3879.0748616225674,1406.065099789853,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,913.3939977852243,715.0,-1680.0,-600.0,550.0,985.0,2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,1362.396559561523,-1000.0,-73.55160723798011,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,3707.411558439397,14609.7281358114
t50,522.9915019926871,4168.280824764439,835.598225095464,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,0.0,0.0,-524.3080577701003,715.0,-1680.0,-600.0,550.0,985.0,2500.0,-1099.0200013993945,600.0,-4500.0,-630.0,500.0,1313.6088560366065,-1000.0,159.16905535841533,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,17666.320404078113
t51,525.176738752486,3570.478427524238,1261.2554760190008,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-566.5733717074999,715.0,-1680.0,-600.0,550.0,985.0,2500.0,-1067.9960838769694,600.0,-4500.0,-630.0,500.0,1278.876856237743,-1000.0,185.99989776198066,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,16277.21794071098
t52,502.9831963279207,3297.217014640046,889.7498300245428,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,0.0,0.0,-528.9747721565,715.0,-1680.0,-600.0,550.0,985.0,2500.0,-1324.224769527981,-600.0,-4500.0,630.0,500.0,83.84446925126989,-1000.0,-9.96932296767638,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,15260.625645591623
t53,344.93078008845714,2475.225494354748,-107.62128356432312,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,0.0,0.0,0.0,715.0,-1680.0,-600.0,550.0,985.0,2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,1644.7718559863229,-1000.0,-872.2047113503033,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,13175.102135514902
t54,-2321.559062668097,-372.52340150566476,1044.3619434655147,600.0,250.0,-1000.0,2100.0,0.0,0.0,-129.77564568513026,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2065.591205098219,-1400.0,-600.0,-4500.0,0.0,500.0,1445.5665168200333,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,11251.661555524875
t55,-1973.5088036395878,-214.52462720658866,468.1249562661633,600.0,250.0,-1000.0,2100.0,0.0,0.0,-228.67748404504343,-1200.0,0.0,574.973122884224,715.0,-1680.0,-600.0,550.0,985.0,1822.2754370304954,0.0,0.0,-4500.0,119.87035099999973,500.0,1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,12504.532952289663
t56,-500.8769139850302,594.7371446649566,1200.2495846799761,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,1895.6320592003965,0.0,-600.0,-4500.0,350.1735770000002,500.0,1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,13175.915451560299
t57,175.38603195803807,1093.2321847744804,1273.5207846669116,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,0.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,1798.9855808209895,0.0,0.0,-4500.0,-630.0,500.0,1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,2166.207186648357,12313.331768868777
t58,-1180.1442157445217,-792.1231661392244,-799.1915768366742,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,0.0,715.0,-1680.0,-600.0,550.0,985.0,2201.2464703211876,-1400.0,-600.0,-4500.0,-630.0,500.0,1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,5735.787511600767
t59,-2781.8023985795394,-2647.2899890302347,-424.35712247485907,600.0,250.0,-1000.0,2100.0,0.0,0.0,-223.53962504869463,-1200.0,0.0,-1013.2221166736003,715.0,-1680.0,-600.0,550.0,985.0,82.92128458198246,-1400.0,600.0,-4500.0,-630.0,500.0,1716.0,-1000.0,1265.3793726413844,0.0,4000.0,5000.0,2600.0,-700.0,700.0,329.77991250000133,2193.8693179164393
t60,-2908.753213066254,-2434.225447968958,8.127799682651936,600.0,250.0,-1000.0,2100.0,849.6788454798486,0.0,0.0,0.0,0.0,129.88276741893094,715.0,-1680.0,-600.0,550.0,985.0,1068.9425970158418,-1400.0,600.0,-4500.0,-630.0,500.0,1716.0,1000.0,1400.0,0.0,4000.0,5000.0,2600.0,-700.0,0.0,-3473.5575877237666,4746.095760838294
t61,-3553.5353655820954,-3535.7564127005153,-957.7198047597362,600.0,250.0,-1000.0,2100.0,0.0,0.0,344.88749093817023,0.0,0.0,-1300.0,715.0,-1680.0,-600.0,550.0,985.0,1171.4640519061388,-1400.0,600.0,-4500.0,-630.0,500.0,1716.0,1000.0,1400.0,0.0,4000.0,5000.0,2600.0,-700.0,0.0,-2376.1657877293064,1299.174172072655
t62,-3656.2360721710606,-3351.9073184957233,-505.44949166528954,600.0,250.0,-1000.0,2100.0,0.0,0.0,0.0,-1200.0,0.0,-1300.0,715.0,-1680.0,-600.0,550.0,985.0,1123.185499758812,-1400.0,0.0,-4500.0,387.703185,500.0,1716.0,798.6240640825763,1400.0,0.0,4000.0,5000.0,2600.0,-700.0,0.0,0.0,2831.919866509315
t63,-2310.217980467928,-1755.6674518785508,419.9627407007564,600.0,250.0,-1000.0,2100.0,0.0,0.0,-1516.4200502619835,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,1716.0,-1000.0,-1362.232800328081,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,3145.9864054450486,6127.410863209262
t64,-2226.486985339074,-1600.1869418122762,5.93061099656007,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,1475.0319157005936,0.0,-600.0,-4500.0,-630.0,500.0,1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,2154.7558921290884,3815.044491674891
t65,-1224.5799741281833,-488.05198451624796,458.2261377083963,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,985.0,1445.3722993299023,0.0,-600.0,-4500.0,-630.0,500.0,1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,0.0,700.0,5000.0,9196.966478393868
t66,-1676.9310831071891,-804.7870257238274,468.2301677474815,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,-1680.0,-426.4449257845553,550.0,985.0,79.64428054090143,0.0,-600.0,-4500.0,-630.0,500.0,1716.0,-1000.0,0.0,-1161.5970436765997,4000.0,5000.0,2600.0,0.0,700.0,3495.7549937727663,7379.8693637689785
t67,-1219.6579300790268,-156.23140697123597,500.14638091227124,146.78045279186,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,-1680.0,-600.0,550.0,980.1596836436755,0.0,0.0,-600.0,-4500.0,-630.0,500.0,1716.0,0.0,449.97535284514765,0.0,4000.0,5000.0,2600.0,0.0,700.0,3292.631589827847,10214.80412297054
t68,-1235.4569813929172,0.0,0.0,0.0,0.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,591.6617770324692,608.2611520817953,-937.6851673973608,-600.0,550.0,985.0,0.0,-1400.0,-600.0,-4500.0,-630.0,500.0,1716.0,0.0,1400.0,1400.0,4000.0,5000.0,2600.0,0.0,700.0,3563.753021352196,10611.533801676182
t69,-1667.9598640844727,0.0,-85.61217572629168,0.0,0.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,0.0,0.0,-1680.0,-600.0,550.0,985.0,0.0,0.0,-600.0,-4500.0,-630.0,500.0,1716.0,0.0,466.0034519722775,0.0,4000.0,5000.0,2600.0,0.0,700.0,1921.9709009284566,5575.4023130899695
t70,-2249.2246409782592,0.0,0.0,0.0,0.0,-1000.0,403.466007967353,0.0,0.0,-3000.0,-1200.0,0.0,0.0,0.0,-1680.0,-600.0,0.0,985.0,0.0,0.0,-600.0,-4500.0,-630.0,500.0,1716.0,0.0,987.5997799025743,0.0,4000.0,5000.0,2600.0,0.0,700.0,0.0,1432.8411468916684
