zone,technology,measure,costs,value,unit
BT,EV_flexload,demand,,0.0,MWh
BT,EV_flexload,demand_capture_price,,,EUR/MWh
BT,EV_flexload,demand_capture_rate,,,
BT,EV_flexload,demand_curtail,,,
BT,baseload,demand,,31842593.6770576,MWh
BT,baseload,demand_capture_price,,98.23136208187586,EUR/MWh
BT,baseload,demand_capture_rate,,1.1263129521984503,
BT,baseload,demand_curtail,,0.9980150053813214,
BT,flexload,demand,,0.0,MWh
BT,flexload,demand_capture_price,,,EUR/MWh
BT,flexload,demand_capture_rate,,,
BT,flexload,demand_curtail,,,
BT,gas,capacity,,0.0,MW
BT,gas,capacity_factor,,0.0,
BT,gas,capture_price,,,EUR/MWh
BT,gas,capture_rate,,,
BT,gas,charge_capacity,,0.0,MW
BT,gas,costs,fixed_costs,0.0,EUR
BT,gas,costs,investment_costs,0.0,EUR
BT,gas,costs,variable_costs,0.0,EUR
BT,gas,curtail,,0.0,MWh
BT,gas,energy_capacity,,0.0,MW
BT,gas,generation,,0.0,MWh
BT,gas,new_capacity,,0.0,MW
BT,gas,new_charge_capacity,,0.0,MW
BT,gas,new_energy_capacity,,0.0,MW
BT,gas,retired_capacity,,0.0,MW
BT,gas,retired_charge_capacity,,0.0,MW
BT,gas,retired_energy_capacity,,0.0,MW
BT,must_run,capacity,,1400.0,MW
BT,must_run,capacity_factor,,0.4667464941780828,
BT,must_run,capture_price,,95.01484933076134,EUR/MWh
BT,must_run,capture_rate,,1.089432673887007,
BT,must_run,charge_capacity,,0.0,MW
BT,must_run,costs,fixed_costs,0.0,EUR
BT,must_run,costs,investment_costs,0.0,EUR
BT,must_run,costs,variable_costs,0.0,EUR
BT,must_run,curtail,,0.0,MWh
BT,must_run,energy_capacity,,0.0,MW
BT,must_run,generation,,5724179.0046,MWh
BT,must_run,new_capacity,,0.0,MW
BT,must_run,new_charge_capacity,,0.0,MW
BT,must_run,new_energy_capacity,,0.0,MW
BT,must_run,retired_capacity,,0.0,MW
BT,must_run,retired_charge_capacity,,0.0,MW
BT,must_run,retired_energy_capacity,,0.0,MW
BT,nuclear,capacity,,1500.0,MW
BT,nuclear,capacity_factor,,0.91,
BT,nuclear,capture_price,,87.21498042807555,EUR/MWh
BT,nuclear,capture_rate,,1.0,
BT,nuclear,charge_capacity,,0.0,MW
BT,nuclear,costs,fixed_costs,0.0,EUR
BT,nuclear,costs,investment_costs,0.0,EUR
BT,nuclear,costs,variable_costs,0.0,EUR
BT,nuclear,curtail,,0.0,MWh
BT,nuclear,energy_capacity,,0.0,MW
BT,nuclear,generation,,11957400.0,MWh
BT,nuclear,new_capacity,,0.0,MW
BT,nuclear,new_charge_capacity,,0.0,MW
BT,nuclear,new_energy_capacity,,0.0,MW
BT,nuclear,retired_capacity,,0.0,MW
BT,nuclear,retired_charge_capacity,,0.0,MW
BT,nuclear,retired_energy_capacity,,0.0,MW
BT,nuclear_new,capacity,,0.0,MW
BT,nuclear_new,capacity_factor,,0.0,
BT,nuclear_new,capture_price,,,EUR/MWh
BT,nuclear_new,capture_rate,,,
BT,nuclear_new,charge_capacity,,0.0,MW
BT,nuclear_new,costs,fixed_costs,0.0,EUR
BT,nuclear_new,costs,investment_costs,0.0,EUR
BT,nuclear_new,costs,variable_costs,0.0,EUR
BT,nuclear_new,curtail,,0.0,MWh
BT,nuclear_new,energy_capacity,,0.0,MW
BT,nuclear_new,generation,,0.0,MWh
BT,nuclear_new,new_capacity,,0.0,MW
BT,nuclear_new,new_charge_capacity,,0.0,MW
BT,nuclear_new,new_energy_capacity,,0.0,MW
BT,nuclear_new,retired_capacity,,0.0,MW
BT,nuclear_new,retired_charge_capacity,,0.0,MW
BT,nuclear_new,retired_energy_capacity,,0.0,MW
BT,oilshale,capacity,,0.0,MW
BT,oilshale,capacity_factor,,0.0,
BT,oilshale,capture_price,,,EUR/MWh
BT,oilshale,capture_rate,,,
BT,oilshale,charge_capacity,,0.0,MW
BT,oilshale,costs,fixed_costs,0.0,EUR
BT,oilshale,costs,investment_costs,0.0,EUR
BT,oilshale,costs,variable_costs,0.0,EUR
BT,oilshale,curtail,,0.0,MWh
BT,oilshale,energy_capacity,,0.0,MW
BT,oilshale,generation,,0.0,MWh
BT,oilshale,new_capacity,,0.0,MW
BT,oilshale,new_charge_capacity,,0.0,MW
BT,oilshale,new_energy_capacity,,0.0,MW
BT,oilshale,retired_capacity,,0.0,MW
BT,oilshale,retired_charge_capacity,,0.0,MW
BT,oilshale,retired_energy_capacity,,0.0,MW
BT,solar,capacity,,3020.370646,MW
BT,solar,capacity_factor,,0.0754565818130935,
BT,solar,capture_price,,90.26283903422336,EUR/MWh
BT,solar,capture_rate,,1.0349465033551353,
BT,solar,charge_capacity,,0.0,MW
BT,solar,costs,fixed_costs,0.0,EUR
BT,solar,costs,investment_costs,0.0,EUR
BT,solar,costs,variable_costs,0.0,EUR
BT,solar,curtail,,852002.2906224077,MWh
BT,solar,energy_capacity,,0.0,MW
BT,solar,generation,,1996463.9600605024,MWh
BT,solar,new_capacity,,0.0,MW
BT,solar,new_charge_capacity,,0.0,MW
BT,solar,new_energy_capacity,,0.0,MW
BT,solar,retired_capacity,,0.0,MW
BT,solar,retired_charge_capacity,,0.0,MW
BT,solar,retired_energy_capacity,,0.0,MW
BT,solar_existing,capacity,,0.0,MW
BT,solar_existing,capacity_factor,,0.0,
BT,solar_existing,capture_price,,,EUR/MWh
BT,solar_existing,capture_rate,,,
BT,solar_existing,charge_capacity,,0.0,MW
BT,solar_existing,costs,fixed_costs,0.0,EUR
BT,solar_existing,costs,investment_costs,0.0,EUR
BT,solar_existing,costs,variable_costs,0.0,EUR
BT,solar_existing,curtail,,0.0,MWh
BT,solar_existing,energy_capacity,,0.0,MW
BT,solar_existing,generation,,0.0,MWh
BT,solar_existing,new_capacity,,0.0,MW
BT,solar_existing,new_charge_capacity,,0.0,MW
BT,solar_existing,new_energy_capacity,,0.0,MW
BT,solar_existing,retired_capacity,,0.0,MW
BT,solar_existing,retired_charge_capacity,,0.0,MW
BT,solar_existing,retired_energy_capacity,,0.0,MW
BT,wind_offshore,capacity,,281.519833,MW
BT,wind_offshore,capacity_factor,,0.1012887969180442,
BT,wind_offshore,capture_price,,114.97912442316752,EUR/MWh
BT,wind_offshore,capture_rate,,1.3183414576121877,
BT,wind_offshore,charge_capacity,,0.0,MW
BT,wind_offshore,costs,fixed_costs,0.0,EUR
BT,wind_offshore,costs,investment_costs,0.0,EUR
BT,wind_offshore,costs,variable_costs,0.0,EUR
BT,wind_offshore,curtail,,576293.9316610328,MWh
BT,wind_offshore,energy_capacity,,0.0,MW
BT,wind_offshore,generation,,249789.6934918954,MWh
BT,wind_offshore,new_capacity,,0.0,MW
BT,wind_offshore,new_charge_capacity,,0.0,MW
BT,wind_offshore,new_energy_capacity,,0.0,MW
BT,wind_offshore,retired_capacity,,0.0,MW
BT,wind_offshore,retired_charge_capacity,,0.0,MW
BT,wind_offshore,retired_energy_capacity,,0.0,MW
BT,wind_offshore_new,capacity,,0.0,MW
BT,wind_offshore_new,capacity_factor,,0.0,
BT,wind_offshore_new,capture_price,,,EUR/MWh
BT,wind_offshore_new,capture_rate,,,
BT,wind_offshore_new,charge_capacity,,0.0,MW
BT,wind_offshore_new,costs,fixed_costs,0.0,EUR
BT,wind_offshore_new,costs,investment_costs,0.0,EUR
BT,wind_offshore_new,costs,variable_costs,0.0,EUR
BT,wind_offshore_new,curtail,,0.0,MWh
BT,wind_offshore_new,energy_capacity,,0.0,MW
BT,wind_offshore_new,generation,,0.0,MWh
BT,wind_offshore_new,new_capacity,,0.0,MW
BT,wind_offshore_new,new_charge_capacity,,0.0,MW
BT,wind_offshore_new,new_energy_capacity,,0.0,MW
BT,wind_offshore_new,retired_capacity,,0.0,MW
BT,wind_offshore_new,retired_charge_capacity,,0.0,MW
BT,wind_offshore_new,retired_energy_capacity,,0.0,MW
BT,wind_onshore,capacity,,11686.69223,MW
BT,wind_onshore,capacity_factor,,0.1379314243334156,
BT,wind_onshore,capture_price,,60.77423555783376,EUR/MWh
BT,wind_onshore,capture_rate,,0.6968325310575865,
BT,wind_onshore,charge_capacity,,0.0,MW
BT,wind_onshore,costs,fixed_costs,0.0,EUR
BT,wind_onshore,costs,investment_costs,0.0,EUR
BT,wind_onshore,costs,variable_costs,0.0,EUR
BT,wind_onshore,curtail,,12469052.264906837,MWh
BT,wind_onshore,energy_capacity,,0.0,MW
BT,wind_onshore,generation,,14120788.040064242,MWh
BT,wind_onshore,new_capacity,,0.0,MW
BT,wind_onshore,new_charge_capacity,,0.0,MW
BT,wind_onshore,new_energy_capacity,,0.0,MW
BT,wind_onshore,retired_capacity,,0.0,MW
BT,wind_onshore,retired_charge_capacity,,0.0,MW
BT,wind_onshore,retired_energy_capacity,,0.0,MW
BT,wind_onshore_new,capacity,,0.0,MW
BT,wind_onshore_new,capacity_factor,,0.0,
BT,wind_onshore_new,capture_price,,,EUR/MWh
BT,wind_onshore_new,capture_rate,,,
BT,wind_onshore_new,charge_capacity,,0.0,MW
BT,wind_onshore_new,costs,fixed_costs,0.0,EUR
BT,wind_onshore_new,costs,investment_costs,0.0,EUR
BT,wind_onshore_new,costs,variable_costs,0.0,EUR
BT,wind_onshore_new,curtail,,0.0,MWh
BT,wind_onshore_new,energy_capacity,,0.0,MW
BT,wind_onshore_new,generation,,0.0,MWh
BT,wind_onshore_new,new_capacity,,0.0,MW
BT,wind_onshore_new,new_charge_capacity,,0.0,MW
BT,wind_onshore_new,new_energy_capacity,,0.0,MW
BT,wind_onshore_new,retired_capacity,,0.0,MW
BT,wind_onshore_new,retired_charge_capacity,,0.0,MW
BT,wind_onshore_new,retired_energy_capacity,,0.0,MW
BT,,net_export,,2090917.1951278567,MWh
BT,,prices,,87.21498042807555,EUR/MWh
BT,,zone_costs,import_costs,456870129.6907739,EUR
BT,,zone_costs,fixed_costs,0.0,EUR
BT,,zone_costs,investment_costs,0.0,EUR
BT,,zone_costs,variable_costs,0.0,EUR
BT,,zone_demand,,31900733.63086605,MWh
DE,EV_flexload,demand,,0.0,MWh
DE,EV_flexload,demand_capture_price,,,EUR/MWh
DE,EV_flexload,demand_capture_rate,,,
DE,EV_flexload,demand_curtail,,0.0,
DE,EV_load,demand,,51387617.19,MWh
DE,EV_load,demand_capture_price,,123.1991899927525,EUR/MWh
DE,EV_load,demand_capture_rate,,1.214492854953734,
DE,EV_load,demand_curtail,,1.0,
DE,battery_storage,capacity,,32106.29899,MW
DE,battery_storage,capacity_factor,,0.0,
DE,battery_storage,capture_price,,91.74742457432173,EUR/MWh
DE,battery_storage,capture_rate,,0.904442566647356,
DE,battery_storage,charge_capacity,,0.0,MW
DE,battery_storage,costs,fixed_costs,0.0,EUR
DE,battery_storage,costs,investment_costs,0.0,EUR
DE,battery_storage,costs,variable_costs,0.0,EUR
DE,battery_storage,curtail,,0.0,MWh
DE,battery_storage,demand,,78257571.71733111,MWh
DE,battery_storage,demand_capture_price,,26.92188375235857,EUR/MWh
DE,battery_storage,demand_capture_rate,,0.2653948898613534,
DE,battery_storage,demand_curtail,,inf,
DE,battery_storage,energy_capacity,,216694.1364,MW
DE,battery_storage,generation,,63388633.09103819,MWh
DE,battery_storage,new_capacity,,0.0,MW
DE,battery_storage,new_charge_capacity,,0.0,MW
DE,battery_storage,new_energy_capacity,,0.0,MW
DE,battery_storage,retired_capacity,,0.0,MW
DE,battery_storage,retired_charge_capacity,,0.0,MW
DE,battery_storage,retired_energy_capacity,,0.0,MW
DE,biogas_OC,capacity,,0.0,MW
DE,biogas_OC,capacity_factor,,0.0,
DE,biogas_OC,capture_price,,,EUR/MWh
DE,biogas_OC,capture_rate,,,
DE,biogas_OC,charge_capacity,,0.0,MW
DE,biogas_OC,costs,fixed_costs,0.0,EUR
DE,biogas_OC,costs,investment_costs,0.0,EUR
DE,biogas_OC,costs,variable_costs,0.0,EUR
DE,biogas_OC,curtail,,0.0,MWh
DE,biogas_OC,energy_capacity,,0.0,MW
DE,biogas_OC,generation,,0.0,MWh
DE,biogas_OC,new_capacity,,0.0,MW
DE,biogas_OC,new_charge_capacity,,0.0,MW
DE,biogas_OC,new_energy_capacity,,0.0,MW
DE,biogas_OC,retired_capacity,,0.0,MW
DE,biogas_OC,retired_charge_capacity,,0.0,MW
DE,biogas_OC,retired_energy_capacity,,0.0,MW
DE,biomass,capacity,,0.0,MW
DE,biomass,capacity_factor,,0.0,
DE,biomass,capture_price,,,EUR/MWh
DE,biomass,capture_rate,,,
DE,biomass,charge_capacity,,0.0,MW
DE,biomass,costs,fixed_costs,0.0,EUR
DE,biomass,costs,investment_costs,0.0,EUR
DE,biomass,costs,variable_costs,0.0,EUR
DE,biomass,curtail,,0.0,MWh
DE,biomass,energy_capacity,,0.0,MW
DE,biomass,generation,,0.0,MWh
DE,biomass,new_capacity,,0.0,MW
DE,biomass,new_charge_capacity,,0.0,MW
DE,biomass,new_energy_capacity,,0.0,MW
DE,biomass,retired_capacity,,0.0,MW
DE,biomass,retired_charge_capacity,,0.0,MW
DE,biomass,retired_energy_capacity,,0.0,MW
DE,biomass_CCS,capacity,,0.0,MW
DE,biomass_CCS,capacity_factor,,0.0,
DE,biomass_CCS,capture_price,,,EUR/MWh
DE,biomass_CCS,capture_rate,,,
DE,biomass_CCS,charge_capacity,,0.0,MW
DE,biomass_CCS,costs,fixed_costs,0.0,EUR
DE,biomass_CCS,costs,investment_costs,0.0,EUR
DE,biomass_CCS,costs,variable_costs,0.0,EUR
DE,biomass_CCS,curtail,,0.0,MWh
DE,biomass_CCS,energy_capacity,,0.0,MW
DE,biomass_CCS,generation,,0.0,MWh
DE,biomass_CCS,new_capacity,,0.0,MW
DE,biomass_CCS,new_charge_capacity,,0.0,MW
DE,biomass_CCS,new_energy_capacity,,0.0,MW
DE,biomass_CCS,retired_capacity,,0.0,MW
DE,biomass_CCS,retired_charge_capacity,,0.0,MW
DE,biomass_CCS,retired_energy_capacity,,0.0,MW
DE,coal_hard,capacity,,0.0,MW
DE,coal_hard,capacity_factor,,0.0,
DE,coal_hard,capture_price,,,EUR/MWh
DE,coal_hard,capture_rate,,,
DE,coal_hard,charge_capacity,,0.0,MW
DE,coal_hard,costs,fixed_costs,0.0,EUR
DE,coal_hard,costs,investment_costs,0.0,EUR
DE,coal_hard,costs,variable_costs,0.0,EUR
DE,coal_hard,curtail,,0.0,MWh
DE,coal_hard,energy_capacity,,0.0,MW
DE,coal_hard,generation,,0.0,MWh
DE,coal_hard,new_capacity,,0.0,MW
DE,coal_hard,new_charge_capacity,,0.0,MW
DE,coal_hard,new_energy_capacity,,0.0,MW
DE,coal_hard,retired_capacity,,0.0,MW
DE,coal_hard,retired_charge_capacity,,0.0,MW
DE,coal_hard,retired_energy_capacity,,0.0,MW
DE,coal_hard_CCS,capacity,,0.0,MW
DE,coal_hard_CCS,capacity_factor,,0.0,
DE,coal_hard_CCS,capture_price,,,EUR/MWh
DE,coal_hard_CCS,capture_rate,,,
DE,coal_hard_CCS,charge_capacity,,0.0,MW
DE,coal_hard_CCS,costs,fixed_costs,0.0,EUR
DE,coal_hard_CCS,costs,investment_costs,0.0,EUR
DE,coal_hard_CCS,costs,variable_costs,0.0,EUR
DE,coal_hard_CCS,curtail,,0.0,MWh
DE,coal_hard_CCS,energy_capacity,,0.0,MW
DE,coal_hard_CCS,generation,,0.0,MWh
DE,coal_hard_CCS,new_capacity,,0.0,MW
DE,coal_hard_CCS,new_charge_capacity,,0.0,MW
DE,coal_hard_CCS,new_energy_capacity,,0.0,MW
DE,coal_hard_CCS,retired_capacity,,0.0,MW
DE,coal_hard_CCS,retired_charge_capacity,,0.0,MW
DE,coal_hard_CCS,retired_energy_capacity,,0.0,MW
DE,coal_hard_CCS_retrofit,capacity,,0.0,MW
DE,coal_hard_CCS_retrofit,capacity_factor,,0.0,
DE,coal_hard_CCS_retrofit,capture_price,,,EUR/MWh
DE,coal_hard_CCS_retrofit,capture_rate,,,
DE,coal_hard_CCS_retrofit,charge_capacity,,0.0,MW
DE,coal_hard_CCS_retrofit,costs,fixed_costs,0.0,EUR
DE,coal_hard_CCS_retrofit,costs,investment_costs,0.0,EUR
DE,coal_hard_CCS_retrofit,costs,variable_costs,0.0,EUR
DE,coal_hard_CCS_retrofit,curtail,,0.0,MWh
DE,coal_hard_CCS_retrofit,energy_capacity,,0.0,MW
DE,coal_hard_CCS_retrofit,generation,,0.0,MWh
DE,coal_hard_CCS_retrofit,new_capacity,,0.0,MW
DE,coal_hard_CCS_retrofit,new_charge_capacity,,0.0,MW
DE,coal_hard_CCS_retrofit,new_energy_capacity,,0.0,MW
DE,coal_hard_CCS_retrofit,retired_capacity,,0.0,MW
DE,coal_hard_CCS_retrofit,retired_charge_capacity,,0.0,MW
DE,coal_hard_CCS_retrofit,retired_energy_capacity,,0.0,MW
DE,coal_lignite,capacity,,0.0,MW
DE,coal_lignite,capacity_factor,,0.0,
DE,coal_lignite,capture_price,,,EUR/MWh
DE,coal_lignite,capture_rate,,,
DE,coal_lignite,charge_capacity,,0.0,MW
DE,coal_lignite,costs,fixed_costs,0.0,EUR
DE,coal_lignite,costs,investment_costs,0.0,EUR
DE,coal_lignite,costs,variable_costs,0.0,EUR
DE,coal_lignite,curtail,,0.0,MWh
DE,coal_lignite,energy_capacity,,0.0,MW
DE,coal_lignite,generation,,0.0,MWh
DE,coal_lignite,new_capacity,,0.0,MW
DE,coal_lignite,new_charge_capacity,,0.0,MW
DE,coal_lignite,new_energy_capacity,,0.0,MW
DE,coal_lignite,retired_capacity,,0.0,MW
DE,coal_lignite,retired_charge_capacity,,0.0,MW
DE,coal_lignite,retired_energy_capacity,,0.0,MW
DE,coal_lignite_CCS,capacity,,0.0,MW
DE,coal_lignite_CCS,capacity_factor,,0.0,
DE,coal_lignite_CCS,capture_price,,,EUR/MWh
DE,coal_lignite_CCS,capture_rate,,,
DE,coal_lignite_CCS,charge_capacity,,0.0,MW
DE,coal_lignite_CCS,costs,fixed_costs,0.0,EUR
DE,coal_lignite_CCS,costs,investment_costs,0.0,EUR
DE,coal_lignite_CCS,costs,variable_costs,0.0,EUR
DE,coal_lignite_CCS,curtail,,0.0,MWh
DE,coal_lignite_CCS,energy_capacity,,0.0,MW
DE,coal_lignite_CCS,generation,,0.0,MWh
DE,coal_lignite_CCS,new_capacity,,0.0,MW
DE,coal_lignite_CCS,new_charge_capacity,,0.0,MW
DE,coal_lignite_CCS,new_energy_capacity,,0.0,MW
DE,coal_lignite_CCS,retired_capacity,,0.0,MW
DE,coal_lignite_CCS,retired_charge_capacity,,0.0,MW
DE,coal_lignite_CCS,retired_energy_capacity,,0.0,MW
DE,electrolyser_flexload,demand,,144855887.94057944,MWh
DE,electrolyser_flexload,demand_capture_price,,85.99748328501677,EUR/MWh
DE,electrolyser_flexload,demand_capture_rate,,0.8477598675754294,
DE,electrolyser_flexload,demand_curtail,,1.0377050989604617,
DE,electrolyser_load,demand,,34626936.825564,MWh
DE,electrolyser_load,demand_capture_price,,98.77567162362148,EUR/MWh
DE,electrolyser_load,demand_capture_rate,,0.9737267545119548,
DE,electrolyser_load,demand_curtail,,0.9922288813046368,
DE,gas_CC,capacity,,0.0,MW
DE,gas_CC,capacity_factor,,0.0,
DE,gas_CC,capture_price,,,EUR/MWh
DE,gas_CC,capture_rate,,,
DE,gas_CC,charge_capacity,,0.0,MW
DE,gas_CC,costs,fixed_costs,0.0,EUR
DE,gas_CC,costs,investment_costs,0.0,EUR
DE,gas_CC,costs,variable_costs,0.0,EUR
DE,gas_CC,curtail,,0.0,MWh
DE,gas_CC,energy_capacity,,0.0,MW
DE,gas_CC,generation,,0.0,MWh
DE,gas_CC,new_capacity,,0.0,MW
DE,gas_CC,new_charge_capacity,,0.0,MW
DE,gas_CC,new_energy_capacity,,0.0,MW
DE,gas_CC,retired_capacity,,0.0,MW
DE,gas_CC,retired_charge_capacity,,0.0,MW
DE,gas_CC,retired_energy_capacity,,0.0,MW
DE,gas_CC_CCS,capacity,,25484.84805,MW
DE,gas_CC_CCS,capacity_factor,,0.4935923266762974,
DE,gas_CC_CCS,capture_price,,163.28559773429637,EUR/MWh
DE,gas_CC_CCS,capture_rate,,1.6096631136683497,
DE,gas_CC_CCS,charge_capacity,,0.0,MW
DE,gas_CC_CCS,costs,fixed_costs,0.0,EUR
DE,gas_CC_CCS,costs,investment_costs,0.0,EUR
DE,gas_CC_CCS,costs,variable_costs,7610917347.931826,EUR
DE,gas_CC_CCS,curtail,,0.0,MWh
DE,gas_CC_CCS,energy_capacity,,0.0,MW
DE,gas_CC_CCS,generation,,110193138.88936752,MWh
DE,gas_CC_CCS,new_capacity,,0.0,MW
DE,gas_CC_CCS,new_charge_capacity,,0.0,MW
DE,gas_CC_CCS,new_energy_capacity,,0.0,MW
DE,gas_CC_CCS,retired_capacity,,0.0,MW
DE,gas_CC_CCS,retired_charge_capacity,,0.0,MW
DE,gas_CC_CCS,retired_energy_capacity,,0.0,MW
DE,gas_CC_CCS_retrofit,capacity,,21982.60776,MW
DE,gas_CC_CCS_retrofit,capacity_factor,,0.4755541369878932,
DE,gas_CC_CCS_retrofit,capture_price,,168.2641499286757,EUR/MWh
DE,gas_CC_CCS_retrofit,capture_rate,,1.6587414888463323,
DE,gas_CC_CCS_retrofit,charge_capacity,,0.0,MW
DE,gas_CC_CCS_retrofit,costs,fixed_costs,0.0,EUR
DE,gas_CC_CCS_retrofit,costs,investment_costs,0.0,EUR
DE,gas_CC_CCS_retrofit,costs,variable_costs,6325075770.045093,EUR
DE,gas_CC_CCS_retrofit,curtail,,0.0,MWh
DE,gas_CC_CCS_retrofit,energy_capacity,,0.0,MW
DE,gas_CC_CCS_retrofit,generation,,91576339.74356112,MWh
DE,gas_CC_CCS_retrofit,new_capacity,,0.0,MW
DE,gas_CC_CCS_retrofit,new_charge_capacity,,0.0,MW
DE,gas_CC_CCS_retrofit,new_energy_capacity,,0.0,MW
DE,gas_CC_CCS_retrofit,retired_capacity,,0.0,MW
DE,gas_CC_CCS_retrofit,retired_charge_capacity,,0.0,MW
DE,gas_CC_CCS_retrofit,retired_energy_capacity,,0.0,MW
DE,gas_CC_existing,capacity,,0.0,MW
DE,gas_CC_existing,capacity_factor,,0.0,
DE,gas_CC_existing,capture_price,,,EUR/MWh
DE,gas_CC_existing,capture_rate,,,
DE,gas_CC_existing,charge_capacity,,0.0,MW
DE,gas_CC_existing,costs,fixed_costs,0.0,EUR
DE,gas_CC_existing,costs,investment_costs,0.0,EUR
DE,gas_CC_existing,costs,variable_costs,0.0,EUR
DE,gas_CC_existing,curtail,,0.0,MWh
DE,gas_CC_existing,energy_capacity,,0.0,MW
DE,gas_CC_existing,generation,,0.0,MWh
DE,gas_CC_existing,new_capacity,,0.0,MW
DE,gas_CC_existing,new_charge_capacity,,0.0,MW
DE,gas_CC_existing,new_energy_capacity,,0.0,MW
DE,gas_CC_existing,retired_capacity,,0.0,MW
DE,gas_CC_existing,retired_charge_capacity,,0.0,MW
DE,gas_CC_existing,retired_energy_capacity,,0.0,MW
DE,gas_OC,capacity,,0.0,MW
DE,gas_OC,capacity_factor,,0.0,
DE,gas_OC,capture_price,,,EUR/MWh
DE,gas_OC,capture_rate,,,
DE,gas_OC,charge_capacity,,0.0,MW
DE,gas_OC,costs,fixed_costs,0.0,EUR
DE,gas_OC,costs,investment_costs,0.0,EUR
DE,gas_OC,costs,variable_costs,0.0,EUR
DE,gas_OC,curtail,,0.0,MWh
DE,gas_OC,energy_capacity,,0.0,MW
DE,gas_OC,generation,,0.0,MWh
DE,gas_OC,new_capacity,,0.0,MW
DE,gas_OC,new_charge_capacity,,0.0,MW
DE,gas_OC,new_energy_capacity,,0.0,MW
DE,gas_OC,retired_capacity,,0.0,MW
DE,gas_OC,retired_charge_capacity,,0.0,MW
DE,gas_OC,retired_energy_capacity,,0.0,MW
DE,gas_OC_existing,capacity,,0.0,MW
DE,gas_OC_existing,capacity_factor,,0.0,
DE,gas_OC_existing,capture_price,,,EUR/MWh
DE,gas_OC_existing,capture_rate,,,
DE,gas_OC_existing,charge_capacity,,0.0,MW
DE,gas_OC_existing,costs,fixed_costs,0.0,EUR
DE,gas_OC_existing,costs,investment_costs,0.0,EUR
DE,gas_OC_existing,costs,variable_costs,0.0,EUR
DE,gas_OC_existing,curtail,,0.0,MWh
DE,gas_OC_existing,energy_capacity,,0.0,MW
DE,gas_OC_existing,generation,,0.0,MWh
DE,gas_OC_existing,new_capacity,,0.0,MW
DE,gas_OC_existing,new_charge_capacity,,0.0,MW
DE,gas_OC_existing,new_energy_capacity,,0.0,MW
DE,gas_OC_existing,retired_capacity,,0.0,MW
DE,gas_OC_existing,retired_charge_capacity,,0.0,MW
DE,gas_OC_existing,retired_energy_capacity,,0.0,MW
DE,heating_sanitary_flexload,demand,,23636769.48382555,MWh
DE,heating_sanitary_flexload,demand_capture_price,,61.21110574300789,EUR/MWh
DE,heating_sanitary_flexload,demand_capture_rate,,0.603416715427056,
DE,heating_sanitary_flexload,demand_curtail,,1.0000000289305848,
DE,heating_sanitary_load,demand,,23483618.66177529,MWh
DE,heating_sanitary_load,demand_capture_price,,102.70143353420922,EUR/MWh
DE,heating_sanitary_load,demand_capture_rate,,1.0124267637485316,
DE,heating_sanitary_load,demand_curtail,,0.9935206821405848,
DE,heating_space_flexload,demand,,110433896.70643908,MWh
DE,heating_space_flexload,demand_capture_price,,141.82159878114385,EUR/MWh
DE,heating_space_flexload,demand_capture_rate,,1.3980718412835904,
DE,heating_space_flexload,demand_curtail,,1.5996309044063468,
DE,heating_space_load,demand,,68115982.00222373,MWh
DE,heating_space_load,demand_capture_price,,176.11771438577577,EUR/MWh
DE,heating_space_load,demand_capture_rate,,1.736161623829588,
DE,heating_space_load,demand_curtail,,0.9866574769555372,
DE,hydro_pumped_storage,capacity,,6400.0,MW
DE,hydro_pumped_storage,capacity_factor,,0.0,
DE,hydro_pumped_storage,capture_price,,83.26928517058354,EUR/MWh
DE,hydro_pumped_storage,capture_rate,,0.8208653959715795,
DE,hydro_pumped_storage,charge_capacity,,0.0,MW
DE,hydro_pumped_storage,costs,fixed_costs,0.0,EUR
DE,hydro_pumped_storage,costs,investment_costs,0.0,EUR
DE,hydro_pumped_storage,costs,variable_costs,0.0,EUR
DE,hydro_pumped_storage,curtail,,0.0,MWh
DE,hydro_pumped_storage,demand,,15473133.00220823,MWh
DE,hydro_pumped_storage,demand_capture_price,,24.20598737191572,EUR/MWh
DE,hydro_pumped_storage,demand_capture_rate,,0.2386216882758836,
DE,hydro_pumped_storage,demand_curtail,,inf,
DE,hydro_pumped_storage,energy_capacity,,37000.0,MW
DE,hydro_pumped_storage,generation,,12533237.731788669,MWh
DE,hydro_pumped_storage,new_capacity,,0.0,MW
DE,hydro_pumped_storage,new_charge_capacity,,0.0,MW
DE,hydro_pumped_storage,new_energy_capacity,,0.0,MW
DE,hydro_pumped_storage,retired_capacity,,0.0,MW
DE,hydro_pumped_storage,retired_charge_capacity,,0.0,MW
DE,hydro_pumped_storage,retired_energy_capacity,,0.0,MW
DE,hydrogen_CC_storage,capacity,,33925.64384,MW
DE,hydrogen_CC_storage,capacity_factor,,0.0,
DE,hydrogen_CC_storage,capture_price,,570.9887606933968,EUR/MWh
DE,hydrogen_CC_storage,capture_rate,,5.628785141865076,
DE,hydrogen_CC_storage,charge_capacity,,49929.36695,MW
DE,hydrogen_CC_storage,costs,fixed_costs,0.0,EUR
DE,hydrogen_CC_storage,costs,investment_costs,0.0,EUR
DE,hydrogen_CC_storage,costs,variable_costs,3263859438.218533,EUR
DE,hydrogen_CC_storage,curtail,,0.0,MWh
DE,hydrogen_CC_storage,demand,,53770336.708707325,MWh
