Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17
,,,,,,,314,11800.052036,4000.868605,15680.137168,4304.284579,12901.200221,2993.250939,3380.984360,17419.516801,5009.013677,3968.673666,134839.976242,18365.989054,3118.189998,73546.917851,116730.670119,46071.156853,25293.332525
,,,,,,,315,11786.169105,3973.533442,15475.498619,4237.425401,12790.185117,2975.038765,3363.223896,17278.667151,5021.383725,3887.780158,133705.530012,18224.355733,3063.858449,70394.572512,112908.875445,43789.232000,24878.044911
,,,,,,,316,11757.865986,3913.464351,14985.478717,4068.828060,12763.464923,2961.738887,3358.282133,17039.593126,5101.407527,3863.144597,130748.222373,18156.245169,3071.930559,65758.031974,108696.424310,41290.374050,24314.730027
,,,,,,,317,11780.075356,3924.522852,14827.759617,4014.859390,12807.454412,2907.743538,3349.689393,16798.120133,5321.923969,3873.597094,133033.803174,18343.573055,3132.524342,59994.389329,106757.061431,39124.017338,23545.084643
,,,,,,,318,11732.339888,3804.046725,13731.236680,3647.850983,13110.040580,2902.997350,3353.739001,16652.224089,5711.946170,3940.152159,129651.554163,19046.019030,3271.141652,56210.366294,112600.357628,37209.431035,23429.031140
,,,,,,,319,11750.902016,3836.791525,13959.257533,3730.386172,13687.023997,3043.554000,3433.216075,16485.708346,6090.106282,4117.168800,133693.767651,19566.031608,3472.832231,51884.481327,116422.799877,35402.739823,24168.126803
,,,,,,,320,11755.032507,3859.234484,14279.129566,3827.413489,14299.437873,3159.817564,3504.701895,16413.749125,6317.839700,4379.931395,136088.170191,20403.346226,3713.549310,49968.254752,117186.917486,35330.342230,24958.321224
,,,,,,,321,11749.114106,3870.682751,14544.828486,3904.105138,14980.899944,3243.505715,3575.661822,16478.792900,6424.363591,4660.497298,136213.220118,21610.685261,3898.358214,51354.806122,117750.099128,37457.406269,25869.193187
,,,,,,,322,11734.768666,3859.242935,14603.977720,3913.938281,15770.323294,3353.576845,3664.120197,16591.636031,6439.533197,4878.370515,135200.669097,22195.997673,3983.826167,54808.841747,117717.361260,39720.973539,26387.475890
,,,,,,,323,11723.365895,3841.114748,14554.736259,3889.805895,16314.911430,3401.939915,3750.436734,16706.945238,6389.233449,4995.282464,134389.185788,22362.205309,4009.433974,60585.369399,118379.634950,41880.352925,26956.924645
,,,,,,,324,11715.195975,3829.900823,14505.557112,3861.057404,16525.649661,3413.449261,3774.947481,16797.242113,6367.831735,5007.627233,132626.308697,22430.846040,4014.335118,67477.026350,118502.641151,43562.823864,27071.573306
,,,,,,,325,11711.733777,3819.949685,14453.986407,3843.026719,16599.263504,3434.931290,3822.468762,16702.633997,6405.329876,4972.704099,130797.927825,22489.777867,4012.815674,70136.229949,115105.345995,43795.791442,26992.782861
,,,,,,,326,11711.492479,3822.135114,14422.555866,3821.017248,16701.230772,3466.596530,3879.056209,16784.307414,6485.452265,4928.452666,129320.487987,22103.839968,4017.953546,71953.904311,112986.247216,43931.194542,27065.113485
,,,,,,,327,11714.636678,3827.778386,14435.805675,3816.137951,16936.354830,3525.235782,3940.224745,16869.699906,6855.938604,4888.196397,128925.228822,21860.973206,4123.715075,72251.750365,110819.847723,44093.172483,27060.045018
,,,,,,,328,11722.998652,3848.572902,14567.713225,3857.009378,17259.529466,3586.015377,3946.729594,17025.960352,7447.437708,4885.821134,130731.948847,23074.919262,4313.767887,72520.411828,111227.760810,43520.605623,27674.571185
,,,,,,,329,11737.155127,3866.366358,14693.688640,3915.267127,17167.957708,3597.771300,3918.781233,17142.663671,7307.141159,5044.704333,135883.361294,23532.740193,4409.396151,72765.523668,114642.052121,42879.617691,29047.399264
,,,,,,,330,11767.801106,3907.880099,14942.235279,4014.049299,16577.355309,3546.829472,3853.997583,17137.254076,6907.610635,5400.016864,142401.139582,23736.093621,4419.141690,74201.993103,119548.506434,42986.272698,29033.836185
,,,,,,,331,11791.125321,3950.537865,15212.489216,4117.401715,15876.848411,3476.255567,3780.339945,17156.627405,6543.724577,5495.264787,146024.820400,23752.967034,4327.215277,80537.182745,118882.716979,44261.237028,28890.723599
,,,,,,,332,11796.378963,3970.354435,15402.888428,4185.164434,15389.466690,3414.092733,3727.747048,17271.891203,6242.437469,5319.577860,145256.179635,23050.418624,4132.729087,85651.093512,116678.455522,47279.023208,28649.930659
,,,,,,,333,11800.977834,3978.193420,15528.149443,4239.987911,15025.926219,3359.975262,3690.858288,17529.818587,5916.233753,5082.930195,144497.517157,22135.640705,3839.732072,85750.175734,115404.073647,49612.268542,28283.200204
,,,,,,,334,11855.834565,4088.779259,16480.055284,4582.045707,14562.390212,3300.284330,3644.835295,17468.335903,5608.108494,4859.036541,149379.100577,21296.403984,3616.839903,84453.934071,117231.955427,50082.145756,27320.732731
,,,,,,,335,11831.690557,4034.796088,16162.982123,4479.409094,14039.202968,3235.644408,3591.107445,17448.637024,5526.078429,4569.512788,144243.158506,19962.654512,3382.048271,83445.916810,119441.376273,50177.590677,26715.353143
,,,,,,,336,11957.319635,4284.744164,18199.425068,5189.971442,13610.304852,3173.624829,3544.688446,17398.140946,5386.455212,4286.107766,154241.065035,19710.362973,3216.911086,80628.616789,116623.287125,50081.451626,26032.595004
,,,,,,,337,11951.402723,4276.127231,18136.304310,5184.511619,12953.927418,3209.361764,3398.410818,17491.114702,5331.882533,3903.714079,156058.994811,19391.846069,3248.274312,80936.809350,117973.294103,49457.690265,26043.133403
,,,,,,,338,11940.832366,4258.018142,17943.796400,5121.898824,12766.623363,3159.912156,3352.174287,17404.165848,5350.901989,3782.741311,154846.265168,19239.011152,3171.413347,73879.143850,115269.530294,47448.973832,25622.414723
,,,,,,,339,11925.036418,4222.435581,17613.299348,5013.531473,12726.080625,3147.915595,3339.711755,17323.537541,5453.064499,3741.625296,153815.848487,19355.629458,3182.294823,71022.264862,111443.839248,45390.980180,25260.561685
,,,,,,,340,11876.680822,4126.814554,16809.496499,4730.804859,12895.161065,3164.396799,3368.473736,17300.630339,5803.912592,3775.527218,150423.310908,19791.723020,3295.058670,67095.409738,107250.869977,43385.768614,24870.576034
,,,,,,,341,11887.236615,4129.982924,16590.489508,4655.150467,13553.587115,3245.082374,3460.768544,17460.949663,6727.600569,3892.327377,155398.893674,21100.167316,3731.355810,61579.322786,105259.555460,42285.241298,24817.887403
,,,,,,,342,11788.380825,3930.155496,14768.897169,4019.417612,14893.036041,3458.093163,3646.753632,17511.981346,7722.808178,4211.081349,151002.161916,24866.620736,4270.388133,58083.475076,111092.461329,42064.152124,26004.940618
,,,,,,,343,11826.446969,4005.789282,15343.036672,4214.322383,16251.063788,3742.286431,3876.211015,17345.761335,8027.989726,4918.735686,157921.182243,27179.638633,4695.117852,54910.459394,114903.214460,42793.285068,27963.333812
,,,,,,,344,11843.368206,4046.782340,15814.429084,4363.647837,16907.699465,3880.036034,3974.124068,17173.021262,8002.738369,5578.203770,160203.440324,28530.285544,4894.459828,56902.585197,115676.423606,45594.742770,29344.583459
,,,,,,,345,11849.763310,4076.896859,16201.485054,4487.049085,17313.016251,3950.223350,4019.152407,17152.783787,8105.620512,5711.510634,160039.402901,29029.952248,4940.380873,65928.390089,116359.094016,49670.172826,29956.412005
,,,,,,,346,11850.875059,4085.137515,16417.998128,4553.805950,17769.868791,4032.537308,4063.753595,17223.108543,8072.049810,5685.401804,159356.161156,28929.197179,4917.056268,75282.068893,116677.029705,52583.474362,30174.621073
,,,,,,,347,11838.136217,4053.803604,16247.714466,4487.520053,18028.498292,4053.156644,4097.325420,17319.461973,7904.806371,5652.070250,157691.940304,28931.722225,4837.839088,80090.055141,117582.177304,54211.776943,30449.974364
,,,,,,,348,11830.304867,4029.980890,16072.180827,4420.116484,18028.060094,4046.162868,4087.811878,17378.922475,7944.148976,5559.592145,155944.853942,28807.440488,4856.328353,83674.798466,117932.471921,54998.670394,30602.995162
,,,,,,,349,11824.185046,4010.953629,15921.248175,4367.020674,17933.288963,4053.074941,4106.078347,17251.911839,7864.942595,5480.844247,154304.810319,28675.423500,4860.232905,83364.094466,114854.679341,54458.322361,30485.510557
,,,,,,,350,11818.379234,3998.659167,15755.123623,4302.717252,17890.327464,4064.213545,4142.821390,17307.090869,7730.563476,5429.961753,152105.800767,28265.899305,4837.642968,83327.418298,113088.851702,53809.581229,30503.743950
,,,,,,,351,11801.497513,3972.236549,15440.794769,4173.828018,17990.422000,4101.511150,4162.929201,17357.726495,7955.098993,5353.796437,149568.160787,27951.044185,4840.509323,82013.644614,111115.972061,52925.705808,30481.358315
,,,,,,,352,11788.778099,3951.445748,15201.945616,4083.246618,18211.653177,4144.454390,4139.749145,17451.714910,8444.417056,5272.213698,148999.527158,28801.890675,4902.682140,81468.190164,111421.280662,52012.824184,31052.776929
,,,,,,,353,11803.421543,3970.059991,15341.633926,4137.137811,18131.683235,4141.039154,4104.307336,17494.269995,8088.077144,5396.063525,153067.111493,29126.481352,4923.132241,81284.033401,114917.395803,51701.618208,32167.039717
,,,,,,,354,11845.009051,4041.909649,15858.323312,4328.153291,17639.599146,4077.180150,4048.118203,17497.948427,7611.654606,5820.290928,158715.566008,28763.530969,4875.991025,82556.821194,119764.105733,52247.297990,31776.234251
,,,,,,,355,11894.318714,4131.510330,16554.959096,4580.311719,16991.912531,3978.884115,3979.862772,17524.569985,7167.858115,5934.771246,163008.949503,28585.706813,4737.793183,88579.523920,119347.684141,53713.867436,31063.947360
,,,,,,,356,11920.891932,4186.029763,17048.373097,4757.177707,16413.046277,3875.360311,3909.653831,17498.094142,6771.392457,5766.336551,163328.709110,27782.105754,4499.013828,94686.176091,117140.825102,56247.271884,30429.953252
,,,,,,,357,11939.858277,4225.139714,17416.177820,4899.875543,15831.979921,3764.721999,3825.556268,17748.472727,6311.213059,5427.763363,162864.904981,25968.524300,4134.284653,97166.031993,115741.759295,57973.794151,29798.550158
,,,,,,,358,12046.763986,4431.268708,19147.337722,5507.708412,15023.004516,3612.602175,3714.475006,17647.546625,5868.114055,5043.319711,170635.360264,24436.291701,3850.204552,95970.917963,117617.696341,56973.644454,28592.453701
,,,,,,,359,12017.045897,4358.843408,18668.354521,5357.921741,14107.020940,3459.087618,3593.511341,17550.578670,5646.449822,4574.406882,164517.798104,22766.784323,3572.562060,92244.188152,119892.056734,54620.784309,27640.576486
,,,,,,,360,11998.367660,4322.931903,18339.598321,5250.637091,13420.638870,3338.691561,3499.130798,17447.210863,5517.113913,4185.183531,160958.095587,21935.321030,3388.107139,86167.678993,117147.998671,53024.676116,26624.408505
,,,,,,,361,12006.155545,4309.157128,18202.720562,5186.895105,13115.317255,3350.705747,3467.647777,17509.189042,5470.015742,3947.688095,159047.233463,21471.497254,3471.008097,84760.085441,118622.689580,52298.749585,25548.104966
,,,,,,,362,11996.631020,4290.223868,18020.376757,5128.833005,12950.685751,3303.561770,3424.292835,17418.892408,5492.720191,3836.656183,157612.263980,21229.591634,3424.948953,78228.800757,116121.537161,49515.020950,25180.407162
,,,,,,,363,11978.605903,4251.546879,17701.131736,5022.480391,12929.764548,3290.627739,3412.236161,17332.276619,5600.582312,3800.890030,156081.500485,21334.569079,3418.200863,75220.488063,112510.146622,46699.761898,24860.188738
,,,,,,,364,11930.353689,4154.860023,16923.050583,4743.897721,13095.241631,3304.054046,3438.501473,17298.112177,5959.723129,3836.313778,152272.955629,21723.724920,3533.727493,71313.331156,108534.075441,44128.764373,24553.150914
,,,,,,,365,11942.545115,4160.525885,16732.204416,4677.715202,13703.439750,3377.835736,3523.916977,17453.700535,6886.728783,3954.922781,156701.453348,22696.248611,3955.621287,65985.729644,106801.220323,42377.350182,24648.530371
,,,,,,,366,11840.948295,3956.133445,14931.173869,4046.957044,15034.557191,3573.359466,3696.313520,17505.727564,7857.477694,4266.087846,151880.030827,25875.351547,4473.320371,62562.958773,112854.920655,41268.440207,25878.275934
,,,,,,,367,11876.076418,4028.966233,15495.562404,4238.049252,16442.400173,3832.320037,3908.772213,17343.071869,8121.075901,4934.740973,158586.818394,27915.636227,4875.504240,59126.863899,116928.029558,41248.116290,27577.168330
,,,,,,,368,11889.500218,4069.858043,15950.930901,4384.414746,17064.828561,3958.962565,3998.954468,17173.540799,8064.113520,5532.892043,160588.876132,28987.905356,5060.092848,60211.648538,117745.397597,44188.574233,28775.290250
,,,,,,,369,11893.890277,4095.839095,16340.785950,4505.209265,17379.879999,4029.043246,4041.206512,17156.306102,8139.038627,5638.085727,159951.428337,29463.683908,5095.412447,68335.219492,118476.123272,49156.256030,29256.511861
,,,,,,,370,11890.882714,4104.435028,16557.996400,4574.833469,17747.573670,4113.272397,4084.204429,17229.155320,8085.677947,5609.243382,159399.598635,29404.992307,5062.266922,77915.922643,118426.501121,52857.095331,29393.615625
,,,,,,,371,11875.816206,4071.706803,16372.079372,4506.272225,17931.288909,4139.487485,4116.889736,17328.141922,7902.431667,5582.253064,157726.578088,29588.567457,4980.295291,82410.554996,118917.334405,54989.045826,29584.525655
,,,,,,,372,11865.269268,4045.613832,16203.025880,4442.919980,17885.503936,4136.948969,4107.978718,17389.778167,7924.695852,5501.484661,156080.660877,29523.326703,4988.010455,85457.142119,118867.601409,56063.440345,29726.446922
,,,,,,,373,11858.003072,4027.018357,16057.874734,4391.333203,17751.415693,4144.222380,4123.635320,17264.802610,7829.548925,5431.988849,154266.873262,29368.216551,4992.709018,84715.997606,115504.074819,55585.349898,29546.191544
,,,,,,,374,11850.658077,4012.061254,15893.746839,4326.437789,17683.711241,4153.566237,4156.069825,17323.480363,7685.299327,5387.680321,152274.929695,28946.469940,4969.828985,84403.628301,113629.148739,54999.413085,29536.500405
,,,,,,,375,11835.858193,3985.335130,15571.250536,4194.588595,17747.439963,4186.749657,4172.628850,17376.675665,7884.646503,5321.579222,149633.373630,28546.743689,4970.484788,82996.381495,111753.678420,54111.210591,29537.752569
,,,,,,,376,11823.760655,3963.088167,15334.398041,4098.870839,17952.664942,4221.916376,4148.801125,17470.208811,8385.666305,5256.926304,148992.384705,29357.444243,5035.218110,82483.881801,112404.465415,52687.714241,30086.541567
,,,,,,,377,11837.936190,3978.889042,15468.510781,4141.634987,17915.896323,4208.607015,4113.148365,17510.220362,8115.830263,5403.343343,152777.136491,29689.969278,5063.024736,82254.640658,116168.131493,51973.987197,30937.070544
,,,,,,,378,11884.099044,4047.772312,15972.962366,4317.118866,17510.549169,4135.369121,4057.474683,17514.013601,7699.906312,5806.493909,157712.010718,29334.788381,5024.969754,83124.178711,121390.192008,52077.130577,30801.531852
,,,,,,,379,11935.305782,4136.232706,16660.625752,4556.938082,16944.782294,4031.327713,3991.249749,17544.670110,7279.909881,5870.284086,161459.405410,29071.052613,4885.613164,88990.879481,121447.829115,53295.897441,30451.267186
,,,,,,,380,11963.647250,4190.080747,17142.681412,4726.461405,16410.670442,3929.195229,3924.664029,17519.744522,6886.921957,5690.171778,161100.778440,28297.940411,4644.178171,94584.681436,118901.985637,56247.837857,29966.617939
,,,,,,,381,11987.190987,4231.752091,17493.346289,4864.423305,15873.442969,3826.648665,3846.707031,17775.634476,6418.695415,5375.030308,160549.989694,26463.332701,4289.879178,96215.567877,117295.113277,59497.516329,29254.033142
,,,,,,,382,12095.200401,4438.312631,19200.264596,5467.042716,15114.123695,3688.384812,3745.050125,17678.539761,5976.753947,5017.297864,168356.950888,24943.770102,4026.344826,94766.740093,119248.977780,59960.002106,27989.085840
,,,,,,,383,12064.525940,4372.352902,18728.670272,5312.711682,14234.580073,3551.127276,3635.586940,17582.023263,5660.581331,4576.112619,162062.892105,23326.663198,3767.946164,92020.381986,121567.497066,58012.047003,26990.553852
,,,,,,,384,12047.854794,4336.490874,18385.550717,5204.335669,13577.446609,3444.400561,3550.893909,17477.779067,5533.039593,4210.235657,158258.626261,22070.925781,3595.254582,87523.740734,119206.582335,56163.438369,26015.327616
,,,,,,,385,12054.947452,4342.004922,18150.252851,5116.089581,13356.678523,3533.202393,3563.501175,17577.232789,5485.794870,3823.812146,154772.249908,21574.014789,3460.355044,84333.532463,120690.364781,53084.256778,25725.352554
,,,,,,,386,12043.663711,4324.897763,17955.542348,5057.766870,13176.822087,3490.563032,3521.747346,17487.133876,5508.988901,3715.208783,153314.187164,21302.565413,3415.353726,77413.596708,118197.005107,49835.061866,25343.236103
,,,,,,,387,12026.672552,4288.579909,17630.231581,4948.807527,13134.454825,3481.033234,3510.722831,17399.000405,5615.651793,3681.446716,151644.097916,21397.402040,3412.682590,74248.338556,114395.991089,46585.705817,25011.127281
,,,,,,,388,11980.778034,4195.861370,16825.862783,4666.087244,13289.781000,3497.746405,3536.999090,17354.990156,5974.912623,3719.197497,147981.262258,21753.770317,3541.274511,70212.161640,110319.913004,43691.815932,24677.218775
,,,,,,,389,11994.574707,4204.543098,16635.638218,4598.128749,13918.577048,3578.683272,3620.356021,17517.337902,6909.926467,3842.425073,152663.237728,22716.978378,3977.946717,64732.676257,108301.323877,41649.718433,24741.517297
,,,,,,,390,11898.129112,4010.518352,14812.333036,3969.716709,15236.422633,3782.406663,3789.170512,17571.274082,7896.482558,4164.986609,148134.994807,25882.116982,4497.020598,61218.246590,113718.616640,40237.975159,25995.048389
,,,,,,,391,11937.249770,4088.077196,15354.834956,4159.153744,16591.460228,4041.274225,4000.165788,17406.797572,8168.683664,4857.059781,154745.558345,27897.705858,4889.176734,57771.937458,117587.815364,39994.692349,27811.980477
,,,,,,,392,11951.510890,4133.976120,15795.165309,4305.019867,17227.694058,4161.136013,4090.294488,17233.229432,8116.416549,5469.798725,156752.782857,29038.358964,5057.232532,58987.017915,118077.888081,42903.972453,29058.517871
,,,,,,,393,11957.896165,4165.294825,16172.859596,4425.315014,17594.877780,4221.421852,4132.373184,17210.643453,8206.195474,5561.852942,156128.975063,29485.702934,5080.800885,67325.805711,118329.359894,48186.206287,29560.840199
,,,,,,,394,11955.487082,4177.567699,16379.309455,4490.655467,18019.293989,4293.759608,4174.775522,17278.856080,8168.127719,5521.225602,155504.790065,29407.528624,5042.994824,77083.973571,118158.950185,52325.481281,29724.378692
,,,,,,,395,11937.962336,4143.507006,16192.588742,4423.278206,18260.372904,4311.868620,4208.417338,17375.764949,8000.771117,5490.938576,153596.221843,29463.228743,4963.941758,81776.652813,118786.156519,54930.251622,29945.509090
,,,,,,,396,11928.449355,4116.120969,16018.065989,4357.058621,18253.082770,4303.559007,4198.216125,17434.876682,8046.178459,5410.036189,151856.833235,29392.612874,4973.166052,84945.244682,118953.321612,56361.381359,30100.480897
,,,,,,,397,11920.001869,4096.155919,15860.548145,4305.977548,18145.007521,4305.296289,4212.003279,17307.897128,7966.937041,5342.740093,150315.542513,29249.580713,4976.855139,84220.807672,115165.090379,56091.851979,29956.597959
,,,,,,,398,11914.904553,4083.126165,15688.954334,4240.843373,18084.415519,4310.011183,4243.493762,17365.492952,7826.725160,5301.994421,148227.380614,28827.621611,4948.596360,83895.132901,112861.563284,55648.470675,29968.444340
,,,,,,,399,11901.772378,4060.064612,15367.569808,4114.700676,18153.921338,4337.062963,4258.720501,17417.614737,8035.539697,5239.598520,145595.277809,28435.200847,4938.262776,82428.835277,110383.453962,54799.277259,29958.675969
,,,,,,,400,11891.392150,4040.645680,15123.170201,4022.674681,18335.956027,4369.875927,4231.714124,17516.443378,8510.516406,5181.313654,144989.704248,29209.523425,4998.521871,81854.139172,110564.078632,53208.948730,30501.426929
,,,,,,,401,11905.432228,4056.359968,15246.546202,4067.447233,18228.696664,4361.548478,4191.717323,17564.736588,8172.309745,5347.066629,148991.307447,29496.652981,5028.969594,81684.850249,113962.784451,52320.025185,31436.736538
,,,,,,,402,11952.698787,4126.412610,15748.197445,4243.790047,17720.882655,4298.197961,4130.868239,17585.125010,7727.437278,5751.368617,154282.362428,29136.688530,4991.269276,82825.002311,118370.503038,52306.059355,31153.042469
,,,,,,,403,12004.607387,4211.718781,16437.625170,4485.738470,17071.388157,4204.257053,4062.043495,17628.857970,7300.653596,5788.154676,158091.339150,28882.679901,4849.804718,89133.809209,118532.043421,53466.791765,30588.679577
,,,,,,,404,12033.910113,4264.275808,16927.020741,4658.221754,16506.862573,4108.168148,3994.586537,17594.269835,6908.255356,5593.057913,158104.068897,28107.625622,4603.274445,95078.532706,116168.030676,56621.382324,30017.689298
,,,,,,,405,12056.985942,4301.638221,17296.382604,4796.890117,15968.099261,4008.478409,3919.548020,17858.785723,6445.491182,5267.743490,157486.088041,26284.554842,4247.043271,97090.954256,115131.327546,60188.983245,29351.806814
,,,,,,,406,12164.431353,4508.074826,19018.081622,5399.010157,15222.175424,3872.517840,3822.577349,17768.191004,6006.950288,4901.489442,165384.975384,24772.706811,3990.785693,95803.581831,117602.110849,61078.238550,28142.757494
,,,,,,,407,12129.546073,4433.379270,18557.224038,5245.770486,14355.337601,3736.478943,3717.582205,17671.628374,5597.972441,4455.860390,158824.799564,23172.716782,3743.149173,92855.005920,119897.251898,59323.411185,27200.542359
,,,,,,,408,12115.288766,4403.251308,18273.086236,5151.268687,13697.850312,3631.000943,3634.237767,17566.187599,5468.971184,4089.634573,155575.897118,21924.360571,3578.289718,87869.618040,115189.421911,57222.763853,26235.098119
,,,,,,,409,12113.147196,4369.264583,18066.443526,5074.177827,13301.163181,3537.285500,3594.498738,17713.815444,5422.549616,3675.894710,152640.683520,21425.716871,3385.882946,84737.980682,115940.686258,53567.153308,25585.947634
,,,,,,,410,12105.748814,4348.391604,17873.131930,5014.079140,13135.155649,3492.091478,3552.103863,17630.382253,5445.411424,3566.530846,151349.436789,21144.937290,3339.472769,78317.388676,113314.849907,50071.476751,25218.649537
,,,,,,,411,12086.559167,4307.535290,17542.634878,4903.105060,13120.098918,3477.624649,3540.328277,17554.767287,5553.595301,3531.765598,149817.903519,21250.211294,3335.436006,75095.923760,109081.338501,46591.184232,24898.536669
,,,,,,,412,12037.261475,4201.670505,16738.133390,4618.955702,13273.041992,3488.853317,3567.706547,17538.782825,5912.968596,3567.750088,146061.260082,21600.091744,3457.839882,71035.888250,104513.018644,43531.489920,24591.967622
,,,,,,,413,12050.162049,4196.665167,16524.181257,4548.861667,13790.348219,3567.157090,3658.916774,17696.395653,6839.356661,3687.275794,150631.944592,22578.229656,3894.011637,65678.887900,100978.740472,41298.790041,24681.852205
,,,,,,,414,11944.159819,3986.139507,14706.036404,3914.666027,15032.375370,3765.990200,3839.424118,17741.932501,7805.571525,3999.273035,146106.990405,25758.651477,4413.995324,62198.054953,101150.216568,39622.366533,25894.079092
,,,,,,,415,11978.340251,4062.760561,15288.550556,4112.177527,16439.519404,4013.062797,4046.593315,17569.273902,8066.408040,4667.216476,153045.258705,27775.603987,4809.541740,58627.914344,101049.011342,39173.728031,27569.752949
,,,,,,,416,11988.833019,4110.419394,15755.070193,4263.278958,17089.373170,4128.714538,4127.204560,17392.667775,8007.287322,5260.907018,155129.134286,28898.721463,4980.665408,59680.903071,103424.928526,42144.205251,28760.476733
,,,,,,,417,11989.452622,4138.513338,16145.315792,4388.809413,17435.751770,4193.195486,4161.896068,17369.212333,8078.292116,5360.955823,154540.188036,29314.917715,5004.969927,67769.259311,106731.156666,47716.620012,29241.252568
,,,,,,,418,11986.087167,4151.112404,16362.916790,4464.592298,17828.373290,4270.548333,4198.235818,17437.178987,8020.516681,5329.146835,153857.716067,29203.414638,4968.114280,77420.767322,107866.031866,52143.359136,29376.811257
,,,,,,,419,11964.209509,4118.875520,16194.527631,4395.884914,18004.556654,4294.814165,4223.728765,17531.893723,7832.200683,5301.065482,151995.334367,29264.577479,4885.753120,81995.416313,108673.770143,54948.803936,29566.768145
,,,,,,,420,11953.662571,4097.333139,16019.590477,4333.130993,17948.742200,4291.001449,4213.143707,17590.647791,7848.264484,5220.567178,150384.826823,29203.680803,4901.785349,85225.080787,110535.857432,56490.234044,29706.556897
,,,,,,,421,11943.343452,4077.417566,15868.450625,4282.728200,17817.044215,4293.434228,4224.756710,17462.262581,7745.828786,5151.765697,148798.889129,29073.550914,4903.800064,84732.904922,105508.579628,56264.802975,29521.743749
,,,,,,,422,11935.209973,4063.803007,15704.322730,4213.310273,17779.143602,4296.554960,4252.592936,17512.249142,7594.847032,5108.183209,146681.475766,28658.745961,4875.800654,84573.981700,102150.434278,55863.681872,29510.057278
,,,,,,,423,11911.149381,4032.827506,15382.397797,4083.829047,17890.228614,4320.252587,4262.966095,17557.709221,7780.267664,5043.132212,144104.359178,28271.113896,4864.658667,83344.977069,99685.312865,54986.466901,29513.708192
,,,,,,,424,11893.966684,4005.457518,15150.418075,3990.711689,18186.445483,4345.212900,4237.516747,17650.701577,8280.312811,4980.119305,143522.421304,29060.739887,4914.722569,82980.937028,99268.493696,53227.464082,30067.116986
,,,,,,,425,11903.105600,4017.075448,15288.109728,4034.892250,18254.453172,4324.257765,4202.840000,17694.919520,8035.252667,5128.972023,147424.178946,29359.392424,4937.614020,82809.288566,102612.650295,52212.632217,30919.921487
,,,,,,,426,11941.654900,4079.278523,15805.136477,4211.114260,17951.707761,4246.740243,4150.019788,17698.390235,7635.060192,5529.450994,152522.463616,29006.249305,4901.128726,83724.716428,107651.581286,52044.046720,30807.179649
,,,,,,,427,11988.705009,4161.628864,16491.815356,4451.525468,17455.782946,4141.004754,4086.945416,17723.644347,7223.496981,5589.751975,156205.640484,28767.958882,4771.760278,89951.783226,108545.639767,53075.465125,30484.853140
,,,,,,,428,12013.528485,4213.105640,16983.854302,4623.655520,16938.165177,4040.733758,4021.841141,17698.955150,6835.078927,5410.994153,155971.935188,27990.657812,4535.543103,95110.171096,107214.165832,56277.003702,30010.235512
,,,,,,,429,12032.815405,4248.716408,17352.073426,4766.852727,16384.742079,3944.357657,3943.467988,17943.413215,6368.807980,5097.331291,155537.384630,26171.504479,4182.227401,95185.335700,106267.079278,60271.544878,29291.538186
,,,,,,,430,12137.115542,4452.943032,19076.880453,5374.924357,15588.900641,3815.178659,3842.031345,17842.905588,5925.946759,4740.008392,163332.146256,24660.518390,3923.556748,92777.314658,109250.885008,61635.545238,28021.288569
,,,,,,,431,12109.402853,4381.455522,18605.286129,5217.394602,14683.338647,3687.779671,3735.265998,17751.127898,5712.703325,4299.970337,156921.851391,23068.029903,3672.569572,90396.719438,113196.789361,60008.795474,27019.835129
,,,,,,,432,12096.977816,4350.666725,18318.630534,5127.421648,14015.786956,3590.421683,3654.063213,17652.298673,5563.045242,3936.537642,153660.527723,21713.993456,3507.142439,86591.353259,111913.871122,57805.766217,26045.771688
,,,,,,,433,12096.701245,4382.779490,18174.777033,5055.751336,13745.013810,3465.671300,3602.965531,17726.895400,5503.887562,3719.228163,148669.244108,21190.448506,3365.891761,83786.782403,112970.351344,51177.249515,25316.434391
,,,,,,,434,12086.963322,4362.172908,17981.854722,4993.637913,13568.246946,3419.556220,3560.525188,17640.809880,5512.003747,3606.924849,147360.840666,20879.794475,3319.228005,77184.901787,110113.330203,48672.270505,24954.201245
,,,,,,,435,12070.030035,4324.359252,17657.710546,4882.071841,13530.975610,3408.856423,3549.052096,17556.219260,5608.574554,3568.375841,145879.121142,20990.265997,3313.507881,74395.560405,105438.229872,46167.013021,24642.196456
,,,,,,,436,12021.961677,4230.425488,16846.961653,4595.907746,13697.278588,3424.548407,3575.387664,17514.236073,5935.575226,3598.831261,142165.689941,21308.520427,3433.654225,70604.904580,100241.295192,43859.666965,24358.379722
,,,,,,,437,12032.672090,4238.741143,16627.980204,4519.775833,14367.709538,3497.627727,3659.353704,17673.526625,6836.804904,3702.870558,146978.962098,22296.137052,3866.108752,65251.849748,95679.673375,42451.851502,24522.061738
