Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Total
t10,0.0,83.61163869307413,85.0583211129789,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,18.282708762171954,50.0,28.0,6.779999999999999,90.0,3.196657764835258,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,61.06348692210998,972.4923632551702
t11,0.0,81.48614333816883,85.85313643285193,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,3.025545838782831,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1011.3443756098036
t12,0.0,90.05374691974357,76.30494321349128,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,85.34490589338145,4.446500975806349,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,50.088023593192936,957.2176705956156
t13,0.0,77.08495693456086,81.34973791332719,0.0,5.625,20.0,0.0,0.0,14.296205562541438,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,23.201304276840897,6.429921600123686,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,15.094638769102701,868.4363150564968
t14,0.0,94.59356090633503,79.20875688101306,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,44.2144245713099,6.460237182594584,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,40.623752511880845,916.0802820531335
t15,0.0,88.72033676524458,85.58918811912851,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,16.93073350797213,50.0,28.0,6.779999999999999,90.0,5.451525795954292,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1017.9713341882995
t16,0.0,115.74093145232277,84.37553981930061,0.0,5.625,20.0,0.0,0.0,2.951011811471317,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,4.952608144962831,50.0,28.0,6.779999999999999,90.0,6.471214185004177,10.0,19.3908,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1035.7708554130616
t17,0.0,108.52745189169265,79.4638847967136,0.0,5.625,20.0,0.0,0.0,0.909737390632841,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,0.0,50.0,28.0,6.779999999999999,90.0,7.119,10.0,17.824950537147107,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,0.0,915.7337746161863
t18,0.0,110.9407509599148,78.56801283980005,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,0.0,50.0,28.0,6.779999999999999,90.0,7.119,10.0,16.67209820939809,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,48.914492063693125,964.103104072806
t19,0.0,123.84057449343838,81.6897367016288,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,14.138782149464165,20.0,28.0,28.0,80.0,100.0,52.0,14.0,2.6951460184880425,52.61882793097743,989.6908172939968
t20,0.0,125.62841797617641,79.33156563456059,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,9.896135783774994,50.0,28.0,6.779999999999999,90.0,7.119,10.0,10.572519105249484,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,36.18605593089636,970.6224444306579
t21,0.0,136.04897179166323,88.08790583348873,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,0.0,50.0,28.0,6.779999999999999,90.0,7.119,10.0,6.593571080967177,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,82.07954417354019,1021.8177428796594
t22,0.0,155.96673483559948,92.92935771480717,0.0,5.625,20.0,29.216000785778586,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,3.3254852816515115,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1110.1453286178366
t23,0.0,166.4286890432868,90.79760600655001,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,8.67461359527204,50.0,28.0,6.779999999999999,90.0,7.119,10.0,0.15811871749446826,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1075.0667773626033
t24,0.0,160.1762632584642,104.00547819169559,0.0,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,11.735490792251442,50.0,28.0,6.779999999999999,90.0,7.119,10.0,0.8714262210592485,20.0,28.0,28.0,80.0,100.0,52.0,14.0,13.957934330365898,100.0,1133.0043427938363
t25,0.0,144.75434725169035,102.72497422853161,0.0,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,10.32501933181608,50.0,28.0,6.779999999999999,90.0,7.119,10.0,2.4603693019488158,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1116.5224601139869
t26,0.0,138.77846087670585,93.96733639739212,0.0,5.625,20.0,47.25,0.0,4.67175304312384,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,13.71730357022978,50.0,28.0,6.779999999999999,90.0,7.119,10.0,1.1703958293638115,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1108.5629997168155
t27,0.0,105.41175853151898,97.31688445951261,0.0,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,14.300027690293657,50.0,28.0,6.779999999999999,90.0,7.119,10.0,0.6108112741896561,20.0,28.0,28.0,61.358982110731816,100.0,0.0,14.0,14.0,100.0,1003.2562140662468
t28,0.0,121.1116674175762,91.52223055284033,0.0,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,16.281372886169347,50.0,28.0,6.779999999999999,90.0,7.119,10.0,0.43933921801939346,20.0,28.0,28.0,0.0,100.0,0.0,14.0,14.0,100.0,953.6123600746052
t29,0.0,127.66301309874247,85.21595185087975,0.0,5.625,20.0,37.37452253320673,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,18.30494393369283,50.0,28.0,6.779999999999999,90.0,7.119,10.0,0.8285468041230235,20.0,28.0,28.0,0.0,100.0,0.0,14.0,14.0,100.0,946.3947282206449
t30,0.0,71.75427707781532,65.70283931495506,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,17.376973226825243,50.0,28.0,6.779999999999999,90.0,7.119,10.0,4.10588661555387,20.0,28.0,28.0,0.0,100.0,0.0,14.0,14.0,100.0,835.9477262351495
t31,22.863049419177322,89.36254895914132,59.89485502348103,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,11.823520946563404,50.0,28.0,6.779999999999999,90.0,7.119,10.0,7.447302997120363,20.0,28.0,28.0,0.0,100.0,0.0,14.0,14.0,100.0,868.3990273454834
t32,0.0,80.59654365625211,66.08221025044888,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,4.135293449848756,50.0,28.0,6.779999999999999,90.0,7.119,10.0,9.064005948205832,20.0,28.0,28.0,0.0,100.0,0.0,14.0,14.0,91.55556660738193,828.4413699121375
t33,0.0,100.59779565557396,69.48827446967174,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,10.134110698750964,20.0,28.0,28.0,0.0,100.0,0.0,14.0,14.0,100.0,876.9279308239967
t34,0.0,48.47562309373869,22.060427245219994,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,10.565742642411438,0.0,21.264380114488883,12.0,0.0,0.0,0.0,28.0,6.779999999999999,21.870467588870188,7.119,10.0,12.85134809393937,0.0,0.0,0.0,29.38293528956137,100.0,44.558282118619665,14.0,0.0,0.0,495.55320618684954
t35,33.602027139506454,0.0,13.619308070339928,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,0.0,8.04375,6.825066690011038,4.14323828144242,6.215,19.7,50.0,28.0,6.779999999999999,56.087380038622534,7.119,10.0,13.594033386431622,20.0,28.0,28.0,80.0,100.0,6.316088907591795,12.612204566974249,0.0,100.0,745.28209708092
t36,19.384806234259113,0.0,10.36159633748038,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,0.4328003367992131,8.04375,17.87040656454391,6.688374395852126,6.215,19.7,50.0,28.0,6.779999999999999,0.0,7.119,10.0,14.079126379105277,20.0,28.0,28.0,80.0,100.0,43.67589840131951,14.0,14.0,11.112766059037703,650.0885247083972
t37,19.04616204352081,0.0,11.126102662690323,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,1.8263337138837086,6.328013663463746,32.57648692412014,0.0,6.215,19.7,50.0,28.0,6.779999999999999,12.867470907827432,7.119,10.0,14.055903668793961,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,68.02912186306133,736.2945954473614
t38,17.038276041693756,0.0,5.716613885282922,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,4.845568582772226,8.04375,25.856364225687116,4.653799496546555,6.215,19.7,50.0,28.0,6.779999999999999,10.403073244353616,7.119,10.0,14.749562493528167,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,98.5573507252396,760.303358695104
t39,23.64477856937893,0.0,4.302123883945076,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,5.540162456470888,7.9236638299502715,27.407497813759765,0.0,6.215,19.7,50.0,28.0,6.779999999999999,13.507578336527015,7.119,10.0,15.004018156948673,20.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,21.488946153469374,689.25776920045
t40,2.6032364154916796,8.903219755960107,0.0,0.0,5.625,20.0,0.0,0.0,27.80814734485395,67.5,13.5,0.0,7.1985192815528745,0.0,12.906716757664652,12.0,0.0,0.0,0.0,0.0,6.779999999999999,0.0,7.119,10.0,13.139684479393669,0.0,0.0,0.0,80.0,100.0,52.0,14.0,0.0,85.17502039210564,546.2585444270226
t41,6.909273541996775,0.0,0.0,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,4.720403911033177,0.0,6.486139242303042,0.0,0.0,11.321849789420446,0.0,0.0,6.779999999999999,15.07045082715126,7.119,10.0,7.900957075749372,0.0,0.0,0.0,80.0,100.0,52.0,14.0,14.0,0.0,442.9330743876541
t42,0.0,10.850110543344616,0.0,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,2.95860094858054,0.0,3.320484799733342,12.0,0.0,3.755311031896003,0.0,28.0,6.779999999999999,60.49906755228275,7.119,10.0,5.148131588218846,0.0,0.0,0.0,80.0,100.0,0.0,14.0,14.0,0.0,465.05570646405613
t43,0.0,6.97753611837385,0.0,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,1.6745065720461625,0.0,0.0,0.8459885439455889,0.0,15.788545312321032,0.0,28.0,6.779999999999999,46.947783203906205,7.119,10.0,3.3689185219135402,0.0,19.372637618066282,0.0,80.0,100.0,0.0,14.0,14.0,0.0,461.49991589057265
t44,0.0,11.46723278320212,0.0,0.0,5.625,20.0,0.0,0.0,21.005992905134573,67.5,13.5,0.0,0.0,0.0,7.491356789567425,12.0,0.0,1.2645653390121434,0.0,0.0,6.779999999999999,65.97869104491657,7.119,10.0,0.33757099224171794,0.0,25.396466384197776,0.0,80.0,100.0,0.0,14.0,14.0,1.8140906915980097,485.27996692987034
t45,0.0,40.55622713515765,0.0,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,0.0,4.230776374782051,0.0,5.047462125070715,0.0,0.0,0.0,28.0,6.779999999999999,90.0,7.119,0.30053073215166665,11.427693079366176,0.0,28.0,28.0,80.0,0.0,0.0,14.0,14.0,0.0,464.0866894465283
t46,0.0,27.689039140434755,0.0,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,5.378804400613599,8.04375,0.0,7.351616908202333,0.0,0.0,1.1620368027996386,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,0.0,80.0,0.0,0.0,14.0,14.0,0.0,453.54004725205033
t47,0.0,36.57288475445462,0.0,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,6.360210189262897,8.04375,0.0,0.0,0.0,0.0,11.710662713156449,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,0.0,80.0,0.0,0.0,14.0,14.0,1.8642310719588346,468.4665387288328
t48,0.0,45.146419833600916,0.0,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,10.374630835178996,8.04375,0.0,0.0,0.0,0.339108167476133,15.315104653029707,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,1.4107499513797441,80.0,100.0,0.0,14.0,14.0,0.0,556.5445634406655
t49,0.0,25.879263679685454,0.0,0.0,5.625,20.0,0.6999520293652931,0.0,0.0,67.5,13.5,0.0,10.417149290110258,8.04375,0.0,0.0,0.0,4.224582334110214,17.978468195231688,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,0.0,80.0,100.0,0.0,14.0,14.0,0.0,571.1579655285029
t50,0.0,28.662669775059328,0.0,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,3.761059957383854,8.04375,0.0,0.0,0.0,18.526566353569603,17.934472807231693,0.0,6.779999999999999,90.0,7.119,0.0,19.3908,0.0,28.0,0.0,80.0,0.0,0.0,14.0,14.0,81.35326371445633,524.1965826077007
t51,0.0,30.037266329856422,0.0,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,3.6266652136213846,8.04375,0.0,0.0,0.0,19.7,16.3125333177901,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,0.0,80.0,10.024910857294547,18.41655985833476,14.0,14.0,0.0,482.0764855768972
t52,38.52209698574884,0.0,12.659535379099955,0.0,5.625,20.0,0.0,0.0,0.0,67.5,13.5,0.0,7.787970353972528,8.04375,0.0,0.0,0.0,11.797657499958204,9.548422469536641,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,82.55791253496766,0.0,14.0,14.0,100.0,674.8321452232838
t53,40.974738612814875,0.0,0.0,0.0,5.625,20.0,0.0,0.0,6.775308125674131,67.5,13.5,0.0,2.111302161294214,0.25064802101501316,0.0,0.0,5.00562815501585,19.7,5.068611624381571,0.0,6.779999999999999,90.0,7.119,10.0,19.3908,11.773574097499917,28.0,28.0,80.0,76.98339518986073,9.001656787178199,14.0,14.0,100.0,681.5596627747345
t54,103.32165358270099,57.379582003293145,60.594759481066454,1.371108131068344,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,10.715903892489086,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,25.574186704590325,28.0,80.0,74.37921702089204,52.0,14.0,14.0,100.0,1088.6849608161006
t55,110.15999896770377,62.254178478131344,61.740275301817114,10.055015826521501,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,3.1374238075191796,6.215,19.7,42.897711062483204,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,0.0,0.0,58.056967171681585,55.83250419829498,52.0,14.0,14.0,100.0,1001.4826248141527
t56,110.00166367394363,57.28247991515563,55.15873304563831,11.064995316191077,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,12.209547670911505,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,0.6659984957899094,0.0,16.410397193164226,66.3376725337883,52.0,14.0,14.0,100.0,973.8550378445825
t57,102.95305027152152,45.325359275795485,52.98931710888763,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,10.610023363018769,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,2.3108635410989984,0.0,78.54962482524763,0.0,52.0,14.0,14.0,100.0,950.96178838557
t58,104.03605875203233,42.15229189194036,47.00067795451061,8.392731298413047,5.625,20.0,47.25,0.0,23.29424167131581,67.5,13.5,0.0,11.459834298826735,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,0.5298283079838381,28.0,80.0,100.0,45.67037950727724,14.0,14.0,100.0,1083.2595936823
t59,116.52156902094603,47.721991265438554,53.92593462734449,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,12.533216075345551,8.04375,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,20.0,4.179994436293029,28.0,80.0,0.0,52.0,14.0,14.0,100.0,1001.1062554253676
t60,115.78837072463081,41.11967871989571,50.99442645255573,12.014569628249275,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,10.571335346769674,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,15.993526182435676,20.654109711202587,28.0,80.0,100.0,52.0,14.0,0.0,100.0,1088.4845667657396
t61,119.57597285726547,44.86504670386509,50.0101385760836,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,13.717441817855837,8.04375,33.6,7.077235157307343,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,22.496195569585172,28.0,80.0,100.00000000000001,0.0,14.0,5.178251820529264,100.0,1031.143832502492
t62,117.22395479898088,36.63737819880233,39.100222688342654,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,7.521580133412146,8.04375,33.6,5.714080778246483,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1068.4207665977847
t63,113.7514771539692,32.85135836527629,32.759066789186264,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,1.8321975044960863,7.8432419410590395,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,32.87772488738919,14.0,14.0,100.0,1036.094866641376
t64,113.49461124588612,31.09326760204472,34.32296865315457,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,1.011466687341707,1.6693186945267957,33.6,12.0,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,3.6343435856281374,52.0,14.0,14.0,100.0,951.405776468582
t65,111.31739907754596,29.117701307358228,36.35465799263928,13.5,5.625,20.0,47.25,0.0,23.699942365708207,67.5,13.5,0.0,0.0,3.5011039684909195,33.6,9.198056954817831,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1067.3686616665605
t66,109.92132964393421,23.202672517104908,24.936344388389237,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,0.0,3.5725532353728005,33.6,0.4184390825207989,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1016.231138867322
t67,110.6781131997783,22.625393199565366,26.325383082874446,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,0.22668782219696085,8.04375,33.6,0.19473763607127037,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1022.2738649404863
t68,101.95048294332904,5.175753026046665,36.03013352511178,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,7.3201918828034955,8.04375,33.6,7.865561026732674,6.215,19.7,50.0,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1020.5656724040236
t69,100.3965646874196,0.8990033266027491,36.04654853309057,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,13.692915939523926,8.04375,33.6,12.0,6.215,19.7,44.547521588598,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,1019.8061040752349
t70,96.24111097395621,0.0,31.761607758128907,13.5,5.625,20.0,6.005815838237518,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,5.869130611969709,6.215,19.7,29.3342311930196,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,948.8104463753119
t71,90.10366017649818,0.0,37.86508340904684,10.203933982050538,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,0.0,6.215,16.14395970287879,18.526075907216168,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,966.4912631776905
t72,89.41312335189876,0.0,33.88018847312418,13.5,5.625,20.0,15.573764757626845,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,0.0,6.215,8.04562072864646,15.671992179652516,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,922.4832394909488
t73,94.07991963471694,0.0,36.75757790665371,13.5,5.625,20.0,22.142055164648923,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,0.0,6.215,6.995380930666668,14.525181825826257,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,934.3986654625126
t74,82.63688285284286,3.732104378335158,36.37455914788579,13.5,5.625,20.0,30.06494117611545,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,0.0,6.215,4.491259233696969,14.90645279032727,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,932.1047495792034
t75,73.83770328616302,13.436308803891164,36.628001007303745,13.5,5.625,20.0,47.25,0.0,0.0,67.5,13.5,0.0,14.625,8.04375,33.6,0.0,6.215,3.6285907286464587,17.167404775321213,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,951.8465586013256
t76,87.67169571753999,0.0,29.85674847885264,13.5,5.625,20.0,47.25,0.0,0.0,48.07122950077075,13.5,0.0,12.24197879103543,8.04375,33.6,0.0,1.1810959822026692,0.0,24.541205260169708,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,100.0,52.0,14.0,14.0,100.0,922.3725037305712
t77,91.32984061279133,0.0,19.230381875452473,13.5,5.625,20.0,47.25,0.0,0.0,45.37017020209499,13.5,0.0,4.131234771147299,1.2740497373832942,33.6,12.0,0.0,0.0,19.513777551359055,28.0,6.779999999999999,90.0,7.119,10.0,19.3908,0.0,28.0,28.0,80.0,0.191324066118284,52.0,14.0,14.0,100.0,803.8055788163467
