region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_Charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_Charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
None,coal_lignite_DE,11,1,135,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,coal_hard_DE,11,1,136,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,coal_hard_CCS_DE,11,1,137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,coal_hard_CCS_retrofit_DE,11,1,138,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,coal_lignite_CCS_DE,11,1,139,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,biogas_OC_DE,11,1,140,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,biomass_DE,11,1,141,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,biomass_CCS_DE,11,1,142,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_CCS_DE,11,1,143,0,0,0,0.0,0.0,0.0,0.0,6.740090308376101e9,0.0,0.0,0.0,1.0809762549274546e10,0.0,0.0,0.0,0.0,0.0,1.0809762549274546e10,6.740090308376101e9,4.069672240898445e9
None,gas_CC_CCS_retrofit_DE,11,1,144,0,0,0,0.0,0.0,0.0,0.0,5.545092892819465e9,0.0,0.0,0.0,9.21495686640968e9,0.0,0.0,0.0,0.0,0.0,9.21495686640968e9,5.545092892819465e9,3.6698639735902147e9
None,gas_CC_DE,11,1,145,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_existing_DE,11,1,146,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_OC_DE,11,1,147,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_OC_existing_DE,11,1,148,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_offshore_fixed_existing_DE,11,1,149,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13030.23600655423,0.0,0.0,0.0,0.0,0.0,13030.23600655423,0.0,13030.23600655423
None,wind_offshore_fixed_DE,11,1,150,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077680812585026e10,0.0,0.0,0.0,0.0,0.0,1.077680812585026e10,0.0,1.077680812585026e10
None,wind_offshore_floating_DE,11,1,151,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_onshore_existing_DE,11,1,152,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7306.43932111937,0.0,0.0,0.0,0.0,0.0,7306.43932111937,0.0,7306.43932111937
None,wind_onshore_DE,11,1,153,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5116592086359268e10,0.0,0.0,0.0,0.0,0.0,1.5116592086359268e10,0.0,1.5116592086359268e10
None,solar_existing_DE,11,1,154,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428.271373678192,0.0,0.0,0.0,0.0,0.0,2428.271373678192,0.0,2428.271373678192
None,solar_DE,11,1,155,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.144004383059966e9,0.0,0.0,0.0,0.0,0.0,7.144004383059966e9,0.0,7.144004383059966e9
None,hydro_pumped_storage_DE,11,1,156,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5984859651789552e8,6.67353894977395e8,0.0,0.0,0.0,0.0,0.0,6.67353894977395e8,1.5984859651789552e8,5.0750529845949954e8
None,battery_storage_DE,11,1,157,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.582460302041161e8,3.846358451509197e9,0.0,0.0,0.0,0.0,0.0,3.846358451509197e9,9.582460302041161e8,2.8881124213050814e9
None,hydrogen_OC_storage_DE,11,1,158,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,hydrogen_CC_storage_DE,11,1,159,0,0,0,0.0,0.0,0.0,2.918415567106366e7,0.0,2.501499057519747e9,0.0,2.3492109331792167e8,4.452849511168424e9,0.0,0.0,0.0,0.0,0.0,4.452849511168424e9,2.765604306508732e9,1.6872452046596918e9
None,nuclear_PL,12,1,160,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.145161638823607e9,0.0,0.0,0.0,0.0,0.0,5.145161638823607e9,0.0,5.145161638823607e9
None,must_run_PL,12,1,161,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.606386566465711e8,0.0,0.0,0.0,0.0,0.0,2.606386566465711e8,0.0,2.606386566465711e8
None,coal_lignite_PL,12,1,162,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,coal_hard_PL,12,1,163,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_CCS_PL,12,1,164,0,0,0,0.0,0.0,0.0,0.0,5.3646419295754933e8,0.0,0.0,0.0,7.138613992095419e8,0.0,0.0,0.0,0.0,0.0,7.138613992095419e8,5.3646419295754933e8,1.7739720625199258e8
None,gas_CC_PL,12,1,165,0,0,0,0.0,0.0,0.0,0.0,1.4075137560943692e9,0.0,0.0,0.0,8.158901348041782e8,0.0,0.0,0.0,0.0,0.0,8.158901348041782e8,1.4075137560943692e9,-5.916236212901909e8
None,gas_OC_PL,12,1,166,0,0,0,0.0,0.0,0.0,0.0,1.4395207214127127e7,0.0,0.0,0.0,2.3225161624239888e7,0.0,0.0,0.0,0.0,0.0,2.3225161624239888e7,1.4395207214127127e7,8.829954410112761e6
None,wind_offshore_existing_PL,12,1,167,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_offshore_PL,12,1,168,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_onshore_existing_PL,12,1,169,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2041836750856273e7,0.0,0.0,0.0,0.0,0.0,3.2041836750856273e7,0.0,3.2041836750856273e7
None,wind_onshore_PL,12,1,170,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4607494319329057e9,0.0,0.0,0.0,0.0,0.0,2.4607494319329057e9,0.0,2.4607494319329057e9
None,solar_existing_PL,12,1,171,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_PL,12,1,172,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9405630669166094e8,0.0,0.0,0.0,0.0,0.0,3.9405630669166094e8,0.0,3.9405630669166094e8
None,battery_PL,12,1,173,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5341361944625592e8,4.681097758750111e8,0.0,0.0,0.0,0.0,0.0,4.681097758750111e8,1.5341361944625592e8,3.1469615642875516e8
None,nuclear_BT,13,1,174,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096890310496914e8,0.0,0.0,0.0,0.0,0.0,6.096890310496914e8,0.0,6.096890310496914e8
None,nuclear_new_BT,13,1,175,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,oilshale_BT,13,1,176,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,must_run_BT,13,1,177,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.794537970400032e8,0.0,0.0,0.0,0.0,0.0,2.794537970400032e8,0.0,2.794537970400032e8
None,gas_BT,13,1,178,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_offshore_BT,13,1,179,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1412733031534016e7,0.0,0.0,0.0,0.0,0.0,2.1412733031534016e7,0.0,2.1412733031534016e7
None,wind_offshore_new_BT,13,1,180,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_onshore_BT,13,1,181,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.935509487676206e8,0.0,0.0,0.0,0.0,0.0,6.935509487676206e8,0.0,6.935509487676206e8
None,wind_onshore_new_BT,13,1,182,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_existing_BT,13,1,183,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_BT,13,1,184,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1959388468879206e8,0.0,0.0,0.0,0.0,0.0,1.1959388468879206e8,0.0,1.1959388468879206e8
None,nuclear_UK,14,1,185,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.139810306462824e9,0.0,0.0,0.0,0.0,0.0,5.139810306462824e9,0.0,5.139810306462824e9
None,coal_hard_UK,14,1,186,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_CCS_UK,14,1,187,0,0,0,0.0,0.0,0.0,0.0,1.1378507147906843e10,0.0,0.0,0.0,1.2417313021611855e10,0.0,0.0,0.0,0.0,0.0,1.2417313021611855e10,1.1378507147906843e10,1.0388058737050114e9
None,gas_CC_UK,14,1,188,0,0,0,0.0,0.0,0.0,0.0,39123.32595246543,0.0,0.0,0.0,18334.83098322691,0.0,0.0,0.0,0.0,0.0,18334.83098322691,39123.32595246543,-20788.494969238516
None,gas_OC_UK,14,1,189,0,0,0,0.0,0.0,0.0,0.0,1.0638660666218987e8,0.0,0.0,0.0,1.4728829852038234e8,0.0,0.0,0.0,0.0,0.0,1.4728829852038234e8,1.0638660666218987e8,4.090169185819247e7
None,wind_offshore_existing_UK,14,1,190,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.488223871530216e8,0.0,0.0,0.0,0.0,0.0,9.488223871530216e8,0.0,9.488223871530216e8
None,wind_offshore_UK,14,1,191,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.810755483605317e9,0.0,0.0,0.0,0.0,0.0,7.810755483605317e9,0.0,7.810755483605317e9
None,wind_onshore_existing_UK,14,1,192,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0718466444730744e8,0.0,0.0,0.0,0.0,0.0,1.0718466444730744e8,0.0,1.0718466444730744e8
None,wind_onshore_UK,14,1,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3144182874919e9,0.0,0.0,0.0,0.0,0.0,5.3144182874919e9,0.0,5.3144182874919e9
None,solar_existing_UK,14,1,194,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_UK,14,1,195,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.652944923113244e9,0.0,0.0,0.0,0.0,0.0,3.652944923113244e9,0.0,3.652944923113244e9
None,hydro_UK,14,1,196,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8894383387062997e8,0.0,0.0,0.0,0.0,0.0,3.8894383387062997e8,0.0,3.8894383387062997e8
None,hydro_pumped_UK,14,1,197,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.947134721133068e8,5.650158997177098e8,0.0,0.0,0.0,0.0,0.0,5.650158997177098e8,1.947134721133068e8,3.70302427604403e8
None,battery_UK,14,1,198,0,0,0,0.0,0.0,0.0,5.0744035011837465e8,0.0,0.0,0.0,1.6587825231796056e8,8.923736992887082e8,0.0,0.0,0.0,0.0,0.0,8.923736992887082e8,6.733186024363352e8,2.19055096852373e8
None,nuclear_FR,15,1,199,0,0,0,0.0,0.0,0.0,0.0,382051.36119179655,0.0,0.0,0.0,3.399211709385098e7,0.0,0.0,0.0,0.0,0.0,3.399211709385098e7,382051.36119179655,3.361006573265918e7
None,nuclear_existing_FR,15,1,200,0,0,0,0.0,0.0,0.0,0.0,1.8831347961109063e8,0.0,0.0,0.0,1.675474851862508e10,0.0,0.0,0.0,0.0,0.0,1.675474851862508e10,1.8831347961109063e8,1.656643503901399e10
None,coal_hard_FR,15,1,201,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_CCS_FR,15,1,202,0,0,0,0.0,0.0,0.0,0.0,1.1270177565476882e9,0.0,0.0,0.0,1.306647402778484e9,0.0,0.0,0.0,0.0,0.0,1.306647402778484e9,1.1270177565476882e9,1.7962964623079586e8
None,gas_CC_FR,15,1,203,0,0,0,0.0,0.0,0.0,0.0,3.1246671385286447e7,0.0,0.0,0.0,1.4878622099188454e7,0.0,0.0,0.0,0.0,0.0,1.4878622099188454e7,3.1246671385286447e7,-1.6368049286097992e7
None,gas_OC_FR,15,1,204,0,0,0,0.0,0.0,0.0,0.0,1.1596093499919815e9,0.0,0.0,0.0,1.4011483077592175e9,0.0,0.0,0.0,0.0,0.0,1.4011483077592175e9,1.1596093499919815e9,2.41538957767236e8
None,wind_offshore_existing_FR,15,1,205,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0042143605139929e8,0.0,0.0,0.0,0.0,0.0,1.0042143605139929e8,0.0,1.0042143605139929e8
None,wind_offshore_FR,15,1,206,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.751778043515555e9,0.0,0.0,0.0,0.0,0.0,4.751778043515555e9,0.0,4.751778043515555e9
None,wind_onshore_existing_FR,15,1,207,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1010270594417792e7,0.0,0.0,0.0,0.0,0.0,1.1010270594417792e7,0.0,1.1010270594417792e7
None,wind_onshore_FR,15,1,208,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.907681799737617e9,0.0,0.0,0.0,0.0,0.0,4.907681799737617e9,0.0,4.907681799737617e9
None,solar_existing_FR,15,1,209,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_FR,15,1,210,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0785217458124485e9,0.0,0.0,0.0,0.0,0.0,2.0785217458124485e9,0.0,2.0785217458124485e9
None,hydro_pumped_FR,15,1,211,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1450042921041387e8,6.952429421334957e8,0.0,0.0,0.0,0.0,0.0,6.952429421334957e8,1.1450042921041387e8,5.807425129230819e8
None,battery_FR,15,1,212,0,0,0,0.0,0.0,0.0,6.918005378421209e8,0.0,0.0,0.0,1.8718899145742053e8,1.269693246527266e9,0.0,0.0,0.0,0.0,0.0,1.269693246527266e9,8.789895292995415e8,3.9070371722772455e8
None,coal_hard_ES,16,1,213,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_CCS_ES,16,1,214,0,0,0,0.0,0.0,0.0,0.0,4.620762428284795e9,0.0,0.0,0.0,4.211447868347297e9,0.0,0.0,0.0,0.0,0.0,4.211447868347297e9,4.620762428284795e9,-4.093145599374976e8
None,gas_CC_ES,16,1,215,0,0,0,0.0,0.0,0.0,0.0,1.3781996894435858e7,0.0,0.0,0.0,4.521877973773594e6,0.0,0.0,0.0,0.0,0.0,4.521877973773594e6,1.3781996894435858e7,-9.260118920662265e6
None,gas_OC_ES,16,1,216,0,0,0,0.0,0.0,0.0,0.0,2.764220520567291e7,0.0,0.0,0.0,2.7642205205672897e7,0.0,0.0,0.0,0.0,0.0,2.7642205205672897e7,2.764220520567291e7,-1.1175870895385742e-8
None,hydro_ES,16,1,217,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3964126993642871e9,0.0,0.0,0.0,0.0,0.0,1.3964126993642871e9,0.0,1.3964126993642871e9
None,wind_offshore_existing_ES,16,1,218,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108116.42448550113,0.0,0.0,0.0,0.0,0.0,108116.42448550113,0.0,108116.42448550113
None,wind_offshore_ES,16,1,219,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6478186830923828e8,0.0,0.0,0.0,0.0,0.0,2.6478186830923828e8,0.0,2.6478186830923828e8
None,wind_onshore_existing_ES,16,1,220,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0778833883557245e7,0.0,0.0,0.0,0.0,0.0,3.0778833883557245e7,0.0,3.0778833883557245e7
None,wind_onshore_ES,16,1,221,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.020886822150266e9,0.0,0.0,0.0,0.0,0.0,6.020886822150266e9,0.0,6.020886822150266e9
None,solar_existing_ES,16,1,222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_ES,16,1,223,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9897464280802255e9,0.0,0.0,0.0,0.0,0.0,1.9897464280802255e9,0.0,1.9897464280802255e9
None,hydro_pumped_ES,16,1,224,0,0,0,0.0,0.0,0.0,2.0324546930942816e8,0.0,0.0,0.0,1.7966710058643758e8,1.4421994939575677e9,0.0,0.0,0.0,0.0,0.0,1.4421994939575677e9,3.8291256989586574e8,1.059286924061702e9
None,battery_ES,16,1,225,0,0,0,0.0,0.0,0.0,1.186178135400327e9,0.0,0.0,0.0,1.1517608619171382e8,1.7595229320802002e9,0.0,0.0,0.0,0.0,0.0,1.7595229320802002e9,1.3013542215920408e9,4.581687104881594e8
None,nuclear_NL,17,1,226,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405880062467504e8,0.0,0.0,0.0,0.0,0.0,3.405880062467504e8,0.0,3.405880062467504e8
None,must_run_NL,17,1,227,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63997599348863e8,0.0,0.0,0.0,0.0,0.0,8.63997599348863e8,0.0,8.63997599348863e8
None,coal_hard_NL,17,1,228,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_CCS_NL,17,1,229,0,0,0,0.0,0.0,0.0,0.0,4.347762377917347e9,0.0,0.0,0.0,7.551971768766985e9,0.0,0.0,0.0,0.0,0.0,7.551971768766985e9,4.347762377917347e9,3.204209390849638e9
None,gas_CC_NL,17,1,230,0,0,0,0.0,0.0,0.0,0.0,24.797141889388016,0.0,0.0,0.0,22.54880893785138,0.0,0.0,0.0,0.0,0.0,22.54880893785138,24.797141889388016,-2.2483329515366357
None,gas_OC_NL,17,1,231,0,0,0,0.0,0.0,0.0,0.0,626376.399415516,0.0,0.0,0.0,1.019131304170717e6,0.0,0.0,0.0,0.0,0.0,1.019131304170717e6,626376.399415516,392754.9047552011
None,wind_offshore_existing_NL,17,1,232,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.557352294629373e8,0.0,0.0,0.0,0.0,0.0,3.557352294629373e8,0.0,3.557352294629373e8
None,wind_offshore_NL,17,1,233,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.230983949933848e9,0.0,0.0,0.0,0.0,0.0,2.230983949933848e9,0.0,2.230983949933848e9
None,wind_onshore_existing_NL,17,1,234,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6249276314944383e7,0.0,0.0,0.0,0.0,0.0,2.6249276314944383e7,0.0,2.6249276314944383e7
None,wind_onshore_NL,17,1,235,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091731022367912e9,0.0,0.0,0.0,0.0,0.0,2.091731022367912e9,0.0,2.091731022367912e9
None,solar_existing_NL,17,1,236,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_NL,17,1,237,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.110005982610421e9,0.0,0.0,0.0,0.0,0.0,2.110005982610421e9,0.0,2.110005982610421e9
None,battery_NL,17,1,238,0,0,0,0.0,0.0,0.0,6.039302403106894e8,0.0,0.0,0.0,2.3899960283323592e8,1.2209636533932245e9,0.0,0.0,0.0,0.0,0.0,1.2209636533932245e9,8.429298431439254e8,3.7803381024929905e8
None,nse0_heating_space_load_SE1,1,1,239,0,0,0,0.0,0.0,0.0,0.0,297719.6630830755,0.0,0.0,0.0,664662.4291168092,0.0,0.0,0.0,0.0,0.0,664662.4291168092,297719.6630830755,366942.7660337337
None,nse1_heating_space_load_SE1,1,1,240,0,0,0,0.0,0.0,0.0,0.0,409398.06458289386,0.0,0.0,0.0,483621.5806553134,0.0,0.0,0.0,0.0,0.0,483621.5806553134,409398.06458289386,74223.51607241953
None,nse2_heating_space_load_SE1,1,1,241,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,nse3_heating_space_load_SE1,1,1,242,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,nse0_heating_space_load_SE2,2,1,243,0,0,0,0.0,0.0,0.0,0.0,567048.607788226,0.0,0.0,0.0,1.27360198892074e6,0.0,0.0,0.0,0.0,0.0,1.27360198892074e6,567048.607788226,706553.3811325141
None,nse1_heating_space_load_SE2,2,1,244,0,0,0,0.0,0.0,0.0,0.0,804874.9204505879,0.0,0.0,0.0,941672.7208357629,0.0,0.0,0.0,0.0,0.0,941672.7208357629,804874.9204505879,136797.80038517504
None,nse2_heating_space_load_SE2,2,1,245,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,nse3_heating_space_load_SE2,2,1,246,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,nse0_heating_space_load_SE3,3,1,247,0,0,0,0.0,0.0,0.0,0.0,2.8490537283975906e6,0.0,0.0,0.0,6.4838967016060455e6,0.0,0.0,0.0,0.0,0.0,6.4838967016060455e6,2.8490537283975906e6,3.634842973208455e6
None,nse1_heating_space_load_SE3,3,1,248,0,0,0,0.0,0.0,0.0,0.0,4.1668831620943206e6,0.0,0.0,0.0,4.954365479103726e6,0.0,0.0,0.0,0.0,0.0,4.954365479103726e6,4.1668831620943206e6,787482.3170094057
None,nse2_heating_space_load_SE3,3,1,249,0,0,0,0.0,0.0,0.0,0.0,75621.7148217687,0.0,0.0,0.0,75621.7148217687,0.0,0.0,0.0,0.0,0.0,75621.7148217687,75621.7148217687,0.0
None,nse3_heating_space_load_SE3,3,1,250,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,nse0_heating_space_load_SE4,4,1,251,0,0,0,0.0,0.0,0.0,0.0,927017.5312183088,0.0,0.0,0.0,2.0195226192967708e6,0.0,0.0,0.0,0.0,0.0,2.0195226192967708e6,927017.5312183088,1.092505088078462e6
None,nse1_heating_space_load_SE4,4,1,252,0,0,0,0.0,0.0,0.0,0.0,1.470035193263515e6,0.0,0.0,0.0,1.702327085301171e6,0.0,0.0,0.0,0.0,0.0,1.702327085301171e6,1.470035193263515e6,232291.89203765616
None,nse2_heating_space_load_SE4,4,1,253,0,0,0,0.0,0.0,0.0,0.0,44696.8987030128,0.0,0.0,0.0,45442.42765877823,0.0,0.0,0.0,0.0,0.0,45442.42765877823,44696.8987030128,745.5289557654323
None,nse3_heating_space_load_SE4,4,1,254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,nse0_heating_sanitary_load_SE1,1,1,255,0,0,0,0.0,0.0,0.0,0.0,40027.304953076586,0.0,0.0,0.0,92760.67676967874,0.0,0.0,0.0,0.0,0.0,92760.67676967874,40027.304953076586,52733.37181660216
None,nse1_heating_sanitary_load_SE1,1,1,256,0,0,0,0.0,0.0,0.0,0.0,55908.696062853385,0.0,0.0,0.0,71069.53155656942,0.0,0.0,0.0,0.0,0.0,71069.53155656942,55908.696062853385,15160.835493716033
None,nse2_heating_sanitary_load_SE1,1,1,257,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,nse3_heating_sanitary_load_SE1,1,1,258,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,nse0_heating_sanitary_load_SE2,2,1,259,0,0,0,0.0,0.0,0.0,0.0,79828.41585658015,0.0,0.0,0.0,189199.26877639332,0.0,0.0,0.0,0.0,0.0,189199.26877639332,79828.41585658015,109370.85291981317
