Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Total
t10,0.0,3716.0728308032944,3780.3698272435067,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,914.1354381085977,2500.0,1400.0,600.0,-4500.0,-282.8900676845361,-500.0,1716.0,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-3053.174346105499,2185.513682365363
t11,0.0,3621.606370585281,3815.6949525711966,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,985.0,2500.0,1400.0,600.0,-4500.0,-267.7474193613125,-500.0,1716.0,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-5000.0,265.55390379516575
t12,0.0,4002.3887519886034,3391.3308094885015,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,985.0,2500.0,1400.0,600.0,-4267.245294669073,-393.4956615757831,-500.0,1716.0,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,2504.401179659647,7833.379784891896
t13,0.0,3425.998085980483,3615.543907258986,0.0,250.0,-1000.0,0.0,0.0,-635.3869138907306,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,985.0,2500.0,1400.0,600.0,-1160.0652138420448,-569.0196106304147,-500.0,1716.0,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-754.731938455135,6518.3383164211455
t14,0.0,4204.158262503779,3520.3891947116917,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,985.0,2500.0,1400.0,600.0,-2210.721228565495,-571.7024055393438,-500.0,1716.0,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-2031.1876255940422,5506.93619751659
t15,0.0,3943.126078455315,3803.9639164057116,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,846.5366753986063,2500.0,1400.0,600.0,-4500.0,-482.43591114639753,-500.0,1716.0,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-5000.0,222.1907591132358
t16,0.0,5144.041397881012,3750.0239919689166,0.0,250.0,-1000.0,0.0,0.0,131.15608050983633,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,247.63040724814152,2500.0,1400.0,600.0,-4500.0,-572.6738216817856,-500.0,1716.0,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-5000.0,811.1780559261224
t17,0.0,4823.442306297451,3531.728213187271,0.0,250.0,-1000.0,0.0,0.0,40.43277291701516,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,0.0,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,1577.4292510749654,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,0.0,4738.032543476702
t18,0.0,4930.70004266288,3491.911681768891,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,0.0,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,1475.4069211856718,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-2445.724603184656,2217.294042432787
t19,0.0,5504.025533041706,3630.6549645168357,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,985.0,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,1251.2196592446164,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,134.75730092440213,-2630.9413965488716,2939.7160611786894
t20,0.0,5583.485243385619,3525.8473615360263,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,494.8067891887497,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,935.6211597565915,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-1809.3027965448177,3495.4577573221686
t21,0.0,6046.620968518367,3915.018037043944,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,0.0,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,583.5018655723165,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-4103.977208677009,1206.1636624576176
t22,0.0,6931.8548815822,4130.193676213652,0.0,250.0,-1000.0,-1298.4889238123817,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,985.0,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,294.2907328895143,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-5000.0,807.8503668729845
t23,0.0,7396.8306241460805,4035.4491558466675,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,433.73067976360204,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,13.992806857917547,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-5000.0,1645.003266614267
t24,0.0,7118.945033709519,4622.465697408693,0.0,250.0,-1000.0,-2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,586.7745396125721,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,-77.11736469550873,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,697.896716518295,-5000.0,-86.03537744642927
t25,0.0,6433.526544519571,4565.55441015696,0.0,250.0,-1000.0,-2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,516.250966590804,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,217.73179663263855,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-5000.0,-601.9362821000268
t26,0.0,6167.93159452026,4176.326062106316,0.0,250.0,-1000.0,-2100.0,0.0,-207.6334685832818,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,685.8651785114889,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,103.5748521560895,-1000.0,-1400.0,-1400.0,-4000.0,5000.0,-2600.0,700.0,700.0,-5000.0,-1408.9357812891267
t27,0.0,4684.967045845288,4325.194864867227,0.0,250.0,-1000.0,-2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,715.0013845146829,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,-54.05409506103152,-1000.0,-1400.0,-1400.0,-3067.9491055365907,5000.0,0.0,700.0,700.0,-5000.0,868.1600946295766
t28,0.0,5382.740774114498,4067.6546912373483,0.0,250.0,-1000.0,-2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,814.0686443084674,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,-38.87957681587553,-1000.0,-1400.0,-1400.0,0.0,5000.0,0.0,700.0,700.0,-5000.0,4490.5845328444375
t29,0.0,5673.911693277442,3787.3756378168778,0.0,250.0,-1000.0,-1661.0898903647435,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,915.2471966846414,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,73.32272602858616,-1000.0,-1400.0,-1400.0,0.0,5000.0,0.0,700.0,700.0,-5000.0,5153.767363442804
t30,0.0,3189.0789812362364,2920.12619177578,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,868.8486613412621,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,363.3527978366257,-1000.0,-1400.0,-1400.0,0.0,5000.0,0.0,700.0,700.0,-5000.0,3706.4066321899045
t31,-1016.1355297412143,3971.6688426285036,2661.993556599157,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,591.1760473281702,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,659.0533625770233,-1000.0,-1400.0,-1400.0,0.0,5000.0,0.0,700.0,700.0,-5000.0,3232.7562793916386
t32,0.0,3582.0686069445383,2936.9871222421725,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,206.7646724924378,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,802.1244201952064,-1000.0,-1400.0,-1400.0,0.0,5000.0,0.0,700.0,700.0,-4577.778330369097,4315.16649150526
t33,0.0,4471.013140247732,3088.367754207633,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,985.0,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,896.8239556416784,-1000.0,-1400.0,-1400.0,0.0,5000.0,0.0,700.0,700.0,-5000.0,5806.204850097041
t34,0.0,2154.4721374994974,980.4634331208887,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,939.1771237699056,0.0,1063.219005724444,600.0,0.0,0.0,0.0,1400.0,-600.0,-1093.5233794435094,-630.0,-500.0,1137.2874419415373,0.0,0.0,0.0,1469.1467644780685,5000.0,2227.914105930983,700.0,0.0,0.0,9898.156633021816
t35,-1493.4234284225092,0.0,-605.3025809039968,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,0.0,-715.0,-341.2533345005519,207.16191407212094,-550.0,-985.0,-2500.0,-1400.0,-600.0,-2804.3690019311266,-630.0,-500.0,1203.0118041089931,1000.0,1400.0,1400.0,4000.0,5000.0,-315.80444537958977,-630.6102283487124,0.0,5000.0,189.41069869462763
t36,-861.5469437448495,0.0,-460.5153927769058,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,38.47114104881894,-715.0,-893.5203282271954,334.4187197926063,-550.0,-985.0,-2500.0,-1400.0,-600.0,0.0,-630.0,-500.0,1245.9403875314406,1000.0,1400.0,1400.0,4000.0,5000.0,2183.7949200659755,-700.0,-700.0,-555.6383029518852,-398.5957992619942
t37,-846.496090823147,0.0,-494.49345167512547,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,162.34077456744077,-562.4901034189996,-1628.8243462060068,0.0,-550.0,-985.0,-2500.0,-1400.0,-600.0,-643.3735453913715,-630.0,-500.0,1243.8852804242445,1000.0,1400.0,1400.0,4000.0,5000.0,2600.0,-700.0,-700.0,-3401.456093153067,-4285.907575676032
t38,-757.2567129641669,0.0,-254.07172823479655,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,430.71720735753127,-715.0,-1292.8182112843558,232.68997482732775,-550.0,-985.0,-2500.0,-1400.0,-600.0,-520.1536622176808,-630.0,-500.0,1305.2710171263866,1000.0,1400.0,1400.0,4000.0,5000.0,2600.0,-700.0,-700.0,-4927.86753626198,-4613.489651651735
t39,-1050.8790475279525,0.0,-191.2055059531145,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,492.4588850196345,-704.3256737733575,-1370.3748906879882,0.0,-550.0,-985.0,-2500.0,-1400.0,-600.0,-675.3789168263507,-630.0,-500.0,1327.7892174290862,1000.0,1400.0,1400.0,4000.0,5000.0,2600.0,-700.0,-700.0,-1074.4473076734687,-1361.363239993511
t40,-115.69939624407465,395.69865582044923,0.0,0.0,250.0,-1000.0,0.0,0.0,-1235.9176597712867,-3000.0,-1200.0,0.0,639.8683805824777,0.0,645.3358378832326,600.0,0.0,0.0,0.0,0.0,-600.0,0.0,-630.0,-500.0,1162.8039362295283,0.0,0.0,0.0,4000.0,5000.0,-2600.0,700.0,0.0,4258.751019605282,6770.840774105609
t41,-307.0788240887456,0.0,0.0,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,419.59145875850464,0.0,324.3069621151521,0.0,0.0,-566.0924894710223,0.0,0.0,-600.0,-753.522541357563,-630.0,-500.0,699.1997412167586,0.0,0.0,0.0,4000.0,5000.0,-2600.0,700.0,700.0,0.0,936.4043071730849
t42,0.0,482.22713525976076,0.0,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,262.9867509849369,0.0,166.0242399866671,600.0,0.0,-187.76555159480014,0.0,1400.0,-600.0,-3024.9533776141375,-630.0,-500.0,455.58686621405724,0.0,0.0,0.0,4000.0,5000.0,0.0,700.0,700.0,0.0,3874.1060632364847
t43,0.0,310.11271637217106,0.0,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,148.84502862632556,0.0,0.0,42.29942719727944,0.0,-789.4272656160516,0.0,1400.0,-600.0,-2347.38916019531,-630.0,-500.0,298.1343824702248,0.0,968.6318809033141,0.0,4000.0,5000.0,0.0,700.0,700.0,0.0,3751.207009757953
t44,0.0,509.65479036453866,0.0,0.0,250.0,-1000.0,0.0,0.0,-933.5996846726478,-3000.0,-1200.0,0.0,0.0,0.0,374.56783947837124,600.0,0.0,-63.228266950607164,0.0,0.0,-600.0,-3298.934552245829,-630.0,-500.0,-29.873539136435216,0.0,1269.8233192098887,0.0,4000.0,5000.0,0.0,700.0,700.0,90.70453457990048,2239.1144406271806
t45,0.0,1802.4989837847843,0.0,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,0.0,-376.0690110917379,0.0,252.37310625353572,0.0,0.0,0.0,1400.0,-600.0,-4500.0,-630.0,15.026536607583333,-1011.300272510281,0.0,1400.0,1400.0,4000.0,0.0,0.0,700.0,700.0,0.0,-397.4706569561167
t46,0.0,1230.6239617971005,0.0,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,-478.1159467212088,-715.0,0.0,367.58084541011664,0.0,0.0,58.101840139981924,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,0.0,4000.0,0.0,0.0,700.0,700.0,0.0,-3232.8092993740092
t47,0.0,1625.4615446424275,0.0,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,-565.3520168233687,-715.0,0.0,0.0,0.0,0.0,585.5331356578224,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,0.0,4000.0,0.0,0.0,700.0,700.0,93.21155359794173,-2672.1457829251776
t48,0.0,2006.5075481600406,0.0,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,-922.1894075714663,-715.0,0.0,0.0,0.0,16.955408373806648,765.7552326514854,0.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,70.5374975689872,4000.0,5000.0,0.0,700.0,700.0,0.0,1126.5662791828536
t49,0.0,1150.1894968749089,0.0,0.0,250.0,-1000.0,-31.108979082901918,0.0,0.0,-3000.0,-1200.0,0.0,-925.9688257875785,-715.0,0.0,0.0,0.0,211.2291167055107,898.9234097615844,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,0.0,4000.0,5000.0,0.0,700.0,700.0,0.0,1892.2642184715237
t50,0.0,1273.8964344470812,0.0,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,-334.3164406563426,-715.0,0.0,0.0,0.0,926.3283176784802,896.7236403615847,0.0,-600.0,-4500.0,-630.0,0.0,-1716.0,0.0,1400.0,0.0,4000.0,0.0,0.0,700.0,700.0,4067.6631857228167,519.2951375536195
t51,0.0,1334.9896146602855,0.0,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,-322.3702412107897,-715.0,0.0,0.0,0.0,985.0,815.6266658895049,0.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,0.0,4000.0,501.2455428647273,-920.827992916738,700.0,700.0,0.0,-3417.3364107130087
t52,-1712.093199366615,0.0,-562.6460168488869,0.0,250.0,-1000.0,0.0,0.0,0.0,-3000.0,-1200.0,0.0,-692.2640314642248,-715.0,0.0,0.0,0.0,589.8828749979102,477.42112347683207,0.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,1400.0,4000.0,4127.895626748383,0.0,700.0,700.0,5000.0,2817.196377543398
t53,-1821.0994939028835,0.0,0.0,0.0,250.0,-1000.0,0.0,0.0,-301.124805585517,-3000.0,-1200.0,0.0,-187.6713032261524,-22.279824090223393,0.0,0.0,442.97594292175665,985.0,253.43058121907856,0.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-588.6787048749959,1400.0,1400.0,4000.0,3849.1697594930365,-450.0828393589099,700.0,700.0,5000.0,3463.6393125951895
t54,-4592.073492564488,-2550.2036445908066,-2693.1004213807314,60.93813915859307,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-1300.0,-715.0,-1680.0,-535.7951946244543,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,1278.7093352295162,1400.0,4000.0,3718.960851044602,-2600.0,700.0,700.0,5000.0,-16038.564427727772
t55,-4895.999954120168,-2766.8523768058376,-2744.0122356363163,446.88959228984453,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-1300.0,-715.0,-1680.0,156.87119037595895,-550.0,-985.0,-2144.88555312416,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,0.0,0.0,2902.848358584079,2791.6252099147487,-2600.0,700.0,700.0,5000.0,-19879.51576852185
t56,-4888.9628299530505,-2545.8879962291394,-2451.499246472814,491.7775696084923,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-1085.293126303245,-715.0,-1680.0,600.0,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-33.29992478949547,0.0,820.5198596582113,3316.8836266894145,-2600.0,700.0,700.0,5000.0,-20601.762067791627
t57,-4575.691123178734,-2014.4604122575772,-2355.080760395006,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-943.1131878238906,-715.0,-1680.0,600.0,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-115.54317705494991,0.0,3927.481241262382,0.0,-2600.0,700.0,700.0,5000.0,-19702.407419447776
t58,-4623.82483342366,-1873.4351951973492,-2088.9190202004716,373.01027992946877,250.0,-1000.0,2100.0,0.0,-1035.2996298362582,-3000.0,-1200.0,0.0,-1018.6519376734876,-715.0,-1680.0,600.0,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-26.491415399191904,1400.0,4000.0,-5000.0,-2283.518975363862,700.0,700.0,5000.0,-23803.13072716481
t59,-5178.736400930935,-2120.977389575047,-2396.708205659755,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-1114.0636511418268,-715.0,-1680.0,600.0,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,208.99972181465145,1400.0,4000.0,0.0,-2600.0,700.0,700.0,5000.0,-18827.48592549291
t60,-5146.149809983592,-1827.5412764398095,-2266.4189534469215,533.9808723666345,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-1300.0,-715.0,-1680.0,528.5667673384837,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,799.6763091217838,1032.7054855601293,1400.0,4000.0,-481.03075792580375,2600.0,-700.0,0.0,5000.0,-13452.211363409097
t61,-5314.487682545132,-1994.0020757273373,-2222.6728256037154,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-1219.3281615871856,-715.0,-1680.0,353.86175786536717,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1124.8097784792585,1400.0,4000.0,-3173.099474968172,0.0,-700.0,258.9125910264632,5000.0,-19512.006093060452
t62,-5209.953546621373,-1628.3279199467702,-1737.7876750374514,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-668.5849007477464,-715.0,-1680.0,-285.70403891232417,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,1400.0,4000.0,-3696.112350824289,2600.0,700.0,700.0,5000.0,-14452.470432089955
t63,-5055.621206843076,-1460.0603717900574,-1455.958523963834,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-162.86200039965212,-697.1770614274702,-1680.0,-600.0,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,1400.0,4000.0,5000.0,-1643.8862443694597,700.0,700.0,5000.0,-9186.565408793549
t64,-5044.204944261605,-1381.9230045353208,-1525.4652734735364,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-89.90814998592951,-148.3838839579374,-1680.0,-600.0,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,1400.0,4000.0,181.71717928140686,-2600.0,700.0,700.0,5000.0,-14319.168076932921
t65,-4947.439959002043,-1294.1200581048101,-1615.7625774506348,600.0,250.0,-1000.0,2100.0,0.0,-1053.3307718092537,-3000.0,-1200.0,0.0,0.0,-311.2092416436373,-1680.0,-459.90284774089156,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,1400.0,4000.0,-5000.0,-2600.0,700.0,700.0,5000.0,-20392.765455751272
t66,-4885.392428619299,-1031.229889649107,-1108.2819728172994,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,0.0,-317.56028758869337,-1680.0,-20.921954126039946,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,1400.0,4000.0,-5000.0,2600.0,700.0,700.0,5000.0,-12874.38653280044
t67,-4919.02725332348,-1005.5730310917941,-1170.017025905531,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-20.150028639729854,-715.0,-1680.0,9.736881803563518,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,1400.0,4000.0,-5000.0,2600.0,700.0,700.0,5000.0,-13331.030457156972
t68,-4531.132575259068,-230.03346782429622,-1601.3392677827458,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,-650.6837229158663,-715.0,-1680.0,393.2780513366338,-550.0,-985.0,-2500.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,0.0,1400.0,1400.0,4000.0,-5000.0,2600.0,700.0,700.0,5000.0,-12845.910982445343
