Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17
,,,,,,,1749,11951.308097,4240.126003,17127.509305,4577.803130,16082.313172,3799.849090,3689.545401,17935.944056,6313.138366,4746.668819,138712.027807,24120.283677,3962.306009,93033.301385,91841.172095,53392.629476,27439.287531
,,,,,,,1750,12053.757721,4443.659968,18805.183150,5158.262320,15413.573171,3697.787695,3598.826165,17816.561717,5891.768964,4396.542096,145775.150092,22540.203332,3702.370129,93549.016729,94112.673269,54636.048497,26270.243223
,,,,,,,1751,12023.188604,4383.391611,18394.915155,5019.099031,14614.667663,3584.274623,3503.286136,17723.659305,5534.525648,3945.873941,139847.845896,21005.314482,3442.023694,91168.210353,96925.210373,53375.006624,25350.164730
,,,,,,,1752,12008.283031,4351.063040,18130.491914,4927.498762,14039.898277,3496.901843,3439.398991,17635.883550,5405.705233,3572.264784,136855.309989,19903.103467,3273.651567,86318.547964,92117.368182,52087.209573,24550.033762
,,,,,,,1753,12006.727623,4335.302226,17913.377848,4865.200162,13989.112661,3456.243255,3366.238876,17762.980373,5358.583981,3312.876659,133793.641604,19221.310661,3175.013788,81410.969863,92531.068230,48505.698863,24608.483611
,,,,,,,1754,12000.186744,4317.776906,17764.061159,4817.215483,13926.874953,3428.244357,3342.958705,17680.603163,5376.766365,3207.558902,133449.749517,18900.950165,3123.602153,75105.654381,89786.456638,46289.161239,24348.687538
,,,,,,,1755,11984.467489,4286.805220,17487.706987,4720.930900,14002.415132,3424.579974,3343.301000,17599.912528,5472.160218,3175.048743,132877.161650,19071.379452,3112.296794,72294.796229,85849.573065,43968.534401,24103.733285
,,,,,,,1756,11942.532795,4199.205258,16756.021263,4465.279726,14215.496474,3442.558979,3374.661269,17569.041693,5796.885012,3210.899397,130575.098030,19370.546206,3203.447090,68509.887849,81731.049054,41742.292863,23917.011978
,,,,,,,1757,11962.562397,4201.119186,16558.007992,4401.683464,14808.148052,3520.240646,3465.468667,17667.611367,6649.100881,3327.389909,136653.565451,20174.556451,3572.371556,63300.783176,78455.198498,40145.929469,24258.526549
,,,,,,,1758,11875.079810,4004.954522,14875.473406,3797.244869,16207.473940,3722.679401,3631.399882,17678.270580,7545.429058,3618.540383,132083.001092,22761.896259,4041.004255,59973.499862,78501.531851,38981.918290,25580.952888
,,,,,,,1759,11905.286440,4062.658750,15401.214477,3960.570695,17709.867284,3979.408409,3795.221332,17499.877313,7814.887881,4225.153618,137715.412374,25098.722285,4434.900338,56538.007780,77185.288288,38777.574049,26860.611783
,,,,,,,1760,11910.558813,4092.409067,15761.106459,4082.072613,18116.229284,4081.093834,3839.166214,17346.132445,7781.484866,4758.293327,138873.411520,26141.683329,4633.923231,57127.276805,78567.375187,41283.481537,27683.987783
,,,,,,,1761,11904.619163,4106.779727,15992.639756,4167.351499,18056.888710,4100.598356,3842.162900,17319.830473,7855.993130,4871.234110,137203.437506,26247.062136,4674.957718,64337.924537,80166.692514,45610.672729,27876.250946
,,,,,,,1762,11894.395571,4108.439533,16083.033827,4204.476479,18061.406376,4118.640717,3847.524664,17365.677011,7800.081834,4848.864777,135319.305501,26059.962553,4642.305280,73353.979737,80120.705888,48999.142256,27883.781510
,,,,,,,1763,11873.561731,4075.845194,15840.172929,4112.368149,17971.558874,4095.483136,3837.533932,17430.779073,7616.320466,4810.877708,132038.556313,26331.392559,4564.577074,77923.166097,80999.062802,50968.542518,27947.547101
,,,,,,,1764,11859.089011,4047.361537,15620.835801,4032.293936,17763.514144,4054.841241,3820.591979,17465.705819,7618.391793,4719.271926,128957.671500,26344.959791,4576.037729,80970.725352,83433.254486,51871.432956,28102.984353
,,,,,,,1765,11846.745483,4029.340875,15438.893017,3967.383153,17505.394804,4025.451945,3819.070990,17315.386569,7501.350139,4637.801564,126115.146428,26319.470164,4567.192994,80126.567259,79275.167622,51610.221605,27859.627853
,,,,,,,1766,11836.268771,4012.821135,15244.655752,3899.906112,17349.876690,4005.359691,3828.522139,17309.612527,7331.395683,4579.314880,123390.200720,25880.641135,4518.759427,79729.570583,76751.979851,51180.129809,27835.524182
,,,,,,,1767,11818.924293,3981.487689,14903.467883,3771.210810,17280.750059,3999.143818,3827.788937,17287.986379,7442.256765,4497.053619,120349.518429,25449.889970,4459.036637,78134.290062,74506.851082,50234.465100,27854.142991
,,,,,,,1768,11807.689975,3959.643347,14634.447269,3677.061186,17396.547288,4022.642726,3825.496254,17384.354108,7878.762111,4401.097244,118951.459333,25192.886396,4456.688244,77423.290607,73939.359604,48947.818198,28288.895325
,,,,,,,1769,11825.324339,3982.499820,14850.706149,3741.946810,17510.157037,4046.936756,3831.475683,17532.994220,7700.970957,4459.827720,122176.778855,25456.218848,4485.205257,77051.203886,75332.751025,48353.303033,28626.968703
,,,,,,,1770,11877.376191,4062.266852,15490.681835,3960.730090,17450.445198,4040.894446,3834.538217,17677.590806,7361.907832,4845.414654,128882.908780,26347.265003,4511.406202,77627.664592,79497.684043,48275.650894,28711.474995
,,,,,,,1771,11933.543619,4159.104722,16268.683718,4233.026293,17215.647856,4006.688050,3817.019119,17780.338593,7010.341351,5025.519776,134300.247197,26554.038190,4468.371618,82527.807918,83802.392491,48974.970834,28705.825412
,,,,,,,1772,11966.012277,4220.778832,16802.988711,4420.473116,16856.079365,3947.123893,3787.107325,17822.510208,6677.468827,4935.904213,134916.167039,25899.344650,4298.845460,88082.599909,83753.939885,50857.275165,28431.050789
,,,,,,,1773,11990.257997,4268.430026,17219.226118,4569.076514,16423.950323,3871.286791,3721.640176,18082.057576,6269.027099,4675.458692,134351.357148,24219.792870,3974.608325,91463.379620,84253.363007,53617.263153,27738.513063
,,,,,,,1774,12094.453660,4476.024343,18888.381651,5154.765565,15767.015772,3766.204684,3630.566905,17961.687260,5851.165125,4347.318308,141307.443221,22694.345723,3712.002048,91554.378762,86997.439367,54309.384798,26557.127184
,,,,,,,1775,12062.789143,4417.668736,18499.502092,5026.604559,14989.151311,3651.618003,3537.151432,17867.260474,5476.223174,3915.964501,135394.215483,21167.055097,3451.371278,89151.955681,90705.715497,52765.145426,25659.279695
,,,,,,,1776,12048.547374,4387.745230,18224.385358,4934.456922,14443.887688,3564.900927,3475.496990,17778.468775,5357.415929,3557.753468,132330.529836,20054.018013,3282.703899,84589.135744,88837.214947,51408.184526,24863.260735
,,,,,,,1777,12056.921278,4365.710961,17990.347013,4890.256031,14498.615849,3448.730207,3396.921390,17785.878511,5317.373964,3218.261885,127863.225310,19354.704589,3179.237164,81007.060567,89281.321977,48229.704308,24961.836789
,,,,,,,1778,12052.135895,4352.151708,17865.105942,4846.410351,14443.436952,3412.800763,3372.292957,17723.095419,5333.060580,3113.415400,126859.353803,19026.209975,3129.793144,74480.905017,86354.268490,46297.278833,24638.313699
,,,,,,,1779,12037.356914,4321.855793,17605.773484,4756.600414,14520.944736,3401.758001,3371.999237,17667.773968,5433.144682,3079.548320,126146.107699,19195.384972,3121.182340,71578.507601,82029.695890,44185.913377,24347.784518
,,,,,,,1780,11998.228006,4237.086166,16901.859538,4515.177619,14737.555161,3409.239262,3403.732147,17667.605031,5753.483525,3111.210856,123505.455824,19481.738189,3210.691216,67678.507180,77292.896569,42076.940138,24070.119205
,,,,,,,1781,12025.005978,4246.086932,16763.065933,4475.270304,15343.537527,3452.637027,3497.598224,17742.691664,6594.609961,3212.876862,129759.653194,20287.894529,3568.596951,62449.828920,73133.976563,40512.112743,24279.632738
,,,,,,,1782,11937.493320,4046.394166,15095.299843,3891.475745,16706.882124,3635.882162,3670.545012,17715.409657,7463.608981,3478.438661,126390.957365,22873.959080,4025.630894,59098.779420,71955.161913,39295.685656,25607.095529
,,,,,,,1783,11961.633278,4098.951369,15581.254055,4047.085365,18113.811193,3936.730731,3842.832903,17504.287575,7654.723171,4053.177983,133352.077555,25207.823081,4416.918099,55549.246647,69834.400272,38916.486595,27205.117540
,,,,,,,1784,11958.965031,4119.310414,15875.394200,4148.715716,18474.608632,4084.089825,3891.602785,17333.374599,7551.948282,4593.169767,135145.837535,26204.997369,4617.689914,55863.236918,71718.202382,41317.316391,28266.408126
,,,,,,,1785,11941.524884,4120.447598,16057.107177,4215.335102,18411.281288,4126.148023,3897.499740,17291.529315,7554.118115,4745.588513,134482.706118,26242.963015,4655.028507,62561.948773,74701.037412,45461.520222,28615.826175
,,,,,,,1786,11924.622523,4114.237200,16102.062564,4233.209296,18421.684126,4160.004971,3905.131115,17324.583090,7414.160686,4737.750077,134188.249881,26003.696503,4616.628222,71500.872269,77177.563375,48503.120375,28730.028588
,,,,,,,1787,11896.019208,4071.409247,15818.611085,4131.640398,18351.154110,4134.905538,3895.958486,17379.312882,7137.847851,4696.019595,132292.748816,26244.782658,4535.464475,76637.905292,79882.873154,50062.161884,28880.116211
,,,,,,,1788,11879.484453,4042.099952,15578.008327,4049.201043,18159.365376,4086.779228,3880.435250,17408.770772,7001.450752,4596.833489,130672.124721,26245.526278,4541.628144,80048.944717,82930.272317,50685.352024,29042.910243
,,,,,,,1789,11864.320103,4020.687743,15371.707938,3980.151261,17917.814473,4053.250134,3879.978222,17252.106602,6783.573813,4508.976916,128832.706535,26218.647037,4528.409347,79349.435942,78388.297299,50516.126139,28840.366780
,,,,,,,1790,11852.903117,4000.956342,15173.313837,3912.231400,17772.169469,4033.671007,3889.607732,17225.819909,6609.850432,4445.129129,126766.659043,25784.546546,4470.675104,78966.221747,75673.798930,49912.556089,28821.800984
,,,,,,,1791,11836.745308,3967.416757,14808.879371,3773.575952,17708.749112,4032.275888,3888.732241,17189.261650,6722.991497,4352.141033,124159.694468,25363.370192,4388.530190,77148.278729,73432.471034,49015.622335,28791.748013
,,,,,,,1792,11825.346410,3942.912661,14541.763063,3675.257835,17812.990271,4068.048041,3888.196732,17302.507549,7203.578258,4231.414103,122905.475515,25108.897023,4376.092924,76164.641657,73280.541650,47758.467393,29212.868577
,,,,,,,1793,11842.221988,3964.427950,14766.929449,3733.225992,17911.633511,4104.298108,3898.001350,17486.301632,7201.304493,4224.076886,125898.009303,25365.949358,4427.089581,75611.416000,75472.116361,47196.040971,29712.787298
,,,,,,,1794,11892.084880,4044.465758,15452.702500,3963.573345,17841.202640,4103.493547,3906.460707,17644.633053,6892.328150,4575.422871,131433.283291,26285.734063,4489.533684,75976.925434,80363.016086,47130.951046,29493.313884
,,,,,,,1795,11946.221328,4139.952088,16264.552940,4242.074527,17605.167641,4072.058433,3892.393815,17737.566098,6534.533694,4801.762704,136067.072554,26501.726741,4471.204732,80068.400951,86846.891613,47956.113502,29125.131547
,,,,,,,1796,11976.006396,4199.823998,16797.808672,4435.822844,17257.465282,4009.451476,3863.055757,17780.521640,6218.704444,4752.061172,136658.047786,25804.624098,4307.536530,85296.058485,87787.932895,49724.667559,28739.419452
,,,,,,,1797,11997.061816,4250.605264,17198.273744,4589.866781,16834.511090,3931.895707,3794.262222,18014.325880,5851.890410,4522.289314,136401.848628,24077.969914,3975.179684,89915.678677,87702.021604,52726.474406,28176.617391
,,,,,,,1798,12098.118788,4455.913750,18869.103608,5174.897525,16194.538893,3827.076356,3697.867612,17892.021856,5499.113111,4222.685797,143169.140495,22479.510372,3706.341659,91366.843174,89484.477143,53404.886341,27056.334875
,,,,,,,1799,12063.451073,4398.899327,18496.467412,5047.708412,15448.301899,3699.559091,3598.562789,17816.368902,5459.466356,3813.191280,137371.947440,20950.434044,3446.894766,89524.062568,92555.473599,51878.536923,26182.952232
,,,,,,,1800,11920.460763,4116.355486,16118.952312,4229.629364,14929.470527,3595.811963,3533.355609,17745.330390,5298.469362,3462.601909,122643.104364,19499.703351,3281.178305,84878.411001,92382.162321,50850.497475,25323.181499
,,,,,,,1801,11910.755183,4098.322544,15940.194902,4202.431163,14486.797981,3281.402439,3554.039650,17839.150420,5221.109137,3833.690970,120420.092818,18767.652138,3156.452886,80647.489627,93511.693415,49288.780436,24437.926182
,,,,,,,1802,11906.159905,4090.316936,15861.986601,4172.623772,14380.052887,3256.956581,3539.285938,17765.367383,5197.684526,3644.996079,119769.491258,18455.309424,3115.942174,75689.280543,90979.930701,47351.380697,24124.337917
,,,,,,,1803,11896.189814,4072.509866,15728.227941,4125.811399,14360.063625,3245.872505,3536.013891,17648.093378,5218.005960,3549.537701,119189.614033,18424.609814,3092.110153,73221.751843,87392.727426,45001.896035,23800.787739
,,,,,,,1804,11872.657202,4026.231339,15294.392170,3978.610208,14353.427682,3238.692079,3544.544941,17447.729971,5315.351288,3524.584270,117294.423359,18523.499431,3121.771628,69551.556512,84009.038826,42532.834544,23372.884983
,,,,,,,1805,11896.973366,4047.111984,15143.245455,3936.922621,14284.589212,3211.122564,3571.520710,17218.906459,5605.173161,3544.479624,122028.251033,18453.249115,3237.494662,64438.674426,83222.759960,40162.126441,23024.955866
,,,,,,,1806,11853.849793,3948.479948,14172.446930,3595.454155,14776.397139,3243.813653,3628.020218,17047.544863,6031.053764,3635.829923,119807.633768,19506.226595,3421.862544,61079.136553,89084.428714,37632.925852,23330.013971
,,,,,,,1807,11869.225918,3975.405590,14413.218912,3668.138360,15860.213194,3387.080022,3709.374770,16858.771611,6352.997857,3862.406133,124027.428839,21299.336326,3655.373651,56841.873091,91536.117064,35433.801296,23899.445031
,,,,,,,1808,11867.737341,3987.272539,14668.819122,3745.350136,16423.256896,3478.238022,3740.427133,16776.042964,6506.117865,4187.288988,126412.497490,22722.640014,3869.642173,54135.344732,92552.053215,35552.780093,24496.966475
,,,,,,,1809,11856.354044,3985.459727,14845.410627,3794.533201,16688.541273,3525.436326,3754.575840,16815.166121,6564.267344,4554.077931,126498.773649,23471.425710,3979.256306,56882.021060,93522.959570,38148.150036,25175.040137
,,,,,,,1810,11838.522158,3963.963215,14840.254412,3787.410657,17032.099731,3586.235615,3775.884212,16895.426228,6505.325661,4823.547002,125627.329442,23660.779529,3997.329354,64003.993264,93934.344640,41080.282744,25612.945156
,,,,,,,1811,11823.409064,3942.758011,14757.541924,3753.848334,17177.796228,3600.527844,3790.555253,16977.845495,6358.174411,4946.807627,124154.668096,23783.426691,3979.072724,69059.691097,95230.797563,43594.316988,26003.974241
,,,,,,,1812,11815.608693,3923.953235,14673.068458,3721.132844,17130.603573,3585.409305,3784.131980,17040.328171,6226.750091,4935.812289,122026.149947,23560.536403,3975.199809,73104.139180,96574.138750,45211.859221,26126.464996
,,,,,,,1813,11811.266993,3913.044930,14606.286340,3706.893132,16985.217726,3574.960924,3784.328345,16923.453740,6129.599161,4870.188950,120014.218832,23252.281439,3952.335006,72727.426611,94078.300262,45514.995454,25895.248696
,,,,,,,1814,11809.433469,3910.656058,14578.113562,3689.675136,16947.884019,3575.108849,3791.746455,16963.036662,6109.381736,4796.684112,118526.182182,22534.298655,3897.856645,72602.358366,92417.910619,46691.777005,25848.832333
,,,,,,,1815,11806.579319,3911.644605,14598.803102,3694.648797,17004.668750,3592.650856,3797.955255,17014.834042,6308.381977,4721.791235,117816.887143,22143.407182,3846.663772,71269.950743,90340.020253,46425.054988,25748.009007
,,,,,,,1816,11813.189372,3925.793165,14723.969594,3749.811939,17261.422252,3626.196635,3797.824967,17216.902570,6808.920409,4674.438712,119017.668131,22082.215934,3882.829105,70482.424490,90280.578775,45354.085486,26020.501543
,,,,,,,1817,11825.710499,3945.123255,14930.046945,3835.171612,17389.707010,3638.791865,3795.632444,17451.189106,6870.033000,4781.572746,122437.511921,22410.717683,3994.260229,69916.836078,91810.801616,44502.433903,26202.042967
,,,,,,,1818,11854.763568,3993.974137,15285.649479,3980.035319,17224.133709,3608.103165,3784.438894,17557.895318,6582.846044,5197.866175,127648.945174,23466.260661,4134.971388,69563.662128,96402.699347,43926.270237,26207.814785
,,,,,,,1819,11880.155769,4038.567697,15625.893252,4104.006938,16899.365016,3562.475402,3763.428046,17606.289445,6294.308101,5441.656151,131071.746608,23431.752716,4188.079477,73325.272806,102241.693454,43424.731940,26509.030549
,,,,,,,1820,11887.393224,4061.976826,15845.068405,4179.068135,16567.380796,3517.948754,3745.883246,17699.407058,6068.795695,5336.601551,131075.872390,22837.159683,4069.636922,79266.526856,99820.229256,45009.295886,26738.017890
,,,,,,,1821,11890.229119,4074.367527,15979.741745,4227.092387,16311.298047,3482.497709,3718.895840,17957.635744,5824.147550,5088.240982,130587.553263,21689.473083,3778.006859,84886.391963,98113.879190,47902.451788,26640.817139
,,,,,,,1822,11941.142003,4181.018257,16883.590689,4542.009334,15932.494478,3447.034597,3684.005631,17868.099804,5557.254825,4810.499632,133835.507869,20554.205942,3547.990549,87026.040908,99993.890464,50091.626346,25775.765581
,,,,,,,1823,11916.898275,4136.131108,16613.556882,4443.840071,15419.989675,3401.407585,3649.333753,17822.544368,5224.837427,4417.293946,128867.087066,19160.536896,3331.588489,85651.506775,102640.456123,50765.941042,25127.180978
,,,,,,,1824,11906.797666,4117.561429,16420.806007,4380.638871,15018.100307,3359.559556,3627.709560,17760.847255,5090.870062,4042.857957,126824.953285,17993.254558,3194.228428,82311.827865,100344.990860,50634.216491,24517.614535
,,,,,,,1825,11895.601733,4119.879222,16280.560740,4336.226368,14673.775018,3551.292347,3494.430983,17779.326903,5027.577342,3740.243983,125242.178152,17321.349245,3151.296959,80495.870748,101423.843649,46213.102375,24646.207352
,,,,,,,1826,11890.910490,4111.400340,16199.966682,4306.477966,14614.517298,3533.275638,3477.782125,17692.680339,5012.355153,3603.318703,124813.574008,17070.569094,3111.062382,76387.619595,99055.518466,44716.076354,24302.919932
,,,,,,,1827,11881.702041,4095.545339,16066.382116,4259.719776,14625.056306,3526.768786,3469.956234,17549.322768,5033.769078,3535.204901,124449.261381,16962.548639,3069.310299,73846.663860,95684.964942,42782.200717,23944.458982
,,,,,,,1828,11858.375410,4049.309084,15654.815093,4116.327934,14647.920616,3521.322744,3463.142811,17298.118667,5123.672459,3520.249684,122459.287525,17016.670044,3069.604935,69781.702949,92339.285069,40608.947119,23457.758941
,,,,,,,1829,11884.125491,4072.556093,15571.278374,4083.560588,14628.045786,3488.121868,3446.192823,17021.045965,5344.662140,3542.957372,126220.036913,17010.381046,3106.657098,64485.218319,91337.623411,38661.641899,22813.471447
,,,,,,,1830,11843.563181,3976.196138,14624.934201,3745.790534,14974.569522,3483.584369,3434.122168,16851.468964,5654.836440,3615.305418,122805.175025,17206.703572,3221.840447,61091.517052,96787.530943,36824.565046,22634.068673
,,,,,,,1831,11857.528896,3999.730234,14814.252502,3802.361564,15674.700901,3562.212258,3495.843716,16670.344126,5920.236080,3774.433118,126058.567028,18222.042256,3440.341848,57095.991949,99235.418421,35186.075083,22910.880098
,,,,,,,1832,11855.736634,4009.230818,14987.683385,3857.485097,16023.717049,3616.607445,3548.865637,16604.621149,6063.040310,3994.206829,127585.244972,19308.924825,3697.345089,54891.607323,99558.328763,35433.551993,23463.164249
,,,,,,,1833,11841.836199,4002.978666,15072.394336,3888.367806,16233.112559,3653.227304,3588.325608,16653.337467,6111.266258,4254.391933,127173.237802,20251.421716,3861.970444,55929.834759,99733.585743,37653.692745,24232.270632
,,,,,,,1834,11821.472140,3979.690311,14988.334861,3848.275938,16561.336026,3714.093130,3634.945365,16737.456756,6086.130275,4440.549731,125407.588950,20756.304334,3917.669536,59514.671068,99380.995377,39885.526348,24672.006969
,,,,,,,1835,11806.305467,3953.040244,14836.716817,3781.437098,16751.301550,3740.889804,3670.319089,16823.450315,6002.988029,4518.728979,123429.405602,20940.750542,3922.202640,64893.874643,100018.630347,41742.242825,25127.118424
,,,,,,,1836,11798.034958,3938.178923,14713.818253,3723.055166,16750.672055,3740.829433,3675.553471,16889.972943,5949.980171,4501.988681,120896.752492,20921.787077,3915.157844,70580.113238,100677.814428,43007.077884,25221.735658
,,,,,,,1837,11794.038343,3926.425320,14619.115529,3682.904030,16662.450739,3743.594636,3698.484898,16772.003843,5926.608859,4446.337865,118456.617844,20965.057792,3890.746019,72000.031851,97654.921577,43019.673793,25007.012736
,,,,,,,1838,11792.065715,3922.123698,14553.423334,3663.882683,16656.579063,3752.422805,3726.393945,16794.524264,5931.747235,4383.802231,116774.011850,20521.316548,3850.939997,73008.766773,95766.479565,43121.084677,24991.298822
,,,,,,,1839,11789.945858,3921.591177,14529.846909,3646.678626,16726.586074,3776.732931,3770.062552,16805.627617,6122.765054,4319.468308,115550.534774,20048.136527,3850.357444,72403.067825,93589.766506,43002.436271,24967.312500
,,,,,,,1840,11798.367843,3934.835463,14621.871097,3682.793628,16948.061500,3810.914321,3805.817109,16952.907304,6604.887976,4267.114268,116448.235412,20120.115505,3966.366527,72032.142508,93489.782385,42352.576328,25441.556118
,,,,,,,1841,11814.925550,3953.591032,14833.205903,3767.443046,17067.042365,3823.728615,3835.663308,17163.105701,6683.836883,4306.401685,120091.642622,20664.736467,4127.064875,71817.352858,95182.175800,41798.211989,26168.553031
,,,,,,,1842,11851.734041,4001.991255,15243.958349,3926.257432,16938.666907,3797.547524,3854.473766,17298.617449,6492.364466,4644.325622,127008.653060,21932.966833,4278.856713,72364.005261,99739.865675,41699.181742,26482.037292
,,,,,,,1843,11881.758010,4049.875112,15620.907429,4062.616553,16677.065601,3759.493755,3849.659711,17409.971547,6258.182968,4891.003849,132254.872410,22473.264972,4308.653507,76129.767315,105700.487711,42460.685076,26989.968478
,,,,,,,1844,11893.008537,4071.785786,15865.914366,4144.570529,16420.316345,3726.344752,3849.145206,17579.877982,6032.673752,4835.455349,132719.270300,22110.805472,4157.061222,81209.652593,103363.909673,44632.263775,27185.114354
,,,,,,,1845,11899.519906,4087.466784,16032.071316,4197.092923,16200.056369,3699.680674,3829.179708,17855.737720,5757.540174,4661.923719,132466.149012,21250.186127,3834.692574,85831.495848,101798.191901,46970.179539,26928.545877
,,,,,,,1846,11953.295010,4194.254071,16950.474416,4516.618951,15877.839514,3675.928370,3791.809506,17787.772742,5484.476460,4461.219342,136287.543435,20389.083887,3579.741090,88140.010903,103659.198812,47802.960067,25982.712584
,,,,,,,1847,11930.088407,4152.657219,16704.972308,4428.442552,15493.099246,3652.540417,3742.524427,17773.744891,5458.364905,4167.733720,131634.258570,19098.994748,3337.786802,87465.493502,106272.823572,47836.493357,25334.720382
,,,,,,,1848,12051.224220,4392.069475,18645.510299,5101.243846,15212.650965,3630.168773,3709.464131,17737.531976,5336.776436,3889.060710,141241.516024,18650.151345,3181.024505,84131.334761,103822.789482,47821.257045,24726.799042
,,,,,,,1849,12057.035877,4409.124717,18557.580384,5070.283378,14738.543962,3539.221430,3320.404837,17908.685844,5298.572747,3560.047105,142658.272443,18223.241843,3181.685721,81652.946887,105095.486784,50101.257548,24780.298629
,,,,,,,1850,12049.929883,4396.691894,18431.755867,5024.245709,14668.006591,3512.859271,3296.934688,17843.690177,5326.075333,3444.283383,141897.151207,18075.487464,3102.856093,75181.164185,102881.730429,47677.737740,24529.665598
,,,,,,,1851,12035.787492,4367.545022,18185.436427,4939.794868,14736.393789,3509.932371,3298.921744,17776.684675,5435.560030,3405.390671,141115.212545,18201.047401,3112.634098,72771.503215,99578.325657,45159.980169,24287.103819
,,,,,,,1852,11994.306916,4286.402409,17480.616113,4695.655819,14962.608021,3530.448140,3335.733290,17747.172330,5795.700222,3436.930251,138446.469028,18616.895087,3195.861921,69138.316306,96240.247530,42787.378516,24088.481840
,,,,,,,1853,12015.084109,4295.458758,17316.087505,4639.284218,15625.033828,3623.799149,3444.840935,17840.163300,6698.765389,3542.102840,143874.350385,19669.876588,3559.818940,63950.464153,95217.047593,41030.304749,24415.938014
,,,,,,,1854,11929.614749,4105.182166,15687.221268,4052.710258,17073.769149,3861.652029,3643.359896,17827.299252,7594.348630,3827.589253,139452.145763,22916.846894,4038.626591,60711.809469,100560.530687,39654.264196,25772.566328
,,,,,,,1855,11957.084209,4156.824738,16196.089419,4210.271694,18559.143222,4152.091935,3830.203967,17621.975406,7839.684849,4459.647157,145247.684152,25589.629926,4460.660831,57631.535391,102908.328513,39278.184651,27146.905755
,,,,,,,1856,11956.341618,4180.803833,16486.124053,4318.727803,18969.620207,4260.081318,3873.544944,17449.440474,7782.903863,5055.142650,147041.444132,26893.345735,4687.017047,58936.766997,102925.902073,41747.982367,28068.003139
,,,,,,,1857,11946.984084,4185.479476,16662.656268,4392.210474,18937.254978,4266.819793,3865.065783,17401.646307,7839.210134,5209.427263,146401.792611,27034.943633,4739.699594,66455.645059,102824.962296,46226.601342,28330.388061
,,,,,,,1858,11933.473241,4177.796630,16701.217890,4411.319188,18968.927238,4262.902405,3854.703654,17428.219887,7778.111067,5198.579956,145385.695971,26883.250710,4708.775760,74708.197897,102344.409212,49842.578627,28349.106800
,,,,,,,1859,11907.622133,4140.593424,16412.631760,4305.319168,18911.760122,4219.206725,3825.486693,17480.916136,7591.593479,5162.035863,142955.501236,27079.851385,4626.578370,79531.339719,103006.116376,52040.095321,28403.079722
,,,,,,,1860,11892.789293,4110.438831,16166.894350,4214.213177,18724.315196,4161.640110,3800.190121,17506.855255,7618.669316,5065.109849,140497.389301,27023.376282,4634.442919,83004.149583,103818.602327,53094.985467,28556.313987
,,,,,,,1861,11881.552492,4090.606667,15975.869932,4142.236463,18482.071716,4116.344002,3789.725405,17348.558692,7500.229745,4978.587086,138216.388390,27033.585653,4621.140483,82504.422306,100980.685286,52765.777918,28303.737502
,,,,,,,1862,11872.110049,4072.517240,15785.712843,4072.985565,18328.462283,4081.651599,3789.536169,17325.377789,7287.512141,4916.758618,136212.599461,26678.300045,4563.130396,82317.592633,99136.586790,52497.633094,28246.580373
,,,,,,,1863,11854.625483,4040.430445,15439.461770,3955.743398,18260.672225,4058.471876,3777.641448,17287.473836,7321.892738,4823.177064,133630.713306,26220.229045,4482.266734,80645.863859,96967.475478,51564.887688,28228.957997
,,,,,,,1864,11843.572655,4018.508523,15204.110370,3874.258976,18352.684881,4076.927070,3777.011142,17402.834227,7782.579325,4703.538267,132713.606637,25901.649832,4473.700830,79753.608697,96942.241854,50206.933828,28591.498597
,,,,,,,1865,11860.861934,4043.708746,15461.543241,3955.257774,18415.302692,4112.840114,3795.698781,17592.585823,7730.128921,4715.187270,135807.071423,26003.938160,4529.058467,79249.421312,98610.563075,49529.236838,28747.325773
,,,,,,,1866,11916.810276,4127.578402,16144.178173,4189.938742,18290.347974,4127.277197,3820.356408,17783.955386,7507.730019,5082.864699,141978.283835,26874.911468,4594.108168,79833.353089,103090.968537,49339.726496,28769.182234
,,,,,,,1867,11974.278096,4231.091151,16946.384345,4468.258739,18001.953267,4112.254644,3820.625699,17910.449581,7202.177798,5285.372558,147794.341966,27319.204397,4575.435227,83649.296032,108468.790075,49881.198511,28831.367393
,,,,,,,1868,12008.171215,4297.096389,17500.178716,4654.042644,17618.027450,4060.163574,3799.911488,17939.912212,6857.168962,5202.549552,148873.679770,26745.301897,4408.878169,89254.184019,106070.131114,51843.144291,28681.223765
,,,,,,,1869,12033.913854,4350.126505,17911.655752,4800.189191,17164.739754,3985.418203,3729.986787,18200.931968,6392.003108,4940.582640,148840.802809,24993.676269,4059.446255,94618.945589,104544.955986,54818.347419,28106.404586
,,,,,,,1870,12137.806677,4559.082767,19548.172692,5372.655407,16486.581382,3878.300196,3628.796489,18093.437873,5916.247900,4618.417205,155783.037208,23368.958911,3763.475331,96192.559308,106308.407161,55874.197105,26925.926547
