hydro_SE1,hydro_SE2,hydro_NO125,hydro_NO3,hydro_NO4
0.47916994017857145,0.3867259549285715,0.47916994017857145,0.47916994017857145,0.47916994017857145
0.47915578814880955,0.3867560066071429,0.47915578814880955,0.47915578814880955,0.47915578814880955
0.47914163611904764,0.38678605828571433,0.47914163611904764,0.47914163611904764,0.47914163611904764
0.47912748408928574,0.3868161099642857,0.47912748408928574,0.47912748408928574,0.47912748408928574
0.47911333205952383,0.3868461616428572,0.47911333205952383,0.47911333205952383,0.47911333205952383
0.47909918002976193,0.3868762133214286,0.47909918002976193,0.47909918002976193,0.47909918002976193
0.479085028,0.386906265,0.479085028,0.479085028,0.479085028
0.4790047781309524,0.3869590856428572,0.4790047781309524,0.4790047781309524,0.4790047781309524
0.4789245282619048,0.3870119062857143,0.4789245282619048,0.4789245282619048,0.4789245282619048
0.47884427839285715,0.38706472692857147,0.47884427839285715,0.47884427839285715,0.47884427839285715
0.47876402852380956,0.3871175475714286,0.47876402852380956,0.47876402852380956,0.47876402852380956
0.4786837786547619,0.38717036821428574,0.4786837786547619,0.4786837786547619,0.4786837786547619
0.4786035287857143,0.3872231888571429,0.4786035287857143,0.4786035287857143,0.4786035287857143
0.4785232789166667,0.3872760095,0.4785232789166667,0.4785232789166667,0.4785232789166667
0.4784430290476191,0.3873288301428572,0.4784430290476191,0.4784430290476191,0.4784430290476191
0.47836277917857145,0.3873816507857143,0.47836277917857145,0.47836277917857145,0.47836277917857145
0.4782825293095238,0.38743447142857146,0.4782825293095238,0.4782825293095238,0.4782825293095238
0.4782022794404762,0.38748729207142857,0.4782022794404762,0.4782022794404762,0.4782022794404762
0.4781220295714286,0.38754011271428573,0.4781220295714286,0.4781220295714286,0.4781220295714286
0.478041779702381,0.3875929333571429,0.478041779702381,0.478041779702381,0.478041779702381
0.47796152983333334,0.387645754,0.47796152983333334,0.47796152983333334,0.47796152983333334
0.47788127996428575,0.3876985746428572,0.47788127996428575,0.47788127996428575,0.47788127996428575
0.4778010300952381,0.3877513952857143,0.4778010300952381,0.4778010300952381,0.4778010300952381
0.4777207802261905,0.38780421592857145,0.4777207802261905,0.4777207802261905,0.4777207802261905
0.4776405303571429,0.3878570365714286,0.4776405303571429,0.4776405303571429,0.4776405303571429
0.47756028048809523,0.3879098572142857,0.47756028048809523,0.47756028048809523,0.47756028048809523
0.47748003061904765,0.3879626778571429,0.47748003061904765,0.47748003061904765,0.47748003061904765
0.47739978075,0.3880154985,0.47739978075,0.47739978075,0.47739978075
0.4773195308809524,0.38806831914285717,0.4773195308809524,0.4773195308809524,0.4773195308809524
0.47723928101190477,0.38812113978571433,0.47723928101190477,0.47723928101190477,0.47723928101190477
0.4771590311428572,0.38817396042857144,0.4771590311428572,0.4771590311428572,0.4771590311428572
0.47707878127380954,0.3882267810714286,0.47707878127380954,0.47707878127380954,0.47707878127380954
0.47699853140476195,0.3882796017142857,0.47699853140476195,0.47699853140476195,0.47699853140476195
0.4769182815357143,0.3883324223571429,0.4769182815357143,0.4769182815357143,0.4769182815357143
0.4768380316666667,0.388385243,0.4768380316666667,0.4768380316666667,0.4768380316666667
0.4767577817976191,0.38843806364285716,0.4767577817976191,0.4767577817976191,0.4767577817976191
0.47667753192857143,0.3884908842857143,0.47667753192857143,0.47667753192857143,0.47667753192857143
0.47659728205952384,0.38854370492857143,0.47659728205952384,0.47659728205952384,0.47659728205952384
0.4765170321904762,0.3885965255714286,0.4765170321904762,0.4765170321904762,0.4765170321904762
0.4764367823214286,0.3886493462142857,0.4764367823214286,0.4764367823214286,0.4764367823214286
0.47635653245238097,0.3887021668571429,0.47635653245238097,0.47635653245238097,0.47635653245238097
0.4762762825833334,0.38875498750000004,0.4762762825833334,0.4762762825833334,0.4762762825833334
0.47619603271428573,0.38880780814285715,0.47619603271428573,0.47619603271428573,0.47619603271428573
0.47611578284523814,0.3888606287857143,0.47611578284523814,0.47611578284523814,0.47611578284523814
0.4760355329761905,0.3889134494285714,0.4760355329761905,0.4760355329761905,0.4760355329761905
0.47595528310714286,0.3889662700714286,0.47595528310714286,0.47595528310714286,0.47595528310714286
0.47587503323809527,0.38901909071428575,0.47587503323809527,0.47587503323809527,0.47587503323809527
0.4757947833690476,0.38907191135714286,0.4757947833690476,0.4757947833690476,0.4757947833690476
0.47571453350000004,0.38912473200000003,0.47571453350000004,0.47571453350000004,0.47571453350000004
0.4756342836309524,0.38917755264285714,0.4756342836309524,0.4756342836309524,0.4756342836309524
0.4755540337619048,0.3892303732857143,0.4755540337619048,0.4755540337619048,0.4755540337619048
0.47547378389285716,0.38928319392857147,0.47547378389285716,0.47547378389285716,0.47547378389285716
0.47539353402380957,0.3893360145714286,0.47539353402380957,0.47539353402380957,0.47539353402380957
0.47531328415476193,0.38938883521428574,0.47531328415476193,0.47531328415476193,0.47531328415476193
0.4752330342857143,0.38944165585714285,0.4752330342857143,0.4752330342857143,0.4752330342857143
0.4751527844166667,0.3894944765,0.4751527844166667,0.4751527844166667,0.4751527844166667
0.47507253454761905,0.38954729714285713,0.47507253454761905,0.47507253454761905,0.47507253454761905
0.47499228467857146,0.3896001177857143,0.47499228467857146,0.47499228467857146,0.47499228467857146
0.4749120348095238,0.38965293842857146,0.4749120348095238,0.4749120348095238,0.4749120348095238
0.47483178494047623,0.38970575907142857,0.47483178494047623,0.47483178494047623,0.47483178494047623
0.4747515350714286,0.38975857971428574,0.4747515350714286,0.4747515350714286,0.4747515350714286
0.474671285202381,0.38981140035714285,0.474671285202381,0.474671285202381,0.474671285202381
0.47459103533333336,0.389864221,0.47459103533333336,0.47459103533333336,0.47459103533333336
0.4745107854642857,0.3899170416428572,0.4745107854642857,0.4745107854642857,0.4745107854642857
0.4744305355952381,0.3899698622857143,0.4744305355952381,0.4744305355952381,0.4744305355952381
0.4743502857261905,0.39002268292857145,0.4743502857261905,0.4743502857261905,0.4743502857261905
0.4742700358571429,0.39007550357142856,0.4742700358571429,0.4742700358571429,0.4742700358571429
0.47418978598809525,0.3901283242142857,0.47418978598809525,0.47418978598809525,0.47418978598809525
0.47410953611904766,0.3901811448571429,0.47410953611904766,0.47410953611904766,0.47410953611904766
0.47402928625,0.3902339655,0.47402928625,0.47402928625,0.47402928625
0.4739490363809524,0.39028678614285717,0.4739490363809524,0.4739490363809524,0.4739490363809524
0.4738687865119048,0.3903396067857143,0.4738687865119048,0.4738687865119048,0.4738687865119048
0.47378853664285714,0.39039242742857144,0.47378853664285714,0.47378853664285714,0.47378853664285714
0.47370828677380955,0.39044524807142855,0.47370828677380955,0.47370828677380955,0.47370828677380955
0.4736280369047619,0.3904980687142857,0.4736280369047619,0.4736280369047619,0.4736280369047619
0.4735477870357143,0.3905508893571429,0.4735477870357143,0.4735477870357143,0.4735477870357143
0.4734675371666667,0.39060371,0.4734675371666667,0.4734675371666667,0.4734675371666667
0.4733872872976191,0.39065653064285716,0.4733872872976191,0.4733872872976191,0.4733872872976191
0.47330703742857144,0.39070935128571427,0.47330703742857144,0.47330703742857144,0.47330703742857144
0.47322678755952385,0.39076217192857143,0.47322678755952385,0.47322678755952385,0.47322678755952385
0.4731465376904762,0.3908149925714286,0.4731465376904762,0.4731465376904762,0.4731465376904762
0.47306628782142857,0.3908678132142857,0.47306628782142857,0.47306628782142857,0.47306628782142857
0.472986037952381,0.3909206338571429,0.472986037952381,0.472986037952381,0.472986037952381
0.47290578808333333,0.3909734545,0.47290578808333333,0.47290578808333333,0.47290578808333333
0.47282553821428575,0.39102627514285715,0.47282553821428575,0.47282553821428575,0.47282553821428575
0.4727452883452381,0.3910790957857143,0.4727452883452381,0.4727452883452381,0.4727452883452381
0.4726650384761905,0.3911319164285714,0.4726650384761905,0.4726650384761905,0.4726650384761905
0.47258478860714287,0.3911847370714286,0.47258478860714287,0.47258478860714287,0.47258478860714287
0.4725045387380953,0.3912375577142857,0.4725045387380953,0.4725045387380953,0.4725045387380953
0.47242428886904764,0.39129037835714287,0.47242428886904764,0.47242428886904764,0.47242428886904764
0.47234403900000005,0.39134319900000003,0.47234403900000005,0.47234403900000005,0.47234403900000005
0.4722637891309524,0.39139601964285714,0.4722637891309524,0.4722637891309524,0.4722637891309524
0.47218353926190476,0.3914488402857143,0.47218353926190476,0.47218353926190476,0.47218353926190476
0.4721032893928572,0.3915016609285714,0.4721032893928572,0.4721032893928572,0.4721032893928572
0.47202303952380953,0.3915544815714286,0.47202303952380953,0.47202303952380953,0.47202303952380953
0.47194278965476194,0.3916073022142857,0.47194278965476194,0.47194278965476194,0.47194278965476194
0.4718625397857143,0.39166012285714286,0.4718625397857143,0.4718625397857143,0.4718625397857143
0.4717822899166667,0.3917129435,0.4717822899166667,0.4717822899166667,0.4717822899166667
0.47170204004761906,0.39176576414285713,0.47170204004761906,0.47170204004761906,0.47170204004761906
0.4716217901785715,0.3918185847857143,0.4716217901785715,0.4716217901785715,0.4716217901785715
0.47154154030952383,0.3918714054285714,0.47154154030952383,0.47154154030952383,0.47154154030952383
0.4714612904404762,0.39192422607142857,0.4714612904404762,0.4714612904404762,0.4714612904404762
0.4713810405714286,0.39197704671428574,0.4713810405714286,0.4713810405714286,0.4713810405714286
0.47130079070238096,0.39202986735714285,0.47130079070238096,0.47130079070238096,0.47130079070238096
0.47122054083333337,0.392082688,0.47122054083333337,0.47122054083333337,0.47122054083333337
0.4711402909642857,0.3921355086428571,0.4711402909642857,0.4711402909642857,0.4711402909642857
0.47106004109523814,0.3921883292857143,0.47106004109523814,0.47106004109523814,0.47106004109523814
0.4709797912261905,0.39224114992857145,0.4709797912261905,0.4709797912261905,0.4709797912261905
0.4708995413571429,0.39229397057142856,0.4708995413571429,0.4708995413571429,0.4708995413571429
0.47081929148809526,0.39234679121428573,0.47081929148809526,0.47081929148809526,0.47081929148809526
0.4707390416190476,0.39239961185714284,0.4707390416190476,0.4707390416190476,0.4707390416190476
0.47065879175,0.3924524325,0.47065879175,0.47065879175,0.47065879175
0.4705785418809524,0.3925052531428571,0.4705785418809524,0.4705785418809524,0.4705785418809524
0.4704982920119048,0.3925580737857143,0.4704982920119048,0.4704982920119048,0.4704982920119048
0.47041804214285715,0.39261089442857144,0.47041804214285715,0.47041804214285715,0.47041804214285715
0.47033779227380956,0.39266371507142855,0.47033779227380956,0.47033779227380956,0.47033779227380956
0.4702575424047619,0.3927165357142857,0.4702575424047619,0.4702575424047619,0.4702575424047619
0.47017729253571433,0.39276935635714283,0.47017729253571433,0.47017729253571433,0.47017729253571433
0.4700970426666667,0.392822177,0.4700970426666667,0.4700970426666667,0.4700970426666667
0.47001679279761904,0.39287499764285716,0.47001679279761904,0.47001679279761904,0.47001679279761904
0.46993654292857145,0.39292781828571427,0.46993654292857145,0.46993654292857145,0.46993654292857145
0.4698562930595238,0.39298063892857144,0.4698562930595238,0.4698562930595238,0.4698562930595238
0.4697760431904762,0.39303345957142855,0.4697760431904762,0.4697760431904762,0.4697760431904762
0.4696957933214286,0.3930862802142857,0.4696957933214286,0.4696957933214286,0.4696957933214286
0.469615543452381,0.3931391008571429,0.469615543452381,0.469615543452381,0.469615543452381
0.46953529358333335,0.3931919215,0.46953529358333335,0.46953529358333335,0.46953529358333335
0.46945504371428576,0.39324474214285715,0.46945504371428576,0.46945504371428576,0.46945504371428576
0.4693747938452381,0.39329756278571426,0.4693747938452381,0.4693747938452381,0.4693747938452381
0.46929454397619047,0.3933503834285714,0.46929454397619047,0.46929454397619047,0.46929454397619047
0.4692142941071429,0.39340320407142854,0.4692142941071429,0.4692142941071429,0.4692142941071429
0.46913404423809524,0.3934560247142857,0.46913404423809524,0.46913404423809524,0.46913404423809524
0.46905379436904765,0.39350884535714287,0.46905379436904765,0.46905379436904765,0.46905379436904765
0.4689735445,0.393561666,0.4689735445,0.4689735445,0.4689735445
0.4688932946309524,0.39361448664285714,0.4688932946309524,0.4688932946309524,0.4688932946309524
0.4688130447619048,0.39366730728571425,0.4688130447619048,0.4688130447619048,0.4688130447619048
0.4687327948928572,0.3937201279285714,0.4687327948928572,0.4687327948928572,0.4687327948928572
0.46865254502380954,0.3937729485714286,0.46865254502380954,0.46865254502380954,0.46865254502380954
0.46857229515476195,0.3938257692142857,0.46857229515476195,0.46857229515476195,0.46857229515476195
0.4684920452857143,0.39387858985714286,0.4684920452857143,0.4684920452857143,0.4684920452857143
0.46841179541666667,0.39393141049999997,0.46841179541666667,0.46841179541666667,0.46841179541666667
0.4683315455476191,0.39398423114285713,0.4683315455476191,0.4683315455476191,0.4683315455476191
0.46825129567857143,0.3940370517857143,0.46825129567857143,0.46825129567857143,0.46825129567857143
0.46817104580952384,0.3940898724285714,0.46817104580952384,0.46817104580952384,0.46817104580952384
0.4680907959404762,0.3941426930714286,0.4680907959404762,0.4680907959404762,0.4680907959404762
0.4680105460714286,0.3941955137142857,0.4680105460714286,0.4680105460714286,0.4680105460714286
0.46793029620238097,0.39424833435714285,0.46793029620238097,0.46793029620238097,0.46793029620238097
0.4678500463333334,0.39430115499999996,0.4678500463333334,0.4678500463333334,0.4678500463333334
0.46776979646428574,0.3943539756428571,0.46776979646428574,0.46776979646428574,0.46776979646428574
0.4676895465952381,0.3944067962857143,0.4676895465952381,0.4676895465952381,0.4676895465952381
0.4676092967261905,0.3944596169285714,0.4676092967261905,0.4676092967261905,0.4676092967261905
0.46752904685714286,0.39451243757142856,0.46752904685714286,0.46752904685714286,0.46752904685714286
0.46744879698809527,0.3945652582142857,0.46744879698809527,0.46744879698809527,0.46744879698809527
0.46736854711904763,0.39461807885714284,0.46736854711904763,0.46736854711904763,0.46736854711904763
0.46728829725000004,0.3946708995,0.46728829725000004,0.46728829725000004,0.46728829725000004
0.4672080473809524,0.3947237201428571,0.4672080473809524,0.4672080473809524,0.4672080473809524
0.4671277975119048,0.3947765407857143,0.4671277975119048,0.4671277975119048,0.4671277975119048
0.46704754764285716,0.3948293614285714,0.46704754764285716,0.46704754764285716,0.46704754764285716
0.4669672977738095,0.39488218207142856,0.4669672977738095,0.4669672977738095,0.4669672977738095
0.46688704790476193,0.3949350027142857,0.46688704790476193,0.46688704790476193,0.46688704790476193
0.4668067980357143,0.39498782335714283,0.4668067980357143,0.4668067980357143,0.4668067980357143
0.4667265481666667,0.395040644,0.4667265481666667,0.4667265481666667,0.4667265481666667
0.46664629829761906,0.3950934646428571,0.46664629829761906,0.46664629829761906,0.46664629829761906
0.46656604842857147,0.39514628528571427,0.46656604842857147,0.46656604842857147,0.46656604842857147
0.4664857985595238,0.39519910592857144,0.4664857985595238,0.4664857985595238,0.4664857985595238
0.46640554869047623,0.39525192657142855,0.46640554869047623,0.46640554869047623,0.46640554869047623
0.4663252988214286,0.3953047472142857,0.4663252988214286,0.4663252988214286,0.4663252988214286
0.46624504895238095,0.3953575678571428,0.46624504895238095,0.46624504895238095,0.46624504895238095
0.46616479908333336,0.3954103885,0.46616479908333336,0.46616479908333336,0.46616479908333336
0.4660845492142857,0.3954632091428571,0.4660845492142857,0.4660845492142857,0.4660845492142857
0.4660042993452381,0.39551602978571426,0.4660042993452381,0.4660042993452381,0.4660042993452381
0.4659240494761905,0.39556885042857143,0.4659240494761905,0.4659240494761905,0.4659240494761905
0.4658437996071429,0.39562167107142854,0.4658437996071429,0.4658437996071429,0.4658437996071429
0.46576354973809525,0.3956744917142857,0.46576354973809525,0.46576354973809525,0.46576354973809525
0.46568329986904766,0.3957273123571428,0.46568329986904766,0.46568329986904766,0.46568329986904766
0.46560305,0.395780133,0.46560305,0.46560305,0.46560305
0.46550695645833334,0.395683448625,0.46550695645833334,0.46550695645833334,0.46550695645833334
0.46541086291666667,0.39558676425,0.46541086291666667,0.46541086291666667,0.46541086291666667
0.465314769375,0.39549007987499996,0.465314769375,0.465314769375,0.465314769375
0.4652186758333334,0.39539339549999997,0.4652186758333334,0.4652186758333334,0.4652186758333334
0.4651225822916667,0.395296711125,0.4651225822916667,0.4651225822916667,0.4651225822916667
0.46502648875,0.39520002675,0.46502648875,0.46502648875,0.46502648875
0.46493039520833335,0.395103342375,0.46493039520833335,0.46493039520833335,0.46493039520833335
0.46483430166666667,0.39500665799999995,0.46483430166666667,0.46483430166666667,0.46483430166666667
0.464738208125,0.39490997362499997,0.464738208125,0.464738208125,0.464738208125
0.4646421145833334,0.39481328925,0.4646421145833334,0.4646421145833334,0.4646421145833334
0.4645460210416667,0.394716604875,0.4645460210416667,0.4645460210416667,0.4645460210416667
0.4644499275,0.3946199205,0.4644499275,0.4644499275,0.4644499275
0.46435383395833335,0.39452323612499995,0.46435383395833335,0.46435383395833335,0.46435383395833335
0.4642577404166667,0.39442655174999997,0.4642577404166667,0.4642577404166667,0.4642577404166667
0.464161646875,0.394329867375,0.464161646875,0.464161646875,0.464161646875
0.4640655533333333,0.394233183,0.4640655533333333,0.4640655533333333,0.4640655533333333
0.4639694597916667,0.394136498625,0.4639694597916667,0.4639694597916667,0.4639694597916667
0.46387336625000003,0.39403981424999995,0.46387336625000003,0.46387336625000003,0.46387336625000003
0.46377727270833335,0.39394312987499996,0.46377727270833335,0.46377727270833335,0.46377727270833335
0.4636811791666667,0.3938464455,0.4636811791666667,0.4636811791666667,0.4636811791666667
0.463585085625,0.393749761125,0.463585085625,0.463585085625,0.463585085625
0.46348899208333333,0.39365307675,0.46348899208333333,0.46348899208333333,0.46348899208333333
0.4633928985416667,0.39355639237499995,0.4633928985416667,0.4633928985416667,0.4633928985416667
0.46329680500000003,0.39345970799999996,0.46329680500000003,0.46329680500000003,0.46329680500000003
0.46320071145833336,0.393363023625,0.46320071145833336,0.46320071145833336,0.46320071145833336
0.4631046179166667,0.39326633925,0.4631046179166667,0.4631046179166667,0.4631046179166667
0.463008524375,0.393169654875,0.463008524375,0.463008524375,0.463008524375
0.46291243083333333,0.3930729705,0.46291243083333333,0.46291243083333333,0.46291243083333333
0.46281633729166666,0.39297628612499996,0.46281633729166666,0.46281633729166666,0.46281633729166666
0.46272024375000004,0.39287960175,0.46272024375000004,0.46272024375000004,0.46272024375000004
0.46262415020833336,0.392782917375,0.46262415020833336,0.46262415020833336,0.46262415020833336
0.4625280566666667,0.392686233,0.4625280566666667,0.4625280566666667,0.4625280566666667
0.462431963125,0.392589548625,0.462431963125,0.462431963125,0.462431963125
0.46233586958333334,0.39249286424999996,0.46233586958333334,0.46233586958333334,0.46233586958333334
0.46223977604166666,0.392396179875,0.46223977604166666,0.46223977604166666,0.46223977604166666
0.46214368250000004,0.3922994955,0.46214368250000004,0.46214368250000004,0.46214368250000004
0.46204758895833337,0.392202811125,0.46204758895833337,0.46204758895833337,0.46204758895833337
0.4619514954166667,0.39210612675,0.4619514954166667,0.4619514954166667,0.4619514954166667
0.461855401875,0.39200944237499996,0.461855401875,0.461855401875,0.461855401875
0.46175930833333334,0.39191275799999997,0.46175930833333334,0.46175930833333334,0.46175930833333334
0.46166321479166667,0.391816073625,0.46166321479166667,0.46166321479166667,0.46166321479166667
0.46156712125,0.39171938925,0.46156712125,0.46156712125,0.46156712125
0.46147102770833337,0.391622704875,0.46147102770833337,0.46147102770833337,0.46147102770833337
0.4613749341666667,0.39152602049999996,0.4613749341666667,0.4613749341666667,0.4613749341666667
0.461278840625,0.39142933612499997,0.461278840625,0.461278840625,0.461278840625
0.46118274708333334,0.39133265175,0.46118274708333334,0.46118274708333334,0.46118274708333334
0.46108665354166667,0.391235967375,0.46108665354166667,0.46108665354166667,0.46108665354166667
0.46099056,0.391139283,0.46099056,0.46099056,0.46099056
0.4608944664583334,0.39104259862499996,0.4608944664583334,0.4608944664583334,0.4608944664583334
0.4607983729166667,0.39094591424999997,0.4607983729166667,0.4607983729166667,0.4607983729166667
0.460702279375,0.390849229875,0.460702279375,0.460702279375,0.460702279375
0.46060618583333335,0.3907525455,0.46060618583333335,0.46060618583333335,0.46060618583333335
0.4605100922916667,0.390655861125,0.4605100922916667,0.4605100922916667,0.4605100922916667
0.46041399875,0.39055917674999996,0.46041399875,0.46041399875,0.46041399875
0.4603179052083334,0.39046249237499997,0.4603179052083334,0.4603179052083334,0.4603179052083334
0.4602218116666667,0.390365808,0.4602218116666667,0.4602218116666667,0.4602218116666667
0.460125718125,0.390269123625,0.460125718125,0.460125718125,0.460125718125
0.46002962458333335,0.39017243925,0.46002962458333335,0.46002962458333335,0.46002962458333335
0.4599335310416667,0.39007575487499996,0.4599335310416667,0.4599335310416667,0.4599335310416667
0.4598374375,0.38997907049999997,0.4598374375,0.4598374375,0.4598374375
0.4597413439583333,0.389882386125,0.4597413439583333,0.4597413439583333,0.4597413439583333
0.4596452504166667,0.38978570175,0.4596452504166667,0.4596452504166667,0.4596452504166667
0.45954915687500003,0.389689017375,0.45954915687500003,0.45954915687500003,0.45954915687500003
0.45945306333333336,0.38959233299999996,0.45945306333333336,0.45945306333333336,0.45945306333333336
0.4593569697916667,0.38949564862499997,0.4593569697916667,0.4593569697916667,0.4593569697916667
0.45926087625,0.38939896425,0.45926087625,0.45926087625,0.45926087625
0.45916478270833333,0.389302279875,0.45916478270833333,0.45916478270833333,0.45916478270833333
0.4590686891666667,0.3892055955,0.4590686891666667,0.4590686891666667,0.4590686891666667
0.45897259562500003,0.38910891112499996,0.45897259562500003,0.45897259562500003,0.45897259562500003
0.45887650208333336,0.38901222674999997,0.45887650208333336,0.45887650208333336,0.45887650208333336
0.4587804085416667,0.388915542375,0.4587804085416667,0.4587804085416667,0.4587804085416667
0.458684315,0.388818858,0.458684315,0.458684315,0.458684315
0.45858822145833333,0.388722173625,0.45858822145833333,0.45858822145833333,0.45858822145833333
0.45849212791666666,0.38862548924999996,0.45849212791666666,0.45849212791666666,0.45849212791666666
0.45839603437500004,0.38852880487499997,0.45839603437500004,0.45839603437500004,0.45839603437500004
0.45829994083333336,0.3884321205,0.45829994083333336,0.45829994083333336,0.45829994083333336
0.4582038472916667,0.388335436125,0.4582038472916667,0.4582038472916667,0.4582038472916667
0.45810775375,0.38823875175,0.45810775375,0.45810775375,0.45810775375
0.45801166020833334,0.38814206737499996,0.45801166020833334,0.45801166020833334,0.45801166020833334
0.45791556666666666,0.38804538299999997,0.45791556666666666,0.45791556666666666,0.45791556666666666
0.45781947312500004,0.387948698625,0.45781947312500004,0.45781947312500004,0.45781947312500004
0.45772337958333337,0.38785201425,0.45772337958333337,0.45772337958333337,0.45772337958333337
0.4576272860416667,0.387755329875,0.4576272860416667,0.4576272860416667,0.4576272860416667
0.4575311925,0.38765864549999995,0.4575311925,0.4575311925,0.4575311925
0.45743509895833334,0.38756196112499997,0.45743509895833334,0.45743509895833334,0.45743509895833334
0.45733900541666667,0.38746527675,0.45733900541666667,0.45733900541666667,0.45733900541666667
0.457242911875,0.387368592375,0.457242911875,0.457242911875,0.457242911875
0.45714681833333337,0.387271908,0.45714681833333337,0.45714681833333337,0.45714681833333337
0.4570507247916667,0.387175223625,0.4570507247916667,0.4570507247916667,0.4570507247916667
0.45695463125,0.38707853924999996,0.45695463125,0.45695463125,0.45695463125
0.45685853770833335,0.386981854875,0.45685853770833335,0.45685853770833335,0.45685853770833335
0.45676244416666667,0.3868851705,0.45676244416666667,0.45676244416666667,0.45676244416666667
0.456666350625,0.386788486125,0.456666350625,0.456666350625,0.456666350625
0.4565702570833334,0.38669180175,0.4565702570833334,0.4565702570833334,0.4565702570833334
0.4564741635416667,0.38659511737499996,0.4564741635416667,0.4564741635416667,0.4564741635416667
0.45637807,0.386498433,0.45637807,0.45637807,0.45637807
0.45628197645833335,0.386401748625,0.45628197645833335,0.45628197645833335,0.45628197645833335
0.4561858829166667,0.38630506425,0.4561858829166667,0.4561858829166667,0.4561858829166667
0.456089789375,0.386208379875,0.456089789375,0.456089789375,0.456089789375
0.4559936958333333,0.38611169549999996,0.4559936958333333,0.4559936958333333,0.4559936958333333
0.4558976022916667,0.386015011125,0.4558976022916667,0.4558976022916667,0.4558976022916667
0.45580150875000003,0.38591832675,0.45580150875000003,0.45580150875000003,0.45580150875000003
0.45570541520833335,0.385821642375,0.45570541520833335,0.45570541520833335,0.45570541520833335
0.4556093216666667,0.385724958,0.4556093216666667,0.4556093216666667,0.4556093216666667
0.455513228125,0.38562827362499996,0.455513228125,0.455513228125,0.455513228125
0.4554171345833333,0.38553158925,0.4554171345833333,0.4554171345833333,0.4554171345833333
0.4553210410416667,0.385434904875,0.4553210410416667,0.4553210410416667,0.4553210410416667
0.45522494750000003,0.3853382205,0.45522494750000003,0.45522494750000003,0.45522494750000003
0.45512885395833336,0.385241536125,0.45512885395833336,0.45512885395833336,0.45512885395833336
0.4550327604166667,0.38514485174999996,0.4550327604166667,0.4550327604166667,0.4550327604166667
0.454936666875,0.385048167375,0.454936666875,0.454936666875,0.454936666875
0.45484057333333333,0.384951483,0.45484057333333333,0.45484057333333333,0.45484057333333333
0.45474447979166666,0.384854798625,0.45474447979166666,0.45474447979166666,0.45474447979166666
0.45464838625000004,0.38475811425,0.45464838625000004,0.45464838625000004,0.45464838625000004
0.45455229270833336,0.38466142987499996,0.45455229270833336,0.45455229270833336,0.45455229270833336
0.4544561991666667,0.38456474549999997,0.4544561991666667,0.4544561991666667,0.4544561991666667
0.454360105625,0.384468061125,0.454360105625,0.454360105625,0.454360105625
0.45426401208333334,0.38437137675,0.45426401208333334,0.45426401208333334,0.45426401208333334
0.45416791854166666,0.384274692375,0.45416791854166666,0.45416791854166666,0.45416791854166666
0.45407182500000004,0.38417800799999996,0.45407182500000004,0.45407182500000004,0.45407182500000004
0.45397573145833336,0.38408132362499997,0.45397573145833336,0.45397573145833336,0.45397573145833336
0.4538796379166667,0.38398463925,0.4538796379166667,0.4538796379166667,0.4538796379166667
0.453783544375,0.383887954875,0.453783544375,0.453783544375,0.453783544375
0.45368745083333334,0.3837912705,0.45368745083333334,0.45368745083333334,0.45368745083333334
0.45359135729166666,0.38369458612499996,0.45359135729166666,0.45359135729166666,0.45359135729166666
0.45349526375000004,0.38359790174999997,0.45349526375000004,0.45349526375000004,0.45349526375000004
0.45339917020833337,0.383501217375,0.45339917020833337,0.45339917020833337,0.45339917020833337
0.4533030766666667,0.383404533,0.4533030766666667,0.4533030766666667,0.4533030766666667
0.453206983125,0.383307848625,0.453206983125,0.453206983125,0.453206983125
0.45311088958333334,0.38321116424999996,0.45311088958333334,0.45311088958333334,0.45311088958333334
0.45301479604166667,0.38311447987499997,0.45301479604166667,0.45301479604166667,0.45301479604166667
0.4529187025,0.3830177955,0.4529187025,0.4529187025,0.4529187025
0.4528226089583334,0.382921111125,0.4528226089583334,0.4528226089583334,0.4528226089583334
0.4527265154166667,0.38282442675,0.4527265154166667,0.4527265154166667,0.4527265154166667
0.452630421875,0.38272774237499996,0.452630421875,0.452630421875,0.452630421875
0.45253432833333335,0.38263105799999997,0.45253432833333335,0.45253432833333335,0.45253432833333335
0.45243823479166667,0.382534373625,0.45243823479166667,0.45243823479166667,0.45243823479166667
0.45234214125,0.38243768925,0.45234214125,0.45234214125,0.45234214125
0.4522460477083333,0.382341004875,0.4522460477083333,0.4522460477083333,0.4522460477083333
0.4521499541666667,0.3822443205,0.4521499541666667,0.4521499541666667,0.4521499541666667
0.452053860625,0.38214763612499997,0.452053860625,0.452053860625,0.452053860625
0.45195776708333335,0.38205095175,0.45195776708333335,0.45195776708333335,0.45195776708333335
0.4518616735416667,0.381954267375,0.4518616735416667,0.4518616735416667,0.4518616735416667
0.45176558,0.381857583,0.45176558,0.45176558,0.45176558
0.4516694864583333,0.38176089862499996,0.4516694864583333,0.4516694864583333,0.4516694864583333
0.4515733929166667,0.38166421424999997,0.4515733929166667,0.4515733929166667,0.4515733929166667
0.45147729937500003,0.381567529875,0.45147729937500003,0.45147729937500003,0.45147729937500003
0.45138120583333335,0.3814708455,0.45138120583333335,0.45138120583333335,0.45138120583333335
0.4512851122916667,0.381374161125,0.4512851122916667,0.4512851122916667,0.4512851122916667
