hydro_SE1,hydro_SE2,hydro_NO125,hydro_NO3,hydro_NO4
0.2809129508035714,0.4173842524642857,0.2809129508035714,0.2809129508035714,0.2809129508035714
0.28077171928571426,0.4174453871428571,0.28077171928571426,0.28077171928571426,0.28077171928571426
0.28063048776785715,0.41750652182142856,0.28063048776785715,0.28063048776785715,0.28063048776785715
0.28048925625,0.4175676565,0.28048925625,0.28048925625,0.28048925625
0.2803480247321429,0.41762879117857143,0.2803480247321429,0.2803480247321429,0.2803480247321429
0.2802067932142857,0.4176899258571428,0.2802067932142857,0.2802067932142857,0.2802067932142857
0.28006556169642854,0.41775106053571426,0.28006556169642854,0.28006556169642854,0.28006556169642854
0.27992433017857143,0.4178121952142857,0.27992433017857143,0.27992433017857143,0.27992433017857143
0.27978309866071427,0.41787332989285714,0.27978309866071427,0.27978309866071427,0.27978309866071427
0.27964186714285716,0.4179344645714286,0.27964186714285716,0.27964186714285716,0.27964186714285716
0.279500635625,0.41799559924999996,0.279500635625,0.279500635625,0.279500635625
0.2793594041071429,0.4180567339285714,0.2793594041071429,0.2793594041071429,0.2793594041071429
0.2792181725892857,0.41811786860714284,0.2792181725892857,0.2792181725892857,0.2792181725892857
0.27907694107142855,0.4181790032857143,0.27907694107142855,0.27907694107142855,0.27907694107142855
0.27893570955357144,0.4182401379642857,0.27893570955357144,0.27893570955357144,0.27893570955357144
0.2787944780357143,0.4183012726428571,0.2787944780357143,0.2787944780357143,0.2787944780357143
0.27865324651785717,0.41836240732142854,0.27865324651785717,0.27865324651785717,0.27865324651785717
0.278512015,0.418423542,0.278512015,0.278512015,0.278512015
0.27837078348214284,0.4184846766785714,0.27837078348214284,0.27837078348214284,0.27837078348214284
0.2782295519642857,0.41854581135714286,0.2782295519642857,0.2782295519642857,0.2782295519642857
0.27808832044642856,0.41860694603571424,0.27808832044642856,0.27808832044642856,0.27808832044642856
0.27794708892857145,0.4186680807142857,0.27794708892857145,0.27794708892857145,0.27794708892857145
0.2778058574107143,0.4187292153928571,0.2778058574107143,0.2778058574107143,0.2778058574107143
0.2776646258928571,0.41879035007142856,0.2776646258928571,0.2776646258928571,0.2776646258928571
0.277523394375,0.41885148475,0.277523394375,0.277523394375,0.277523394375
0.27738216285714284,0.4189126194285714,0.27738216285714284,0.27738216285714284,0.27738216285714284
0.27724093133928573,0.4189737541071428,0.27724093133928573,0.27724093133928573,0.27724093133928573
0.27709969982142857,0.41903488878571427,0.27709969982142857,0.27709969982142857,0.27709969982142857
0.2769584683035714,0.4190960234642857,0.2769584683035714,0.2769584683035714,0.2769584683035714
0.2768172367857143,0.41915715814285714,0.2768172367857143,0.2768172367857143,0.2768172367857143
0.27667600526785713,0.41921829282142853,0.27667600526785713,0.27667600526785713,0.27667600526785713
0.27653477375,0.41927942749999997,0.27653477375,0.27653477375,0.27653477375
0.27639354223214285,0.4193405621785714,0.27639354223214285,0.27639354223214285,0.27639354223214285
0.27625231071428574,0.41940169685714285,0.27625231071428574,0.27625231071428574,0.27625231071428574
0.2761110791964286,0.4194628315357143,0.2761110791964286,0.2761110791964286,0.2761110791964286
0.2759698476785714,0.41952396621428567,0.2759698476785714,0.2759698476785714,0.2759698476785714
0.2758286161607143,0.4195851008928571,0.2758286161607143,0.2758286161607143,0.2758286161607143
0.27568738464285714,0.41964623557142855,0.27568738464285714,0.27568738464285714,0.27568738464285714
0.275546153125,0.41970737025,0.275546153125,0.275546153125,0.275546153125
0.27540492160714286,0.41976850492857143,0.27540492160714286,0.27540492160714286,0.27540492160714286
0.2752636900892857,0.4198296396071428,0.2752636900892857,0.2752636900892857,0.2752636900892857
0.2751224585714286,0.41989077428571425,0.2751224585714286,0.2751224585714286,0.2751224585714286
0.2749812270535714,0.4199519089642857,0.2749812270535714,0.2749812270535714,0.2749812270535714
0.2748399955357143,0.42001304364285713,0.2748399955357143,0.2748399955357143,0.2748399955357143
0.27469876401785714,0.42007417832142857,0.27469876401785714,0.27469876401785714,0.27469876401785714
0.27455753250000003,0.42013531299999995,0.27455753250000003,0.27455753250000003,0.27455753250000003
0.27441630098214287,0.4201964476785714,0.27441630098214287,0.27441630098214287,0.27441630098214287
0.2742750694642857,0.42025758235714283,0.2742750694642857,0.2742750694642857,0.2742750694642857
0.2741338379464286,0.4203187170357143,0.2741338379464286,0.2741338379464286,0.2741338379464286
0.27399260642857143,0.4203798517142857,0.27399260642857143,0.27399260642857143,0.27399260642857143
0.2738513749107143,0.42044098639285715,0.2738513749107143,0.2738513749107143,0.2738513749107143
0.27371014339285715,0.42050212107142854,0.27371014339285715,0.27371014339285715,0.27371014339285715
0.273568911875,0.42056325575,0.273568911875,0.273568911875,0.273568911875
0.2734276803571429,0.4206243904285714,0.2734276803571429,0.2734276803571429,0.2734276803571429
0.2732864488392857,0.42068552510714285,0.2732864488392857,0.2732864488392857,0.2732864488392857
0.2731452173214286,0.4207466597857143,0.2731452173214286,0.2731452173214286,0.2731452173214286
0.27300398580357144,0.4208077944642857,0.27300398580357144,0.27300398580357144,0.27300398580357144
0.27286275428571427,0.4208689291428571,0.27286275428571427,0.27286275428571427,0.27286275428571427
0.27272152276785716,0.42093006382142856,0.27272152276785716,0.27272152276785716,0.27272152276785716
0.27258029125,0.4209911985,0.27258029125,0.27258029125,0.27258029125
0.2724390597321429,0.42105233317857144,0.2724390597321429,0.2724390597321429,0.2724390597321429
0.2722978282142857,0.4211134678571428,0.2722978282142857,0.2722978282142857,0.2722978282142857
0.27215659669642855,0.42117460253571426,0.27215659669642855,0.27215659669642855,0.27215659669642855
0.27201536517857144,0.4212357372142857,0.27201536517857144,0.27201536517857144,0.27201536517857144
0.2718741336607143,0.42129687189285714,0.2718741336607143,0.2718741336607143,0.2718741336607143
0.27173290214285717,0.4213580065714286,0.27173290214285717,0.27173290214285717,0.27173290214285717
0.271591670625,0.42141914124999996,0.271591670625,0.271591670625,0.271591670625
0.2714504391071429,0.4214802759285714,0.2714504391071429,0.2714504391071429,0.2714504391071429
0.27130920758928573,0.42154141060714284,0.27130920758928573,0.27130920758928573,0.27130920758928573
0.27116797607142856,0.4216025452857143,0.27116797607142856,0.27116797607142856,0.27116797607142856
0.27102674455357145,0.4216636799642857,0.27102674455357145,0.27102674455357145,0.27102674455357145
0.2708855130357143,0.4217248146428571,0.2708855130357143,0.2708855130357143,0.2708855130357143
0.2707442815178572,0.42178594932142854,0.2707442815178572,0.2707442815178572,0.2707442815178572
0.27060305,0.421847084,0.27060305,0.27060305,0.27060305
0.27046181848214285,0.4219082186785714,0.27046181848214285,0.27046181848214285,0.27046181848214285
0.27032058696428574,0.42196935335714286,0.27032058696428574,0.27032058696428574,0.27032058696428574
0.27017935544642857,0.42203048803571425,0.27017935544642857,0.27017935544642857,0.27017935544642857
0.27003812392857146,0.4220916227142857,0.27003812392857146,0.27003812392857146,0.27003812392857146
0.2698968924107143,0.4221527573928571,0.2698968924107143,0.2698968924107143,0.2698968924107143
0.26975566089285713,0.42221389207142856,0.26975566089285713,0.26975566089285713,0.26975566089285713
0.269614429375,0.42227502675,0.269614429375,0.269614429375,0.269614429375
0.26947319785714285,0.4223361614285714,0.26947319785714285,0.26947319785714285,0.26947319785714285
0.26933196633928574,0.42239729610714283,0.26933196633928574,0.26933196633928574,0.26933196633928574
0.2691907348214286,0.42245843078571427,0.2691907348214286,0.2691907348214286,0.2691907348214286
0.26904950330357147,0.4225195654642857,0.26904950330357147,0.26904950330357147,0.26904950330357147
0.2689082717857143,0.42258070014285715,0.2689082717857143,0.2689082717857143,0.2689082717857143
0.26876704026785714,0.42264183482142853,0.26876704026785714,0.26876704026785714,0.26876704026785714
0.26862580875000003,0.42270296949999997,0.26862580875000003,0.26862580875000003,0.26862580875000003
0.26848457723214286,0.4227641041785714,0.26848457723214286,0.26848457723214286,0.26848457723214286
0.26834334571428575,0.42282523885714285,0.26834334571428575,0.26834334571428575,0.26834334571428575
0.2682021141964286,0.4228863735357143,0.2682021141964286,0.2682021141964286,0.2682021141964286
0.2680608826785714,0.4229475082142857,0.2680608826785714,0.2680608826785714,0.2680608826785714
0.2679196511607143,0.4230086428928571,0.2679196511607143,0.2679196511607143,0.2679196511607143
0.26777841964285715,0.42306977757142855,0.26777841964285715,0.26777841964285715,0.26777841964285715
0.26763718812500004,0.42313091225,0.26763718812500004,0.26763718812500004,0.26763718812500004
0.26749595660714287,0.42319204692857143,0.26749595660714287,0.26749595660714287,0.26749595660714287
0.2673547250892857,0.4232531816071428,0.2673547250892857,0.2673547250892857,0.2673547250892857
0.2672134935714286,0.42331431628571425,0.2672134935714286,0.2672134935714286,0.2672134935714286
0.26707226205357143,0.4233754509642857,0.26707226205357143,0.26707226205357143,0.26707226205357143
0.2669310305357143,0.42343658564285713,0.2669310305357143,0.2669310305357143,0.2669310305357143
0.26678979901785715,0.4234977203214286,0.26678979901785715,0.26678979901785715,0.26678979901785715
0.2666485675,0.423558855,0.2666485675,0.2666485675,0.2666485675
0.2665073359821429,0.4236199896785714,0.2665073359821429,0.2665073359821429,0.2665073359821429
0.2663661044642857,0.42368112435714284,0.2663661044642857,0.2663661044642857,0.2663661044642857
0.2662248729464286,0.4237422590357143,0.2662248729464286,0.2662248729464286,0.2662248729464286
0.26608364142857144,0.4238033937142857,0.26608364142857144,0.26608364142857144,0.26608364142857144
0.26594240991071433,0.42386452839285715,0.26594240991071433,0.26594240991071433,0.26594240991071433
0.26580117839285716,0.42392566307142854,0.26580117839285716,0.26580117839285716,0.26580117839285716
0.265659946875,0.42398679775,0.265659946875,0.265659946875,0.265659946875
0.2655187153571429,0.4240479324285714,0.2655187153571429,0.2655187153571429,0.2655187153571429
0.2653774838392857,0.42410906710714286,0.2653774838392857,0.2653774838392857,0.2653774838392857
0.2652362523214286,0.4241702017857143,0.2652362523214286,0.2652362523214286,0.2652362523214286
0.26509502080357145,0.4242313364642857,0.26509502080357145,0.26509502080357145,0.26509502080357145
0.2649537892857143,0.4242924711428571,0.2649537892857143,0.2649537892857143,0.2649537892857143
0.26481255776785717,0.42435360582142856,0.26481255776785717,0.26481255776785717,0.26481255776785717
0.26467132625,0.4244147405,0.26467132625,0.26467132625,0.26467132625
0.2645300947321429,0.42447587517857144,0.2645300947321429,0.2645300947321429,0.2645300947321429
0.26438886321428573,0.4245370098571428,0.26438886321428573,0.26438886321428573,0.26438886321428573
0.2642476316964286,0.42459814453571426,0.2642476316964286,0.2642476316964286,0.2642476316964286
0.26410640017857145,0.4246592792142857,0.26410640017857145,0.26410640017857145,0.26410640017857145
0.2639651686607143,0.42472041389285714,0.2639651686607143,0.2639651686607143,0.2639651686607143
0.2638239371428572,0.4247815485714286,0.2638239371428572,0.2638239371428572,0.2638239371428572
0.263682705625,0.42484268324999996,0.263682705625,0.263682705625,0.263682705625
0.2635414741071429,0.4249038179285714,0.2635414741071429,0.2635414741071429,0.2635414741071429
0.26340024258928574,0.42496495260714284,0.26340024258928574,0.26340024258928574,0.26340024258928574
0.2632590110714286,0.4250260872857143,0.2632590110714286,0.2632590110714286,0.2632590110714286
0.26311777955357146,0.4250872219642857,0.26311777955357146,0.26311777955357146,0.26311777955357146
0.2629765480357143,0.4251483566428571,0.2629765480357143,0.2629765480357143,0.2629765480357143
0.2628353165178572,0.42520949132142855,0.2628353165178572,0.2628353165178572,0.2628353165178572
0.262694085,0.425270626,0.262694085,0.262694085,0.262694085
0.2626170533809524,0.42513317513690474,0.2626170533809524,0.2626170533809524,0.2626170533809524
0.2625400217619048,0.4249957242738095,0.2625400217619048,0.2625400217619048,0.2625400217619048
0.2624629901428572,0.42485827341071425,0.2624629901428572,0.2624629901428572,0.2624629901428572
0.2623859585238095,0.42472082254761906,0.2623859585238095,0.2623859585238095,0.2623859585238095
0.26230892690476193,0.4245833716845238,0.26230892690476193,0.26230892690476193,0.26230892690476193
0.26223189528571433,0.42444592082142857,0.26223189528571433,0.26223189528571433,0.26223189528571433
0.2621548636666667,0.4243084699583333,0.2621548636666667,0.2621548636666667,0.2621548636666667
0.2620778320476191,0.4241710190952381,0.2620778320476191,0.2620778320476191,0.2620778320476191
0.26200080042857143,0.42403356823214283,0.26200080042857143,0.26200080042857143,0.26200080042857143
0.26192376880952384,0.4238961173690476,0.26192376880952384,0.26192376880952384,0.26192376880952384
0.2618467371904762,0.42375866650595234,0.2618467371904762,0.2618467371904762,0.2618467371904762
0.2617697055714286,0.42362121564285715,0.2617697055714286,0.2617697055714286,0.2617697055714286
0.261692673952381,0.4234837647797619,0.261692673952381,0.261692673952381,0.261692673952381
0.26161564233333334,0.42334631391666666,0.26161564233333334,0.26161564233333334,0.26161564233333334
0.26153861071428575,0.4232088630535714,0.26153861071428575,0.26153861071428575,0.26153861071428575
0.2614615790952381,0.42307141219047617,0.2614615790952381,0.2614615790952381,0.2614615790952381
0.2613845474761905,0.4229339613273809,0.2613845474761905,0.2613845474761905,0.2613845474761905
0.2613075158571429,0.4227965104642857,0.2613075158571429,0.2613075158571429,0.2613075158571429
0.26123048423809525,0.42265905960119043,0.26123048423809525,0.26123048423809525,0.26123048423809525
0.26115345261904765,0.42252160873809524,0.26115345261904765,0.26115345261904765,0.26115345261904765
0.261076421,0.422384157875,0.261076421,0.261076421,0.261076421
0.2609993893809524,0.42224670701190475,0.2609993893809524,0.2609993893809524,0.2609993893809524
0.26092235776190476,0.4221092561488095,0.26092235776190476,0.26092235776190476,0.26092235776190476
0.26084532614285716,0.42197180528571426,0.26084532614285716,0.26084532614285716,0.26084532614285716
0.26076829452380956,0.421834354422619,0.26076829452380956,0.26076829452380956,0.26076829452380956
0.2606912629047619,0.4216969035595238,0.2606912629047619,0.2606912629047619,0.2606912629047619
0.2606142312857143,0.4215594526964286,0.2606142312857143,0.2606142312857143,0.2606142312857143
0.26053719966666666,0.42142200183333334,0.26053719966666666,0.26053719966666666,0.26053719966666666
0.26046016804761907,0.4212845509702381,0.26046016804761907,0.26046016804761907,0.26046016804761907
0.26038313642857147,0.42114710010714285,0.26038313642857147,0.26038313642857147,0.26038313642857147
0.2603061048095238,0.4210096492440476,0.2603061048095238,0.2603061048095238,0.2603061048095238
0.2602290731904762,0.42087219838095236,0.2602290731904762,0.2602290731904762,0.2602290731904762
0.26015204157142857,0.4207347475178571,0.26015204157142857,0.26015204157142857,0.26015204157142857
0.260075009952381,0.42059729665476187,0.260075009952381,0.260075009952381,0.260075009952381
0.2599979783333334,0.4204598457916667,0.2599979783333334,0.2599979783333334,0.2599979783333334
0.2599209467142857,0.42032239492857143,0.2599209467142857,0.2599209467142857,0.2599209467142857
0.25984391509523813,0.4201849440654762,0.25984391509523813,0.25984391509523813,0.25984391509523813
0.2597668834761905,0.42004749320238094,0.2597668834761905,0.2597668834761905,0.2597668834761905
0.2596898518571429,0.4199100423392857,0.2596898518571429,0.2596898518571429,0.2596898518571429
