Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17
,,,,,,,671,11934.596971,4112.395611,16737.516434,4463.984008,16305.773578,3290.383126,3637.227311,18003.614296,5458.310817,4425.617872,136966.253448,19427.896361,3603.317671,89306.526810,124894.731498,51912.915163,26503.608028
,,,,,,,672,12060.534500,4364.137871,18806.196815,5184.809195,15954.474317,3231.102926,3593.446007,17976.650979,5333.009958,4129.792853,146806.628372,18632.351908,3441.388241,85718.165463,122478.505229,51571.426565,25813.840595
,,,,,,,673,12053.788361,4380.333979,18688.263140,5177.157085,15099.463918,3243.735952,3382.097900,18355.821903,5290.652050,3911.898815,148291.927077,18293.335349,3390.623712,85350.520694,123861.532000,52573.686781,25832.312053
,,,,,,,674,12041.195675,4360.366568,18516.991937,5121.493076,14975.705742,3198.493523,3340.735176,18237.277863,5318.364045,3801.391177,147364.419259,18102.031155,3309.389302,78415.698893,121515.943143,49698.808850,25445.690266
,,,,,,,675,12021.749871,4327.801413,18243.877468,5020.154559,15001.526204,3188.289921,3331.659511,18094.835124,5435.908794,3766.566678,146362.145549,18213.225197,3315.892015,75932.759460,117845.610217,46887.721942,25117.828315
,,,,,,,676,11975.852986,4237.886946,17482.769155,4745.226502,15244.660164,3205.769577,3362.931202,17917.097883,5817.150593,3804.478072,143101.847769,18611.618163,3403.434448,72208.520476,113776.655794,44374.420147,24809.477998
,,,,,,,677,11990.483839,4245.907580,17311.087113,4677.022975,16087.902988,3289.124919,3460.023385,18133.131626,6773.582303,3927.207180,148327.583688,19937.640222,3827.562817,66850.831736,112389.674443,42839.789472,24884.107320
,,,,,,,678,11899.742516,4045.488057,15544.389882,4041.151522,17778.024987,3506.043706,3649.844298,18243.973374,7745.773855,4251.189980,143531.058192,23557.264637,4373.032155,63411.193456,118329.197169,42187.119025,26037.747012
,,,,,,,679,11939.860640,4115.126238,16094.745813,4220.565807,19404.946198,3789.717283,3870.020205,18126.089998,7988.097173,4958.862640,149942.968532,25615.330997,4829.367858,60202.594159,123035.802434,42711.530698,27637.421907
,,,,,,,680,11955.442227,4153.018054,16492.775841,4355.794921,19932.644050,3922.201015,3956.886594,17963.816921,7910.997041,5604.981950,152073.876213,27085.018326,5053.892561,62175.047439,124829.278496,45709.041600,28841.568312
,,,,,,,681,11961.764318,4176.072969,16796.702213,4463.489138,20011.055623,3982.564681,3992.179763,17943.441705,7968.372438,5713.988352,151610.606304,27497.266809,5101.785953,71293.780888,126279.343331,50522.897574,29351.548089
,,,,,,,682,11960.322982,4181.551147,16945.537280,4514.773134,20132.202006,4051.126583,4027.114377,18011.374544,7905.340205,5667.710962,151269.089429,27317.089563,5074.952002,80731.094853,125121.756898,54297.530927,29506.255892
,,,,,,,683,11947.362265,4142.748227,16665.837881,4420.528613,20143.240754,4061.779785,4048.884304,18118.872659,7714.298482,5620.792406,148760.849225,27417.978740,4975.248602,85913.663004,124139.672965,56725.420178,29698.030983
,,,,,,,684,11938.884947,4114.723108,16442.353658,4340.850784,19982.061631,4046.824787,4037.136599,18178.076677,7739.818783,5521.833519,147039.656423,27381.943557,4996.915109,89947.094257,122677.436454,58051.196015,29815.896718
,,,,,,,685,11930.098395,4094.876645,16261.358528,4277.840244,19745.724648,4044.938939,4050.254646,18057.125690,7642.944330,5441.237658,144996.133316,27289.093886,4997.832318,89981.783249,118621.955158,57817.354604,29582.256615
,,,,,,,686,11923.824966,4079.855983,16080.829560,4208.996949,19572.246770,4048.029940,4079.894450,18157.498283,7488.638535,5389.965161,142888.105878,26891.907071,4976.274479,90175.087547,115891.928702,57377.906598,29542.049310
,,,,,,,687,11911.256962,4050.754266,15736.160685,4072.702755,19500.361382,4074.529531,4093.610503,18251.690553,7677.409340,5314.854601,140033.314435,26446.641396,4966.106343,88957.014035,113608.702432,56449.148797,29548.105848
,,,,,,,688,11902.179161,4029.301292,15503.351716,3982.790476,19548.647799,4112.027331,4074.587167,18385.726239,8218.619305,5233.001120,139085.338874,26819.534896,5011.474420,88323.838742,115235.615560,55176.757582,30131.112103
,,,,,,,689,11918.675050,4050.259755,15692.247023,4044.760234,19463.360523,4113.272240,4049.104179,18439.169189,8014.090600,5353.754728,142815.015093,27651.480439,5052.563182,87860.026434,118925.862550,54566.615532,30983.953307
,,,,,,,690,11963.741588,4123.848614,16297.226373,4259.340800,19112.622839,4060.510761,4007.797989,18524.761671,7643.785742,5780.563214,148655.496038,27426.437460,5050.494539,88528.160001,125667.804959,54879.791392,30992.127299
,,,,,,,691,12016.653183,4220.186301,17069.268447,4535.043306,18621.313797,3974.485925,3951.738132,18645.953404,7228.936919,5909.324583,153299.624874,27274.212929,4948.543807,93359.598868,125552.374901,56161.522066,30832.215213
,,,,,,,692,12044.447564,4279.903724,17591.508456,4727.068031,18122.163896,3878.840097,3890.124331,18526.449636,6815.024553,5754.311124,153617.836738,26509.840859,4722.879108,99028.531047,123013.825245,58909.762718,30408.257633
,,,,,,,693,12063.798488,4327.156484,17974.013387,4881.072533,17594.878016,3774.190974,3807.563664,18890.179817,6305.853407,5420.783113,153318.229237,24766.664152,4335.913287,101805.962717,121875.563415,61223.399696,29636.076849
,,,,,,,694,12170.785525,4538.007529,19705.407510,5498.561665,16835.932344,3630.030117,3697.170284,18841.028187,5836.086033,5034.963472,161110.524765,23250.350827,4025.460665,100845.600840,123747.187144,61024.479445,28298.347564
,,,,,,,695,12130.664166,4471.637763,19265.333101,5363.055667,15936.108439,3482.494481,3578.643062,18699.410694,5698.488231,4564.376320,155018.342491,21711.898207,3729.764660,96999.396672,125766.264798,58876.746880,27244.540632
,,,,,,,696,12110.339122,4434.681303,18933.262971,5255.779271,15277.215761,3367.658964,3489.403212,18541.011840,5570.586615,4184.153921,151438.711988,21310.779384,3537.084739,90786.446196,123523.855564,56670.131807,26245.839861
,,,,,,,697,12108.451362,4417.084766,18846.628764,5214.927254,14864.079725,3408.062715,3456.098997,18903.963944,5526.411142,4061.972347,149757.169099,20881.743568,3734.344309,88303.168360,125113.749088,53169.820135,25839.852356
,,,,,,,698,12098.201584,4399.936190,18674.111410,5159.617671,14713.649262,3366.962223,3417.758902,18856.626844,5550.772551,3948.477278,148599.414220,20658.336908,3684.669675,81784.418933,122934.632884,50040.886941,25431.361828
,,,,,,,699,12075.028758,4362.319720,18375.568405,5058.967084,14695.887477,3357.290123,3409.080110,18837.880508,5660.917610,3912.349162,147218.844353,20754.890025,3666.192525,79191.931093,119381.810066,46973.405074,25089.283014
,,,,,,,700,12024.466142,4265.880447,17603.911753,4780.756161,14864.436526,3373.293366,3437.436281,18907.886750,6024.371030,3949.435195,143930.975267,21181.000576,3761.688939,75480.619492,115309.183452,44276.529668,24758.355135
,,,,,,,701,12035.464687,4264.397214,17410.978735,4701.197614,15505.450587,3453.744553,3526.263384,19046.388555,6951.808879,4073.304002,148973.545855,22148.738364,4143.568040,70245.430399,113886.704256,42465.411779,24785.634561
,,,,,,,702,11928.407391,4055.107923,15643.102238,4064.096744,16861.168080,3657.213004,3700.321841,19038.959749,7903.194156,4386.874447,143891.924600,25164.122045,4666.210496,66827.928825,119741.766592,41354.278852,25904.322982
,,,,,,,703,11959.427314,4122.007383,16225.166653,4245.110742,18245.470806,3914.286809,3902.524938,18799.814611,8155.114539,5046.990929,150216.555380,26853.244740,5107.843491,63306.409692,124231.712595,41486.253305,27548.047554
,,,,,,,704,11969.789829,4159.755678,16655.756645,4388.552674,18810.426659,4030.615338,3981.290032,18582.374206,8091.133689,5633.168384,152104.828037,28095.589737,5334.792818,64273.250488,125573.509180,44716.366405,28819.893072
,,,,,,,705,11969.738546,4181.827972,17003.413355,4498.180110,19054.659106,4084.760661,4013.356427,18533.370691,8152.772939,5748.114381,151814.227903,28560.689605,5396.325772,72439.037115,126274.447076,50084.148270,29387.121045
,,,,,,,706,11964.097715,4188.284342,17188.312635,4554.487588,19360.295605,4148.631661,4046.318988,18589.451949,8088.594386,5723.489285,151546.250494,28484.543782,5369.334326,82109.419094,125026.279936,54159.995281,29570.461604
,,,,,,,707,11943.159198,4149.162012,16969.115891,4469.560758,19519.735756,4160.732528,4067.361684,18679.278983,7894.777673,5688.498908,149603.932470,28709.689366,5287.989086,87155.425990,124107.847311,56570.213735,29782.978202
,,,,,,,708,11930.529631,4123.156684,16772.158152,4397.788454,19466.808466,4147.722405,4055.973715,18741.149681,7907.377234,5596.329483,147760.238229,28795.526906,5267.476994,90887.041113,122830.444407,57791.038534,29892.759529
,,,,,,,709,11920.045431,4101.874572,16599.242920,4340.656205,19319.828205,4144.268605,4066.760855,18609.971848,7795.988257,5515.269939,146111.415513,28751.221753,5281.544381,90617.997713,119138.510008,57386.971766,29652.219205
,,,,,,,710,11912.271447,4084.357741,16432.429241,4274.230876,19221.426174,4144.219431,4092.870953,18637.609865,7627.590192,5459.233926,143973.972288,28342.559493,5268.480417,90613.151893,116763.462002,56829.422386,29602.403895
,,,,,,,711,11894.086247,4052.381468,16097.269404,4147.384696,19232.181932,4164.660763,4104.198020,18668.803340,7773.762007,5381.519775,141373.095317,27766.688301,5288.672828,89349.569350,114573.264568,55828.801200,29601.478479
,,,,,,,712,11878.942678,4025.437600,15875.769422,4061.286916,19355.710278,4194.206705,4085.193165,18769.316405,8275.247852,5298.999091,140359.607776,28105.164445,5382.048592,88726.926586,115912.522744,54246.171536,30200.819166
,,,,,,,713,11890.834707,4042.617956,16062.417558,4129.468467,19262.430867,4189.162536,4059.844252,18805.371874,8098.009479,5410.584272,144204.911329,29032.492940,5410.285265,88206.005465,119491.379944,53450.974142,31110.124769
,,,,,,,714,11933.274356,4116.121231,16625.625587,4340.208323,18832.558299,4133.356987,4019.211988,18749.382099,7750.199653,5842.166276,150490.839033,28819.712403,5364.414199,88476.995600,125906.497366,53498.000602,31110.091903
,,,,,,,715,11982.602255,4207.234217,17365.481926,4608.276290,18268.305404,4047.922379,3965.642386,18718.693251,7364.980260,5988.261939,155348.516784,28693.152695,5200.982461,93217.500988,125498.516102,54636.421867,30947.336454
,,,,,,,716,12009.597373,4266.823784,17871.590831,4795.584824,17757.850008,3957.714722,3908.564536,18689.500290,6984.240524,5848.305344,155629.617423,27978.149109,4959.407349,98630.470636,122820.423193,57576.645232,30520.850050
,,,,,,,717,12030.035669,4313.948688,18245.944147,4944.846923,17263.775340,3862.943677,3833.584053,18857.542249,6512.770960,5540.337958,155457.927691,26216.638458,4614.514721,100895.072092,121651.559771,60944.298135,29749.570416
,,,,,,,718,12136.310424,4525.660259,19955.581364,5556.030244,16569.383696,3733.723887,3734.103926,18763.389799,6057.658176,5173.193483,163360.178763,24711.484332,4344.301767,99784.506651,123364.055230,61593.144510,28387.940378
,,,,,,,719,12103.222503,4462.109329,19511.638066,5408.079735,15749.022258,3603.470190,3628.138949,18727.189631,5841.836462,4706.720196,158325.235743,23144.656075,4064.745185,96671.163546,125221.556485,59547.385673,27304.468340
,,,,,,,720,12088.819499,4435.059111,19217.119898,5316.406884,15133.905190,3503.606726,3548.876573,18675.664713,5717.726602,4324.770532,155145.989608,22558.315584,3870.300749,91705.903557,123050.142941,57310.454693,26270.464339
,,,,,,,721,12078.896423,4432.709661,19058.329924,5287.430938,14805.820315,3516.638371,3510.011561,18411.640100,5676.547427,4193.733612,153556.710347,21992.543137,4115.773862,88691.840791,124506.613530,51055.297443,25828.938965
,,,,,,,722,12068.994078,4415.561085,18890.875059,5231.980691,14651.899704,3474.732295,3469.608854,18366.530064,5703.042518,4072.168919,152493.395623,21699.155883,4069.152963,82286.552855,122038.618311,48701.372794,25413.760488
,,,,,,,723,12048.709181,4381.298806,18586.012487,5127.265289,14647.303606,3465.425146,3459.586497,18337.693140,5817.249660,4031.389459,151600.415734,21821.006132,4064.309903,79938.102854,118053.701033,46369.377115,25065.025649
,,,,,,,724,11997.710660,4287.110933,17820.448036,4854.859560,14820.351707,3482.951406,3487.199362,18364.537621,6189.667141,4066.111894,148616.813361,22035.428031,4189.911397,76435.998413,113743.606076,44214.952861,24709.897062
,,,,,,,725,12009.182860,4292.954808,17648.126195,4781.429368,15410.307011,3569.823592,3574.418024,18428.927122,7133.236317,4187.295511,153801.237880,22933.181480,4600.324240,71285.573323,111926.978393,42982.560350,24706.260094
,,,,,,,726,11907.732082,4085.328346,15862.347336,4144.646132,16750.367700,3776.867938,3748.486633,18374.671220,8089.071918,4500.336344,148482.833252,25857.752824,5118.773155,67949.830413,117239.780543,42613.395888,25820.131378
,,,,,,,727,11940.512420,4150.091103,16421.072670,4326.619048,18196.687876,4026.603146,3958.531839,18122.086854,8324.930472,5167.370047,154581.914551,27543.907797,5538.861137,64541.235183,121301.304278,43336.080372,27515.587745
,,,,,,,728,11952.151113,4187.442091,16839.699528,4468.664448,18806.489559,4138.604227,4044.417472,17921.082089,8244.839252,5770.750723,156596.707287,28847.962193,5748.037525,65466.635994,122180.404813,46514.948105,28842.329638
,,,,,,,729,11954.876564,4208.339168,17164.531339,4576.879718,19081.908751,4197.055045,4081.770018,17873.139656,8296.492532,5903.409660,156418.647882,29375.529414,5794.501564,73691.121885,122985.388118,51146.801222,29447.514596
,,,,,,,730,11950.511909,4212.437416,17321.070737,4631.399933,19405.845486,4268.921432,4119.127627,17915.396328,8224.489675,5892.006013,156173.893461,29265.229063,5755.225912,83357.493742,122026.099992,54401.284331,29659.357110
,,,,,,,731,11929.337156,4168.799128,17079.380284,4541.339970,19542.230245,4289.517836,4146.709494,17986.762328,8022.883276,5865.445253,153774.220903,29445.648953,5677.569183,88081.896193,122025.715086,56118.794202,29884.645965
,,,,,,,732,11917.503873,4139.015693,16869.313607,4468.228361,19463.847196,4284.071351,4134.852172,18034.007671,8030.593768,5776.097709,151776.480834,29489.122649,5663.154668,91459.858300,121667.583963,56886.106440,29995.957589
,,,,,,,733,11909.039950,4115.833959,16694.679730,4410.288438,19310.290162,4287.047526,4146.026211,17891.055407,7912.501902,5695.119261,149578.911901,29422.655364,5665.225430,90874.526268,117528.866342,56254.113178,29749.378568
,,,,,,,734,11901.368562,4100.333661,16504.996776,4340.355902,19242.610034,4291.327917,4174.254488,17890.625858,7738.805115,5638.596328,147074.831940,28955.769866,5626.984726,90704.737895,114644.607868,55506.037570,29684.857832
,,,,,,,735,11886.586853,4068.615607,16161.559706,4209.194842,19311.161163,4316.906899,4186.024207,17889.713865,7879.150281,5559.812218,144333.694795,28308.068584,5600.321753,89368.710955,111580.429006,54504.900815,29656.136075
,,,,,,,736,11873.203700,4042.268286,15921.724411,4116.567396,19549.095307,4345.390670,4159.897952,18004.489322,8388.511562,5477.584664,143603.241230,28620.744796,5642.267310,88723.485266,112244.004062,53346.636327,30211.201114
,,,,,,,737,11888.060954,4058.489371,16109.585249,4184.879270,19583.663197,4330.612086,4123.389372,18111.666497,8235.248659,5593.022315,147984.128938,29557.244040,5670.849822,88187.047270,115339.356130,52913.918120,31041.871893
,,,,,,,738,11934.892348,4131.558539,16697.389436,4404.045705,19274.380049,4260.898667,4068.119531,18145.472423,7903.187193,6036.620675,154751.694754,29337.593798,5663.344757,88361.070981,121312.586583,53344.258479,30960.387392
,,,,,,,739,11987.370116,4222.596885,17434.237879,4677.554098,18784.529602,4161.339431,4003.424708,18169.244046,7520.531857,6175.890792,159810.788918,29206.932879,5552.070871,92945.533152,120509.232769,54772.461866,30762.208276
,,,,,,,740,12016.684517,4277.635908,17939.831253,4869.224396,18274.818718,4062.686850,3937.877167,18181.363443,7135.612583,6020.682310,160063.541784,28496.316524,5327.347930,98741.422706,119147.008256,57477.309519,30382.291363
,,,,,,,741,12040.703250,4321.609117,18309.944869,5020.159305,17730.962367,3962.473353,3861.318345,18367.653814,6655.442434,5702.172198,159583.569069,26807.602619,4968.474958,101776.349411,118842.333753,59799.956963,29706.360885
,,,,,,,742,12149.470166,4532.055167,20033.273440,5636.689520,16948.878658,3826.616244,3762.390734,18284.120947,6197.055515,5329.940576,167567.693165,25430.507103,4689.479579,100960.750250,120847.380418,59237.269726,28385.436960
,,,,,,,743,12118.109355,4465.906819,19597.621720,5496.180711,16050.668477,3693.784857,3656.622381,18267.558595,5892.994646,4857.766047,162108.485827,24096.764206,4418.914524,97461.980896,122724.466691,56783.132382,27307.726350
,,,,,,,744,12099.017088,4428.638927,19248.129960,5385.454334,15390.031453,3592.639958,3574.650289,18233.139515,5768.048267,4465.235685,158833.896137,23118.534067,4237.093060,92192.596665,118284.863251,54876.865630,26262.975415
,,,,,,,745,12100.017258,4421.594371,19083.901930,5334.930450,15313.459860,3551.312251,3575.479274,18115.363548,5726.010749,4351.529511,157291.836954,22592.770648,3959.457150,88569.654728,118975.070012,51673.245034,26104.461250
,,,,,,,746,12090.673780,4402.309092,18920.479841,5279.870933,15157.182853,3509.549724,3536.328047,18030.797025,5751.169288,4232.628879,156230.070429,22266.416452,3913.562080,82110.760941,116406.701575,49240.250976,25658.334172
,,,,,,,747,12072.953004,4364.895119,18629.727228,5184.874532,15154.203724,3501.355068,3527.497759,17942.358028,5863.194734,4193.413550,155397.472680,22346.185669,3912.695170,79703.879123,112086.390864,46832.007152,25287.132310
,,,,,,,748,12024.954507,4268.860841,17875.034058,4914.605439,15343.411159,3520.431207,3556.854994,17881.704747,6229.063691,4229.035886,152288.862663,22657.248256,4037.296369,76146.288624,107476.400319,44599.934359,24894.213047
,,,,,,,749,12041.080391,4269.818056,17703.506314,4846.495930,16003.174227,3607.559300,3648.840442,18036.135006,7158.622604,4351.138911,157269.507648,23631.433123,4462.786241,70940.589553,104347.576431,43333.603618,24800.807298
,,,,,,,750,11943.923819,4063.238376,15959.114957,4210.567739,17464.575305,3818.700315,3829.328874,18077.379289,8103.936841,4666.302899,151752.854561,26592.488311,4983.744330,67587.023288,104628.253021,42993.457910,25849.244039
,,,,,,,751,11979.249093,4127.540418,16520.187871,4377.240564,19009.115295,4079.896049,4038.876706,17902.072363,8340.513941,5337.857608,157511.618510,28277.977903,5396.803087,64208.239981,105020.034010,43715.392421,27628.537024
,,,,,,,752,11990.884527,4165.565852,16922.082032,4508.842728,19635.767292,4197.369766,4121.889329,17724.819771,8264.142997,5942.847494,159437.387421,29465.799179,5590.415569,65149.032377,108101.225004,46516.224263,29064.202706
,,,,,,,753,11993.374920,4188.815578,17234.295226,4608.110367,19885.398795,4252.193728,4156.159306,17690.403260,8314.965658,6068.574339,159135.175793,29909.409554,5620.875985,73227.390836,112109.582814,50807.630165,29764.832399
,,,,,,,754,11988.660754,4194.629871,17392.924079,4657.330822,20175.794616,4316.833387,4189.417978,17743.112343,8241.393686,6051.061631,158853.892917,29817.863426,5576.216434,82661.178570,112222.574424,54151.681573,30015.289806
,,,,,,,755,11969.668478,4160.923794,17135.487603,4560.063842,20284.781485,4328.790301,4210.194351,17826.570172,8038.599823,6022.065841,155847.278321,30078.352228,5487.680191,87390.243624,112464.554116,56307.476075,30276.090023
,,,,,,,756,11957.685351,4135.379181,16913.004402,4482.637353,20184.362022,4315.602468,4195.964059,17874.203686,8039.478633,5932.505924,154045.727299,30131.438309,5487.412556,90798.737878,113641.398778,57482.150208,30378.044232
,,,,,,,757,11948.063867,4116.335020,16741.677439,4422.008476,20007.456961,4313.394296,4203.218141,17737.792186,7919.089446,5852.626099,151814.097982,30060.765215,5485.405482,90227.400943,108798.844572,57220.558177,30137.455112
,,,,,,,758,11941.427980,4101.895242,16556.316766,4352.894193,19911.823939,4315.456823,4227.450373,17778.234348,7748.961332,5797.745053,149585.652840,29655.262462,5447.614336,90059.275231,105623.258956,56781.511519,30067.517625
,,,,,,,759,11924.302184,4071.061817,16215.488089,4222.337624,19949.878562,4339.590746,4235.753631,17811.485575,7891.696614,5720.507748,146547.354226,29098.371625,5413.200056,88701.896258,102970.365472,55890.417122,30033.187881
,,,,,,,760,11913.223290,4045.977514,15987.337349,4130.966046,20151.685460,4372.845686,4212.100071,17926.624752,8400.753180,5639.994549,145775.247422,29436.227858,5450.273637,88045.757131,103440.538475,54868.956096,30622.011403
,,,,,,,761,11926.083891,4062.217519,16195.814121,4200.523208,20152.180228,4371.107543,4181.617391,18018.136413,8252.809053,5759.393746,149765.307606,29768.799718,5496.213057,87569.079196,106491.824253,54439.234627,31584.352652
,,,,,,,762,11970.264772,4133.759981,16790.744979,4417.829033,19811.520461,4318.407007,4135.310111,18101.168403,7919.372599,6197.665029,156751.215076,29383.281137,5505.622228,87923.297480,112635.199550,54905.353295,31478.799826
,,,,,,,763,12020.577447,4224.569221,17540.139046,4685.328813,19295.888975,4234.430592,4078.094263,18186.542026,7537.464298,6327.440248,161528.182974,29185.912791,5403.179910,92678.214129,113230.950458,56240.369147,31249.402302
,,,,,,,764,12048.490630,4282.475113,18047.772743,4869.317689,18766.912186,4143.331081,4017.913745,18149.529139,7156.762660,6169.761753,161851.708584,28519.598784,5170.558233,98625.317771,112917.748471,58740.767147,30847.922235
,,,,,,,765,12069.166344,4328.457169,18405.999712,5010.888023,18211.250852,4043.761859,3942.263763,18428.807279,6684.099655,5851.381318,161447.301351,26871.034745,4793.035214,101976.827230,112456.393825,60422.786222,30171.206175
,,,,,,,766,12174.753030,4537.661627,20111.830179,5620.434837,17413.935298,3906.573124,3843.163298,18347.500113,6232.454818,5479.988482,169458.404190,25677.529387,4510.279860,101409.880543,115167.725201,59670.696275,28815.645632
,,,,,,,767,12137.664104,4476.828284,19672.131337,5478.743007,16485.375186,3770.153833,3737.878175,18255.568751,5975.152848,5010.809446,163883.320469,24376.894908,4246.869938,97912.860179,118486.758424,57457.427771,27692.163845
,,,,,,,768,12118.816706,4442.653571,19350.975513,5376.255898,15798.627581,3665.949569,3658.012993,18153.967821,5826.722298,4622.004242,160802.666713,23384.085432,4074.222167,92468.608931,117494.118150,55510.161157,26588.393815
,,,,,,,769,12111.038045,4436.669534,19127.931437,5312.099693,15979.509688,3661.434540,3604.441351,18434.774569,5771.045851,4378.956322,157237.113461,22842.965497,3777.082792,88511.486378,118661.709724,50965.833904,26128.835344
,,,,,,,770,12100.552030,4417.005869,18960.693010,5256.435684,15831.128638,3621.439402,3567.593540,18355.739995,5780.683505,4293.627001,156297.654678,22500.607777,3733.556530,82133.588317,116093.341287,48568.658212,25688.148976
,,,,,,,771,12078.529161,4382.668949,18681.129874,5155.644432,15839.255816,3612.226841,3559.767311,18273.424488,5881.186107,4272.657018,155571.254350,22564.953911,3735.022909,79766.135188,111438.861207,46244.659331,25321.289727
,,,,,,,772,12030.041986,4292.136509,17931.787347,4887.887325,16036.641200,3627.996721,3589.135545,18215.640796,6212.849715,4316.140044,152532.121970,22870.155288,3854.011223,76239.761063,106311.091749,44135.593639,24941.113017
,,,,,,,773,12041.804407,4298.654540,17787.002525,4822.529286,16700.099836,3705.075740,3681.778312,18387.628310,7105.940164,4440.096000,157766.819776,23837.175188,4282.124165,71065.850173,102199.344770,42966.679808,24852.185335
,,,,,,,774,11938.144115,4098.323280,16023.303513,4189.613212,18188.550044,3916.058528,3861.448449,18430.183745,8066.167738,4753.090354,152353.086176,26789.890356,4800.124771,67708.780416,101315.936853,42669.789927,25866.935667
,,,,,,,775,11971.618141,4166.701703,16551.224458,4362.211211,19770.220734,4198.026795,4062.314924,18246.013857,8323.999426,5421.597562,158010.101234,28455.419029,5214.130617,64256.336584,100416.330718,43557.150797,27570.334821
,,,,,,,776,11982.690547,4206.282955,16941.987863,4494.678274,20385.659367,4325.814455,4136.477701,18057.280121,8252.706161,6018.711126,159986.666807,29622.189048,5405.206818,65065.835242,103097.252908,46847.900366,28970.630205
,,,,,,,777,11983.671785,4228.370912,17231.423951,4598.781846,20598.553311,4372.706878,4163.947402,18011.091383,8274.996291,6097.453488,159747.009108,30040.767033,5427.345634,73131.126323,107343.079061,51552.304894,29657.684629
,,,,,,,778,11978.886250,4235.362637,17370.999867,4651.545812,20849.839396,4422.222473,4192.204561,18055.428485,8128.462617,6023.306907,159218.298470,29928.491532,5376.941347,82720.229033,109587.165441,54994.605068,29892.260388
,,,,,,,779,11959.200287,4199.040223,17109.029430,4565.764425,20923.827955,4417.608476,4207.414963,18134.136975,7827.019240,5953.905604,156323.644201,30162.086878,5277.484673,87485.469806,110676.197160,56900.757084,30141.756709
,,,,,,,780,11947.823274,4172.056703,16888.871224,4493.116643,20800.071995,4389.950400,4194.681062,18175.196491,7665.064261,5845.754189,154317.730876,30189.197053,5282.174376,90950.824170,111921.589386,57745.315842,30236.807443
,,,,,,,781,11937.720716,4151.795054,16721.182367,4433.753975,20605.821362,4375.537413,4202.959841,18032.794984,7428.155264,5764.039867,151890.254352,30100.602732,5277.991568,90427.088004,106388.663296,57217.931484,29982.904316
,,,,,,,782,11931.199285,4136.537310,16553.550656,4367.412085,20501.285161,4369.004768,4226.354253,18066.901574,7255.117883,5713.929798,149266.337088,29681.689541,5240.359282,90295.596444,102402.747560,56599.967928,29908.908550
,,,,,,,783,11914.526500,4108.522720,16206.855805,4237.757208,20529.987106,4383.001216,4234.906609,18095.514479,7415.234429,5639.571973,146237.189323,29138.806974,5200.803722,88999.929821,99618.879269,55490.305151,29888.486692
,,,,,,,784,11902.848912,4089.116145,15981.097021,4140.590779,20734.444898,4417.745812,4218.105875,18219.575051,7961.452161,5549.838985,145093.027084,29459.277405,5237.282701,88372.289493,100500.337649,54302.287698,30498.751350
,,,,,,,785,11915.363259,4107.634159,16160.897063,4201.898818,20764.322021,4432.576894,4198.171768,18324.553398,7917.905880,5632.817715,148836.921217,29803.453989,5303.918561,87851.586720,103741.353289,53876.994699,31469.700121
,,,,,,,786,11960.340424,4182.989311,16740.077142,4406.296557,20472.481138,4402.976804,4165.548794,18428.901799,7520.103164,6017.455903,156064.347771,29396.196085,5337.747868,88043.886806,111509.061015,54231.843060,31455.715476
,,,,,,,787,12010.543082,4274.251579,17478.176568,4665.640745,19998.240794,4341.875718,4119.143355,18525.086145,7099.381893,6157.523729,161116.746997,29174.220222,5246.627800,92714.858118,114019.247432,55399.708710,31328.743343
,,,,,,,788,12037.806845,4331.733555,17973.322022,4848.420638,19484.750969,4263.083737,4067.322779,18468.994292,6750.284900,6043.939745,161421.832564,28471.060035,5005.913854,98558.839836,114555.545600,57685.216354,30950.219851
,,,,,,,789,12061.420901,4376.351345,18326.832040,4991.590686,18930.292918,4171.401042,3994.153688,18751.355610,6360.388234,5758.001145,161058.156330,26797.618433,4610.022847,101549.747515,113920.373919,59744.280321,30227.681747
,,,,,,,790,12166.606170,4584.625645,20034.933613,5596.395097,18126.435377,4043.760678,3895.754555,18671.773502,5976.358234,5409.368871,168845.871685,25539.467894,4320.800511,100696.904435,116139.631719,59252.387369,28839.213881
,,,,,,,791,12138.261588,4519.377591,19581.677199,5453.494283,17189.197944,3908.090959,3791.655766,18576.177007,5618.309870,4970.979629,163417.437002,24186.578202,4059.187467,97212.047744,118896.819738,56787.154297,27695.209094
,,,,,,,792,11987.203942,4216.108556,17062.731372,4589.758231,16499.302687,3802.965525,3715.449224,18471.040014,5446.996358,4626.265815,148223.958250,22170.123602,3891.309631,91976.884496,119859.009072,54727.636509,26592.292032
,,,,,,,793,11982.615043,4213.081577,16738.316662,4458.900196,16239.311455,3464.050146,3618.088815,18665.525530,5362.594443,4259.921103,144859.228875,21412.703009,3711.635703,85546.823639,121885.893311,49487.817688,26365.022241
,,,,,,,794,11978.523855,4206.337510,16626.841167,4424.614148,16076.451808,3430.678455,3591.130809,18604.926171,5337.600021,4080.550587,143913.374550,21141.451234,3668.436133,81048.626073,119890.386650,47455.700550,25963.525317
