region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_Charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_Charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
None,wind_offshore_existing_DK1,9,1,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_offshore_existing_DK2,10,1,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_offshore_DK1,9,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.238209632928368e9,0.0,0.0,0.0,0.0,0.0,2.238209632928368e9,0.0,2.238209632928368e9
None,wind_offshore_DK2,10,1,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5282349286931405e9,0.0,0.0,0.0,0.0,0.0,1.5282349286931405e9,0.0,1.5282349286931405e9
None,wind_onshore_existing_DK1,9,1,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_onshore_existing_DK2,10,1,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_onshore_DK1,9,1,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0340890249681628e9,0.0,0.0,0.0,0.0,0.0,1.0340890249681628e9,0.0,1.0340890249681628e9
None,wind_onshore_DK2,10,1,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.994945705541219e7,0.0,0.0,0.0,0.0,0.0,8.994945705541219e7,0.0,8.994945705541219e7
None,solar_existing_DK1,9,1,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_existing_DK2,10,1,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_DK1,9,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0380726020442355e8,0.0,0.0,0.0,0.0,0.0,2.0380726020442355e8,0.0,2.0380726020442355e8
None,solar_DK2,10,1,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6564991103986675e8,0.0,0.0,0.0,0.0,0.0,3.6564991103986675e8,0.0,3.6564991103986675e8
None,battery_DK1,9,1,130,0.0,0.0,0.0,0.0,0.0,0.0,7.792844339642155e7,0.0,0.0,0.0,6.910707080304118e7,2.3326446545682117e8,0.0,0.0,0.0,0.0,0.0,2.3326446545682117e8,1.470355141994627e8,8.622895125735846e7
None,battery_DK2,10,1,131,0.0,0.0,0.0,0.0,0.0,0.0,7.744316802308346e7,0.0,0.0,0.0,1.0857913145318758e8,3.092100139300799e8,0.0,0.0,0.0,0.0,0.0,3.092100139300799e8,1.8602229947627103e8,1.2318771445380884e8
None,nuclear_existing_DE,11,1,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,nuclear_DE,11,1,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,must_run_DE,11,1,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.876364998050931e9,0.0,0.0,0.0,0.0,0.0,7.876364998050931e9,0.0,7.876364998050931e9
None,coal_lignite_DE,11,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,coal_hard_DE,11,1,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,coal_hard_CCS_DE,11,1,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,coal_hard_CCS_retrofit_DE,11,1,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,coal_lignite_CCS_DE,11,1,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,biogas_OC_DE,11,1,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,biomass_DE,11,1,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,biomass_CCS_DE,11,1,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_CCS_DE,11,1,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2646394120745945e9,0.0,0.0,0.0,1.757032079702413e10,0.0,0.0,0.0,0.0,0.0,1.757032079702413e10,8.2646394120745945e9,9.305681384949537e9
None,gas_CC_CCS_retrofit_DE,11,1,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.891420952328603e9,0.0,0.0,0.0,1.5049726806720863e10,0.0,0.0,0.0,0.0,0.0,1.5049726806720863e10,6.891420952328603e9,8.158305854392261e9
None,gas_CC_DE,11,1,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_existing_DE,11,1,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_OC_DE,11,1,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_OC_existing_DE,11,1,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_offshore_fixed_existing_DE,11,1,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19479.516370678255,0.0,0.0,0.0,0.0,0.0,19479.516370678255,0.0,19479.516370678255
None,wind_offshore_fixed_DE,11,1,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5685328570651184e10,0.0,0.0,0.0,0.0,0.0,1.5685328570651184e10,0.0,1.5685328570651184e10
None,wind_offshore_floating_DE,11,1,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_onshore_existing_DE,11,1,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10502.567480116983,0.0,0.0,0.0,0.0,0.0,10502.567480116983,0.0,10502.567480116983
None,wind_onshore_DE,11,1,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1850158138025066e10,0.0,0.0,0.0,0.0,0.0,2.1850158138025066e10,0.0,2.1850158138025066e10
None,solar_existing_DE,11,1,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3495.062966409329,0.0,0.0,0.0,0.0,0.0,3495.062966409329,0.0,3495.062966409329
None,solar_DE,11,1,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0388845971472528e10,0.0,0.0,0.0,0.0,0.0,1.0388845971472528e10,0.0,1.0388845971472528e10
None,hydro_pumped_storage_DE,11,1,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8557688750514346e8,8.640769456704645e8,0.0,0.0,0.0,0.0,0.0,8.640769456704645e8,2.8557688750514346e8,5.785000581653211e8
None,battery_storage_DE,11,1,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5631673265187075e9,4.827000490112547e9,0.0,0.0,0.0,0.0,0.0,4.827000490112547e9,1.5631673265187075e9,3.2638331635938396e9
None,hydrogen_OC_storage_DE,11,1,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,hydrogen_CC_storage_DE,11,1,159,0.0,0.0,0.0,0.0,0.0,0.0,3.468553372304983e7,0.0,2.973045747689985e9,0.0,1.517936833723909e9,7.2074470754104e9,0.0,0.0,0.0,0.0,0.0,7.2074470754104e9,4.525668115136944e9,2.6817789602734566e9
None,nuclear_PL,12,1,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.169170173439355e9,0.0,0.0,0.0,0.0,0.0,8.169170173439355e9,0.0,8.169170173439355e9
None,must_run_PL,12,1,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0651119301073474e8,0.0,0.0,0.0,0.0,0.0,4.0651119301073474e8,0.0,4.0651119301073474e8
None,coal_lignite_PL,12,1,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,coal_hard_PL,12,1,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_CCS_PL,12,1,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.292363659476597e8,0.0,0.0,0.0,1.2587753184635048e9,0.0,0.0,0.0,0.0,0.0,1.2587753184635048e9,6.292363659476597e8,6.295389525158451e8
None,gas_CC_PL,12,1,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.532369582167397e9,0.0,0.0,0.0,1.534284400081342e9,0.0,0.0,0.0,0.0,0.0,1.534284400081342e9,1.532369582167397e9,1.9148179139449596e6
None,gas_OC_PL,12,1,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9538668548973262e7,0.0,0.0,0.0,6.520332078025932e7,0.0,0.0,0.0,0.0,0.0,6.520332078025932e7,2.9538668548973262e7,3.566465223128606e7
None,wind_offshore_existing_PL,12,1,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_offshore_PL,12,1,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_onshore_existing_PL,12,1,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.945270938430401e7,0.0,0.0,0.0,0.0,0.0,4.945270938430401e7,0.0,4.945270938430401e7
None,wind_onshore_PL,12,1,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.790270833555651e9,0.0,0.0,0.0,0.0,0.0,3.790270833555651e9,0.0,3.790270833555651e9
None,solar_existing_PL,12,1,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_PL,12,1,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.183071862434893e8,0.0,0.0,0.0,0.0,0.0,6.183071862434893e8,0.0,6.183071862434893e8
None,battery_PL,12,1,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0014828704399186e8,7.691075105884682e8,0.0,0.0,0.0,0.0,0.0,7.691075105884682e8,3.0014828704399186e8,4.6895922354447633e8
None,nuclear_BT,13,1,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8479592645122e8,0.0,0.0,0.0,0.0,0.0,6.8479592645122e8,0.0,6.8479592645122e8
None,nuclear_new_BT,13,1,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,oilshale_BT,13,1,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,must_run_BT,13,1,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2722204242528164e8,0.0,0.0,0.0,0.0,0.0,3.2722204242528164e8,0.0,3.2722204242528164e8
None,gas_BT,13,1,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_offshore_BT,13,1,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1851436133879863e7,0.0,0.0,0.0,0.0,0.0,2.1851436133879863e7,0.0,2.1851436133879863e7
None,wind_offshore_new_BT,13,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,wind_onshore_BT,13,1,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.946448889802786e8,0.0,0.0,0.0,0.0,0.0,6.946448889802786e8,0.0,6.946448889802786e8
None,wind_onshore_new_BT,13,1,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_existing_BT,13,1,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_BT,13,1,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3872793308467415e8,0.0,0.0,0.0,0.0,0.0,1.3872793308467415e8,0.0,1.3872793308467415e8
None,nuclear_UK,14,1,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.848116885276754e9,0.0,0.0,0.0,0.0,0.0,5.848116885276754e9,0.0,5.848116885276754e9
None,coal_hard_UK,14,1,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_CCS_UK,14,1,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3187505804846054e10,0.0,0.0,0.0,1.6480235881919289e10,0.0,0.0,0.0,0.0,0.0,1.6480235881919289e10,1.3187505804846054e10,3.2927300770732346e9
None,gas_CC_UK,14,1,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42182.24228262166,0.0,0.0,0.0,25726.18570969403,0.0,0.0,0.0,0.0,0.0,25726.18570969403,42182.24228262166,-16456.056572927628
None,gas_OC_UK,14,1,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4408382302553958e8,0.0,0.0,0.0,3.1620533553665465e8,0.0,0.0,0.0,0.0,0.0,3.1620533553665465e8,2.4408382302553958e8,7.212151251111507e7
None,wind_offshore_existing_UK,14,1,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.581834967551347e8,0.0,0.0,0.0,0.0,0.0,9.581834967551347e8,0.0,9.581834967551347e8
None,wind_offshore_UK,14,1,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.364105216390759e9,0.0,0.0,0.0,0.0,0.0,8.364105216390759e9,0.0,8.364105216390759e9
None,wind_onshore_existing_UK,14,1,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1142698025720482e8,0.0,0.0,0.0,0.0,0.0,1.1142698025720482e8,0.0,1.1142698025720482e8
None,wind_onshore_UK,14,1,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.810139344934818e9,0.0,0.0,0.0,0.0,0.0,5.810139344934818e9,0.0,5.810139344934818e9
None,solar_existing_UK,14,1,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_UK,14,1,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0878274246292953e9,0.0,0.0,0.0,0.0,0.0,4.0878274246292953e9,0.0,4.0878274246292953e9
None,hydro_UK,14,1,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.510297493294773e8,0.0,0.0,0.0,0.0,0.0,4.510297493294773e8,0.0,4.510297493294773e8
None,hydro_pumped_UK,14,1,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0698191994549295e8,5.0748952098517793e8,0.0,0.0,0.0,0.0,0.0,5.0748952098517793e8,2.0698191994549295e8,3.00507601039685e8
None,battery_UK,14,1,198,0.0,0.0,0.0,0.0,0.0,0.0,3.6417297080486715e8,0.0,0.0,0.0,1.483460993736965e8,7.08618311197173e8,0.0,0.0,0.0,0.0,0.0,7.08618311197173e8,5.1251907017856365e8,1.9609924101860934e8
None,nuclear_FR,15,1,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382051.36119179655,0.0,0.0,0.0,3.7454757363047704e7,0.0,0.0,0.0,0.0,0.0,3.7454757363047704e7,382051.36119179655,3.707270600185591e7
None,nuclear_existing_FR,15,1,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8831347961109063e8,0.0,0.0,0.0,1.8461485994167896e10,0.0,0.0,0.0,0.0,0.0,1.8461485994167896e10,1.8831347961109063e8,1.8273172514556805e10
None,coal_hard_FR,15,1,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_CCS_FR,15,1,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1051466504240494e9,0.0,0.0,0.0,1.4840068669084923e9,0.0,0.0,0.0,0.0,0.0,1.4840068669084923e9,1.1051466504240494e9,3.7886021648444295e8
None,gas_CC_FR,15,1,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.339549533834533e7,0.0,0.0,0.0,1.882924370483305e7,0.0,0.0,0.0,0.0,0.0,1.882924370483305e7,3.339549533834533e7,-1.456625163351228e7
None,gas_OC_FR,15,1,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4384690016472664e9,0.0,0.0,0.0,1.8402006151575127e9,0.0,0.0,0.0,0.0,0.0,1.8402006151575127e9,1.4384690016472664e9,4.017316135102463e8
None,wind_offshore_existing_FR,15,1,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031574301000434e8,0.0,0.0,0.0,0.0,0.0,1.031574301000434e8,0.0,1.031574301000434e8
None,wind_offshore_FR,15,1,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6958557450692425e9,0.0,0.0,0.0,0.0,0.0,4.6958557450692425e9,0.0,4.6958557450692425e9
None,wind_onshore_existing_FR,15,1,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.223807667584342e7,0.0,0.0,0.0,0.0,0.0,1.223807667584342e7,0.0,1.223807667584342e7
None,wind_onshore_FR,15,1,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.458869470385246e9,0.0,0.0,0.0,0.0,0.0,5.458869470385246e9,0.0,5.458869470385246e9
None,solar_existing_FR,15,1,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_FR,15,1,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.661393615179971e9,0.0,0.0,0.0,0.0,0.0,2.661393615179971e9,0.0,2.661393615179971e9
None,hydro_pumped_FR,15,1,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7706364218704557e8,7.667864821582859e8,0.0,0.0,0.0,0.0,0.0,7.667864821582859e8,1.7706364218704557e8,5.897228399712403e8
None,battery_FR,15,1,212,0.0,0.0,0.0,0.0,0.0,0.0,7.187220990417066e8,0.0,0.0,0.0,2.9729561452666247e8,1.4730416185520897e9,0.0,0.0,0.0,0.0,0.0,1.4730416185520897e9,1.016017713568369e9,4.5702390498372066e8
None,coal_hard_ES,16,1,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_CCS_ES,16,1,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.362844487618023e9,0.0,0.0,0.0,4.945172473146459e9,0.0,0.0,0.0,0.0,0.0,4.945172473146459e9,4.362844487618023e9,5.823279855284357e8
None,gas_CC_ES,16,1,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198595219805177e7,0.0,0.0,0.0,7.361848199680784e6,0.0,0.0,0.0,0.0,0.0,7.361848199680784e6,1.5198595219805177e7,-7.8367470201243935e6
None,gas_OC_ES,16,1,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4236681546796173e8,0.0,0.0,0.0,1.642300899467506e8,0.0,0.0,0.0,0.0,0.0,1.642300899467506e8,1.4236681546796173e8,2.1863274478788882e7
None,hydro_ES,16,1,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.665444691463669e9,0.0,0.0,0.0,0.0,0.0,1.665444691463669e9,0.0,1.665444691463669e9
None,wind_offshore_existing_ES,16,1,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137699.2684778469,0.0,0.0,0.0,0.0,0.0,137699.2684778469,0.0,137699.2684778469
None,wind_offshore_ES,16,1,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9260360839093393e8,0.0,0.0,0.0,0.0,0.0,2.9260360839093393e8,0.0,2.9260360839093393e8
None,wind_onshore_existing_ES,16,1,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.494579761760029e7,0.0,0.0,0.0,0.0,0.0,3.494579761760029e7,0.0,3.494579761760029e7
None,wind_onshore_ES,16,1,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.876691863650289e9,0.0,0.0,0.0,0.0,0.0,6.876691863650289e9,0.0,6.876691863650289e9
None,solar_existing_ES,16,1,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_ES,16,1,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4544748305466423e9,0.0,0.0,0.0,0.0,0.0,2.4544748305466423e9,0.0,2.4544748305466423e9
None,hydro_pumped_ES,16,1,224,0.0,0.0,0.0,0.0,0.0,0.0,2.0447069691581887e8,0.0,0.0,0.0,2.777532152049383e8,1.5752471321519961e9,0.0,0.0,0.0,0.0,0.0,1.5752471321519961e9,4.8222391212075716e8,1.093023220031239e9
None,battery_ES,16,1,225,0.0,0.0,0.0,0.0,0.0,0.0,1.1509329767906446e9,0.0,0.0,0.0,2.168331893759349e8,1.8820840942528052e9,0.0,0.0,0.0,0.0,0.0,1.8820840942528052e9,1.3677661661665795e9,5.1431792808622575e8
None,nuclear_NL,17,1,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5259945593982625e8,0.0,0.0,0.0,0.0,0.0,4.5259945593982625e8,0.0,4.5259945593982625e8
None,must_run_NL,17,1,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.148146253615595e9,0.0,0.0,0.0,0.0,0.0,1.148146253615595e9,0.0,1.148146253615595e9
None,coal_hard_NL,17,1,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,gas_CC_CCS_NL,17,1,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.275330474899411e9,0.0,0.0,0.0,1.1514182248970757e10,0.0,0.0,0.0,0.0,0.0,1.1514182248970757e10,5.275330474899411e9,6.238851774071345e9
None,gas_CC_NL,17,1,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.713312671322793,0.0,0.0,0.0,34.82438281278378,0.0,0.0,0.0,0.0,0.0,34.82438281278378,26.713312671322793,8.111070141460988
None,gas_OC_NL,17,1,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0344219387978729e6,0.0,0.0,0.0,2.036499719305687e6,0.0,0.0,0.0,0.0,0.0,2.036499719305687e6,1.0344219387978729e6,1.002077780507814e6
None,wind_offshore_existing_NL,17,1,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0645691461610216e8,0.0,0.0,0.0,0.0,0.0,4.0645691461610216e8,0.0,4.0645691461610216e8
None,wind_offshore_NL,17,1,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.561019441040784e9,0.0,0.0,0.0,0.0,0.0,2.561019441040784e9,0.0,2.561019441040784e9
None,wind_onshore_existing_NL,17,1,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.950984466169256e7,0.0,0.0,0.0,0.0,0.0,2.950984466169256e7,0.0,2.950984466169256e7
None,wind_onshore_NL,17,1,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.366804707480591e9,0.0,0.0,0.0,0.0,0.0,2.366804707480591e9,0.0,2.366804707480591e9
None,solar_existing_NL,17,1,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
None,solar_NL,17,1,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8042694792891912e9,0.0,0.0,0.0,0.0,0.0,2.8042694792891912e9,0.0,2.8042694792891912e9
