Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t30,81.03205447610604,79.22911630482062,79.72587011894502,78.34277441949634,79.22911630482062,81.03205447610604,79.22911630482062,79.22911630482062,80.82970451299882,79.22911630482062,87.67596291817361,0.0,0.0,69.068886,67.70118528712872,15.445797660000004,89.44719449227813
t31,81.03205447610604,79.22911630482062,81.03205447610604,82.8760203175345,82.8760203175345,81.03205447610604,79.22911630482062,79.22911630482062,85.50685475612322,83.81364971144752,87.67596291817361,0.0,0.0,69.068886,69.068886,15.445797660000004,154.38306586944736
t32,81.03205447610604,79.22911630482062,81.03205447610604,82.8760203175345,82.87602031753451,81.03205447610604,79.22911630482062,79.22911630482062,85.93980523662562,84.23802691510828,87.67596291817361,0.0,0.0,69.068886,69.068886,15.445797660000004,154.38306586944736
t33,81.03205447610604,79.22911630482062,81.03205447610604,82.87602031753451,84.23802691510828,81.03205447610604,79.22911630482062,79.22911630482062,85.93980523662562,85.93980523662563,87.67596291817361,0.0,0.0,69.068886,69.068886,15.445797660000004,154.38306586944736
t34,81.03205447610604,79.22911630482062,81.03205447610604,82.8760203175345,84.23802691510828,81.03205447610604,79.22911630482062,79.22911630482062,85.93980523662562,83.81364971144751,87.67596291817361,0.0,0.0,69.068886,67.70118528712872,15.445797660000004,154.38306586944736
t35,81.03205447610604,79.22911630482062,81.03205447610604,82.8760203175345,84.23802691510828,81.03205447610604,79.22911630482062,79.22911630482062,85.93980523662562,83.81364971144752,87.67596291817361,0.0,0.0,69.068886,14.337960082574261,15.445797660000004,89.44719449227813
t36,81.03205447610603,79.22911630482061,81.03205447610603,82.87602031753448,82.87602031753451,81.03205447610604,79.22911630482062,79.22911630482061,84.55028335425237,82.8760203175345,86.25836988666151,0.0,0.0,69.068886,14.337960082574261,15.445797660000004,84.55028335425237
t37,81.03205447610603,79.22911630482061,81.03205447610603,82.87602031753448,82.87602031753451,81.03205447610604,79.22911630482062,79.22911630482061,85.93980523662563,83.81364971144751,87.67596291817361,0.0,0.0,69.068886,14.337960082574261,15.445797660000004,84.55028335425237
t38,81.03205447610604,79.22911630482062,81.03205447610604,82.8760203175345,82.8760203175345,81.03205447610604,79.22911630482062,79.22911630482062,85.93980523662563,83.81364971144752,87.67596291817361,0.0,0.0,69.068886,14.337960082574261,15.445797660000004,84.55028335425237
t39,81.03205447610604,79.22911630482062,81.03205447610604,82.8760203175345,82.8760203175345,81.03205447610604,79.22911630482062,79.22911630482062,85.93980523662562,84.23802691510828,87.67596291817361,0.0,0.0,69.068886,14.337960082574261,15.445797660000004,85.93980523662563
t40,81.03205447610604,79.22911630482062,81.03205447610604,82.8760203175345,82.8760203175345,81.03205447610604,79.22911630482062,79.22911630482062,519.4208037093066,519.4208037093065,529.9141532791915,0.0,0.0,69.068886,14.337960082574261,15.445797660000004,540.6194897090742
t41,81.03205447610604,79.22911630482064,81.03205447610605,82.87602031753451,82.87602031753451,81.03205447610604,79.22911630482062,79.22911630482062,519.4208037093066,540.6194897090742,529.9141532791915,0.0,0.0,69.068886,67.70118528712872,15.445797660000004,540.6194897090741
t42,81.03205447610604,79.22911630482061,81.03205447610603,82.87602031753448,82.87602031753448,81.03205447610604,79.22911630482062,79.22911630482062,519.4208037093066,540.6194897090742,529.9141532791915,0.0,0.0,69.068886,67.70118528712872,69.068886,540.6194897090741
t43,80.8297045129988,79.42745933796533,81.23491100431599,83.08349304992622,82.87602031753451,81.03205447610604,79.22911630482062,0.0,519.4208037093066,717.4314687766349,529.9141532791915,0.0,0.0,69.068886,67.70118528712872,69.06888599999999,540.6194897090741
t44,79.22911630482064,81.03205447610605,82.87602031753451,84.76194745497524,82.87602031753451,81.03205447610604,79.22911630482062,0.0,519.4208037093066,717.4314687766349,529.9141532791915,0.0,0.0,69.068886,67.70118528712872,69.068886,540.6194897090741
t45,80.8297045129988,82.66906567764353,84.55028335425236,86.47431002982322,82.87602031753448,81.03205447610604,79.22911630482062,0.0,519.4208037093066,540.6194897090742,529.9141532791915,0.0,0.0,69.068886,67.70118528712871,69.068886,540.6194897090741
t46,80.8297045129988,82.66906567764353,84.76194745497523,86.6907907598925,82.8760203175345,81.03205447610604,79.22911630482062,0.0,519.4208037093066,540.6194897090742,529.9141532791915,0.0,0.0,69.068886,67.70118528712872,69.068886,540.6194897090741
t47,79.22911630482062,81.03205447610604,84.76194745497523,86.6907907598925,82.8760203175345,81.03205447610604,79.22911630482062,0.0,519.4208037093066,540.6194897090742,529.9141532791915,0.0,0.0,69.068886,67.70118528712872,69.068886,540.6194897090741
t48,77.46629295069606,79.22911630482062,81.03205447610604,82.8760203175345,79.22911630482062,81.03205447610604,79.22911630482062,0.0,519.4208037093066,540.6194897090742,529.9141532791915,0.0,0.0,69.068886,67.70118528712872,69.068886,540.6194897090741
t49,77.46629295069606,79.22911630482062,81.03205447610604,82.87602031753451,79.22911630482062,81.03205447610604,79.22911630482062,0.0,519.4208037093065,540.6194897090742,529.9141532791915,0.0,0.0,69.068886,67.70118528712871,69.068886,540.6194897090741
t50,77.46629295069606,79.22911630482061,81.03205447610603,82.87602031753448,79.22911630482062,81.03205447610604,79.22911630482062,0.0,519.4208037093065,540.6194897090742,529.9141532791915,0.0,0.0,69.068886,67.70118528712872,69.068886,540.6194897090742
t51,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,519.4208037093066,540.6194897090742,529.9141532791915,0.0,0.0,69.068886,67.70118528712872,69.068886,519.4208037093065
t52,74.05744038357791,75.74269187144694,77.46629295069606,79.22911630482061,79.22911630482062,81.03205447610604,79.22911630482062,0.0,519.4208037093065,540.6194897090743,529.9141532791915,0.0,0.0,69.068886,67.70118528712872,69.068886,519.4208037093065
t53,74.05744038357793,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,519.4208037093066,1125.0,529.9141532791915,69.068886,0.0,69.068886,67.70118528712872,69.068886,519.4208037093066
t54,74.05744038357793,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,519.4208037093066,3290.7407407407413,529.9141532791915,157.986819,0.0,69.068886,67.70118528712872,69.068886,519.4208037093066
t55,74.05744038357793,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,519.4208037093065,3290.7407407407413,529.9141532791915,462.962962962963,0.0,69.068886,67.70118528712872,69.068886,519.4208037093065
t56,74.05744038357793,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,519.4208037093066,3290.7407407407413,529.9141532791915,462.962962962963,0.0,69.068886,67.70118528712871,69.068886,529.9141532791915
t57,74.05744038357793,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,519.4208037093065,3290.7407407407413,529.9141532791915,462.962962962963,0.0,69.068886,67.70118528712871,69.068886,529.9141532791915
t58,74.05744038357793,75.74269187144695,77.46629295069606,79.22911630482062,82.8760203175345,81.03205447610604,79.22911630482062,0.0,375.0,3290.7407407407413,382.57575757575756,375.0,0.0,69.068886,67.70118528712872,69.068886,375.0
t59,74.05744038357793,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,89.44719449227813,2625.0,87.67596291817364,375.0,0.0,69.068886,14.337960082574261,69.068886,69.06888600000002
t60,65.12458013543105,66.60655541032075,68.12225452206003,69.67244489045078,79.22911630482062,81.03205447610604,79.22911630482062,0.0,80.8297045129988,2625.0,70.46421703030303,375.0,0.0,69.068886,14.337960082574261,69.068886,69.068886
t61,0.0,0.0,0.0,0.0,79.22911630482062,81.03205447610604,79.22911630482062,0.0,80.8297045129988,2625.0000000000005,69.068886,375.0,0.0,69.068886,14.337960082574261,47.845797659999995,69.068886
t62,0.0,0.0,0.0,0.0,79.22911630482062,81.03205447610604,79.22911630482062,0.0,80.8297045129988,2625.0,70.46421703030303,375.0,0.0,69.068886,14.337960082574261,47.845797659999995,69.068886
t63,0.0,0.0,0.0,0.0,79.22911630482062,81.03205447610604,79.22911630482062,0.0,89.44719449227813,3290.7407407407413,87.67596291817364,375.0,0.0,69.068886,14.337960082574261,47.845797659999995,69.06888600000002
t64,65.12458013543105,66.60655541032075,68.12225452206003,69.67244489045079,79.22911630482062,81.03205447610604,79.22911630482062,0.0,375.0,3290.7407407407413,382.57575757575756,519.4208037093065,0.0,69.068886,14.337960082574261,47.845797659999995,69.068886
t65,68.12225452206003,66.60655541032075,68.12225452206003,69.67244489045078,82.87602031753451,81.03205447610604,79.22911630482062,0.0,509.1352432398153,3290.7407407407413,529.9141532791914,519.4208037093065,0.0,69.068886,67.70118528712872,69.068886,519.4208037093065
t66,68.12225452206003,66.60655541032075,68.12225452206003,69.67244489045078,79.22911630482062,81.03205447610604,79.22911630482062,0.0,509.1352432398153,3290.7407407407413,529.9141532791915,519.4208037093065,0.0,69.068886,173.45720538,176.96139134727272,519.4208037093065
t67,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,509.1352432398153,3290.7407407407413,529.9141532791915,519.4208037093065,0.0,69.068886,173.45720538,176.96139134727275,519.4208037093065
t68,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,509.1352432398153,3290.7407407407413,529.9141532791915,519.4208037093065,0.0,85.27022962962963,173.45720538,176.96139134727275,519.4208037093065
t69,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,371.89954702425035,2625.0,529.9141532791915,519.4208037093065,0.0,85.27022962962963,173.45720538,176.96139134727275,519.4208037093065
t70,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,371.89954702425035,540.6194897090742,529.9141532791915,519.4208037093065,0.0,85.27022962962963,173.45720538,176.96139134727275,519.4208037093065
t71,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,371.89954702425035,540.6194897090742,529.9141532791915,519.4208037093065,0.0,85.27022962962963,173.45720538,176.96139134727275,519.4208037093065
t72,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,0.0,371.89954702425035,519.4208037093066,529.9141532791915,519.4208037093066,0.0,69.068886,173.45720538,176.96139134727275,519.4208037093065
t73,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,77.46629295069606,79.22911630482062,0.0,371.89954702425035,519.4208037093066,529.9141532791915,519.4208037093066,0.0,69.068886,173.45720537999998,176.96139134727275,519.4208037093066
t74,77.46629295069606,75.74269187144695,77.46629295069607,79.22911630482064,79.22911630482062,77.46629295069606,79.22911630482062,0.0,509.1352432398153,519.4208037093066,529.9141532791915,519.4208037093065,0.0,69.068886,173.45720538,176.96139134727275,519.4208037093066
t75,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,77.46629295069606,79.22911630482062,75.74269187144695,509.1352432398153,519.4208037093065,529.9141532791915,420.73085100453824,0.0,69.068886,173.45720538,176.96139134727275,519.4208037093066
t76,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,75.74269187144695,509.1352432398153,519.4208037093065,529.9141532791915,420.73085100453824,0.0,69.068886,173.45720538,176.96139134727272,519.4208037093065
t77,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,75.74269187144695,509.1352432398153,519.4208037093066,529.9141532791915,420.73085100453824,0.0,69.068886,173.45720538,176.96139134727272,519.4208037093065
t78,77.46629295069606,75.74269187144695,77.46629295069607,79.22911630482064,79.22911630482064,81.03205447610604,79.22911630482062,75.74269187144695,509.1352432398153,519.4208037093065,529.9141532791915,519.4208037093065,0.0,69.068886,173.45720538,176.96139134727272,519.4208037093065
t79,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,82.8760203175345,81.03205447610604,79.22911630482062,75.74269187144695,509.1352432398153,540.6194897090742,529.9141532791915,519.4208037093065,0.0,69.068886,173.45720538,176.96139134727275,519.4208037093065
t80,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,82.87602031753451,81.03205447610604,79.22911630482062,75.74269187144695,509.1352432398153,540.6194897090742,529.9141532791915,519.4208037093066,74.8916080767397,69.068886,173.45720538,176.96139134727272,519.4208037093065
t81,77.46629295069606,75.74269187144695,77.46629295069607,79.22911630482062,82.8760203175345,81.03205447610604,79.22911630482062,76.5996718984198,509.1352432398153,540.6194897090742,529.9141532791915,519.4208037093065,75.73895863590089,69.068886,173.45720538,176.96139134727275,519.4208037093065
t82,77.46629295069606,75.74269187144695,77.46629295069607,79.22911630482062,82.87602031753451,81.03205447610604,79.22911630482062,76.5996718984198,420.73085100453835,420.7308510045383,429.23046415614516,420.7308510045383,77.47016648528775,69.068886,173.45720538,176.96139134727272,412.39954702425047
t83,77.46629295069606,75.74269187144695,77.46629295069607,79.22911630482062,82.87602031753451,81.03205447610604,79.22911630482062,76.5996718984198,100.0003363578,100.0003363578,98.02013167744752,100.0003363578,77.47016648528775,69.068886,140.5003363578,135.23872699129092,96.07913897096341
t84,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,82.8760203175345,81.03205447610604,79.22911630482062,76.5996718984198,89.44719449227813,89.44719449227813,87.6759629181736,100.0003363578,77.47016648528775,69.068886,100.80231655581981,102.83872699129093,70.46421703030303
t85,77.46629295069606,75.74269187144695,77.46629295069607,79.22911630482062,82.8760203175345,81.03205447610604,79.22911630482062,76.5996718984198,89.44719449227813,89.44719449227813,87.67596291817358,100.0003363578,77.47016648528775,69.068886,100.0003363578,102.83872699129093,69.068886
t86,77.46629295069606,75.74269187144695,77.46629295069607,79.22911630482062,82.8760203175345,81.03205447610604,79.22911630482062,76.5996718984198,89.44719449227813,89.44719449227813,87.67596291817358,100.0003363578,77.47016648528775,69.068886,100.0003363578,102.02054517310908,69.068886
t87,77.46629295069606,75.74269187144695,77.46629295069607,79.22911630482062,82.87602031753451,81.03205447610604,79.22911630482062,76.5996718984198,100.0003363578,100.0003363578,98.02013167744752,100.0003363578,77.47016648528775,69.068886,100.0003363578,102.02054517310908,96.07913897096341
t88,78.34277441949635,76.5996718984198,78.34277441949635,80.1255429903572,82.87602031753451,81.03205447610604,79.22911630482062,76.5996718984198,420.7308510045383,437.9017866643501,429.23046415614516,123.45720538,77.47016648528775,69.068886,173.45720538,102.83872699129093,96.07913897096341
t89,78.34277441949635,76.5996718984198,78.34277441949635,80.1255429903572,82.87602031753451,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093065,540.6194897090742,529.9141532791915,123.45720538,77.47016648528775,69.068886,264.144698,135.23872699129092,540.6194897090741
t90,78.34277441949635,76.5996718984198,78.34277441949635,80.1255429903572,82.87602031753451,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093065,540.6194897090742,529.9141532791914,123.45720538,77.47016648528775,69.068886,264.144698,176.96139134727272,540.6194897090741
t91,79.22911630482062,77.46629295069606,79.22911630482062,81.03205447610605,82.8760203175345,81.03205447610604,79.22911630482062,77.46629295069606,519.4208037093065,540.6194897090742,529.9141532791915,123.45720538,78.34663599926334,85.93980523662563,264.144698,176.96139134727275,540.6194897090741
t92,81.03205447610604,79.22911630482064,81.03205447610605,82.87602031753451,82.87602031753451,81.03205447610604,79.22911630482062,79.22911630482062,519.4208037093065,540.6194897090742,529.9141532791915,123.45720538,80.12949244425289,85.93980523662563,264.144698,176.96139134727272,540.6194897090741
t93,81.03205447610604,79.22911630482062,81.03205447610604,82.8760203175345,82.8760203175345,81.03205447610604,79.22911630482062,79.22911630482062,519.4208037093065,540.6194897090742,529.9141532791914,123.45720538,80.12949244425289,85.93980523662563,264.144698,176.96139134727272,540.6194897090741
t94,81.03205447610604,79.22911630482062,81.03205447610604,82.8760203175345,82.8760203175345,81.03205447610604,79.22911630482062,79.22911630482062,519.4208037093066,540.6194897090742,529.9141532791915,83.81784063189879,80.12949244425289,85.93980523662563,264.144698,176.96139134727275,540.6194897090741
t95,81.03205447610604,79.22911630482062,81.03205447610604,82.8760203175345,79.22911630482062,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093066,540.6194897090742,529.9141532791915,74.23917727677413,75.73895863590089,85.93980523662563,264.144698,176.96139134727272,540.6194897090741
t96,81.03205447610604,79.22911630482062,81.03205447610604,82.8760203175345,79.22911630482062,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093065,540.6194897090742,529.9141532791914,69.068886,75.73895863590087,69.068886,264.144698,176.96139134727272,540.6194897090741
t97,81.03205447610604,79.22911630482062,81.03205447610604,82.87602031753451,79.22911630482062,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093065,529.9141532791914,529.9141532791915,69.06888600000002,75.73895863590087,69.068886,264.144698,176.96139134727275,540.6194897090741
t98,81.03205447610604,79.22911630482062,81.03205447610604,82.8760203175345,79.22911630482062,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093065,529.9141532791914,529.9141532791915,69.06888600000002,75.73895863590089,69.068886,264.144698,176.96139134727272,540.6194897090741
t99,81.03205447610604,79.22911630482062,81.03205447610604,82.87602031753451,79.22911630482062,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093065,529.9141532791915,529.9141532791915,69.06888600000002,75.73895863590089,69.068886,264.144698,176.96139134727272,540.6194897090741
t100,78.34277441949635,76.5996718984198,78.34277441949635,80.1255429903572,79.22911630482062,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093065,529.9141532791915,529.9141532791915,69.06888600000002,75.73895863590089,69.068886,264.144698,176.96139134727272,540.6194897090742
t101,77.46629295069607,75.74269187144697,77.46629295069607,79.22911630482064,79.22911630482062,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093065,529.9141532791914,529.9141532791915,69.068886,75.73895863590089,69.068886,264.144698,176.96139134727275,540.6194897090741
t102,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,79.22911630482062,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093066,529.9141532791915,529.9141532791915,78.33885725421209,77.47016648528775,69.068886,264.144698,176.96139134727275,540.6194897090741
t103,77.46629295069607,75.74269187144697,77.46629295069607,79.22911630482065,82.8760203175345,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093065,540.6194897090742,529.9141532791915,85.27022962962965,77.47016648528775,69.068886,264.144698,176.96139134727275,540.6194897090741
t104,77.46629295069607,75.74269187144697,77.46629295069607,79.22911630482064,82.87602031753451,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093066,540.6194897090742,529.9141532791915,85.27022962962965,78.3388572542121,69.068886,264.144698,176.96139134727275,540.6194897090741
t105,77.46629295069607,75.74269187144697,77.46629295069607,79.22911630482064,82.87602031753451,81.03205447610604,79.22911630482062,76.5996718984198,519.4208037093065,540.6194897090742,529.9141532791914,85.27022962962965,78.3388572542121,69.068886,264.144698,176.96139134727272,540.6194897090741
t106,77.46629295069607,75.74269187144697,77.46629295069607,79.22911630482064,82.87602031753451,81.03205447610604,79.22911630482062,76.5996718984198,347.35767326732673,354.375,354.375,85.27022962962965,78.3388572542121,85.93980523662563,264.144698,135.23872699129092,397.40178666434997
t107,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,166.65562885299286,81.03205447610604,79.22911630482062,76.5996718984198,173.45720538,170.02240923386142,170.0224092338614,80.12949244425289,77.47016648528775,170.0224092338614,173.45720538,102.83872699129091,397.40178666434997
t108,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,85.93980523662563,81.03205447610604,79.22911630482062,76.5996718984198,173.45720538,89.44719449227813,87.67596291817358,85.27022962962965,77.47016648528775,176.96139134727275,173.45720538,102.83872699129091,397.40178666434997
t109,77.46629295069606,75.74269187144695,77.46629295069606,79.22911630482062,85.93980523662563,81.03205447610604,79.22911630482062,76.5996718984198,173.45720538000003,89.44719449227813,87.67596291817358,85.27022962962965,77.47016648528775,176.96139134727275,173.45720538,102.83872699129091,397.40178666434997
