Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Total
t17,-6197.795107590873,0.0,0.0,0.0,250.0,-1000.0,2100.0,440.7372414598432,0.0,-2026.8850291793517,0.0,0.0,442.1173642599292,0.0,-1680.0,-235.90187475838354,550.0,0.0,0.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,684.9562673877111,700.0,700.0,5000.0,-7418.771138421125
t18,-7134.018609447463,0.0,0.0,0.0,250.0,-1000.0,2100.0,0.0,0.0,-1083.6097700560927,-165.9858733327972,0.0,799.3630033348583,121.59295453928316,-1680.0,0.0,336.9765433758839,0.0,0.0,-1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,0.0,700.0,700.0,5000.0,-8201.681751586328
t19,-8092.210928886968,0.0,0.0,0.0,250.0,-1000.0,2100.0,0.0,0.0,0.0,-482.3830676496897,0.0,1089.370508379328,570.474218122661,-546.0372186553717,261.6463197532378,0.0,0.0,1736.043565764183,0.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,732.8096060550017,5000.0,0.0,700.0,700.0,5000.0,-2726.286997117618
t20,-8300.0,52.73841916453927,199.4957433980993,341.53025920447857,250.0,-1000.0,1221.4950798400976,763.6452922714943,0.0,0.0,514.2803339524833,0.0,954.7970459484601,702.747580767417,0.0,600.0,550.0,0.0,2500.0,195.1259213884928,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,3721.8283889391882,5000.0,0.0,700.0,700.0,5000.0,3921.684064874751
t21,-7568.718567582516,493.6962041253093,1004.3366574324252,216.4885319642097,250.0,-1000.0,0.0,0.0,0.0,0.0,1200.0,0.0,1300.0,715.0,766.3558359669897,600.0,550.0,546.2233469720792,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,28.52802933675189,-933.2341646088084,4000.0,5000.0,0.0,700.0,700.0,4929.520648013534,9452.196521619975
t22,-6277.740482075541,1401.399922105332,1279.2134341193398,109.89107034063095,250.0,-1000.0,0.0,880.0724556935727,0.0,0.0,1200.0,0.0,1300.0,715.0,1341.9989373627159,383.469118904444,550.0,985.0,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,1400.0,-1400.0,4000.0,5000.0,0.0,700.0,700.0,2583.6375540461513,12055.942010496645
t23,-5007.568846676938,2127.0604345766833,1035.3436945789642,0.0,250.0,-1000.0,0.0,0.0,0.0,0.0,1200.0,0.0,1078.9388686624256,715.0,720.1458673911108,0.0,550.0,985.0,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,1400.0,-1400.0,4000.0,5000.0,0.0,700.0,700.0,2120.9906897029914,11128.910708235238
t24,-4250.252507204958,2147.554354213403,544.4196383331017,0.0,0.0,-1000.0,0.0,806.9875785346144,0.0,0.0,0.0,0.0,123.10349293904711,715.0,439.9408467762329,241.5859510468025,550.0,985.0,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,1400.0,-1400.0,4000.0,5000.0,0.0,700.0,700.0,2067.6217989905044,9724.961153628747
t25,-3974.288359416895,1614.386494811784,68.86358054537463,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,-227.22298347309967,0.0,-280.67772820812894,-715.0,-414.94609827657484,600.0,550.0,985.0,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1084.8243645601417,-1400.0,4000.0,5000.0,0.0,700.0,700.0,611.6458962325247,1686.9364376548428
t26,-4183.598092458414,405.517742734418,200.23958928515114,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,-1048.8039243499586,0.0,-479.82011730346795,-715.0,-732.0814954875249,600.0,550.0,985.0,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,804.162135834515,5000.0,-1222.7443309820176,700.0,700.0,637.2758448943003,-5645.852647832999
t27,-4335.70244617422,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,-1200.0,0.0,-545.3487487319829,-715.0,-541.4335958934653,600.0,550.0,985.0,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,343.46174241785815,5000.0,-2600.0,700.0,700.0,1103.4446743586786,-7801.578374023134
t28,-4353.192456614554,0.0,2.4246294289606696,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,-1200.0,0.0,-552.1795406491487,-715.0,-92.44458253267409,600.0,550.0,985.0,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,2919.5844123533784,5000.0,-2600.0,700.0,700.0,3425.831715375834,-2475.9758226382037
t29,-4356.452921466789,0.0,0.0,0.0,0.0,-1000.0,0.0,1548.655618239676,0.0,-231.69869708886708,-1200.0,0.0,-204.1893517612267,0.0,0.0,306.25812557584146,550.0,985.0,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,-2600.0,700.0,700.0,2043.1599870726297,-4605.267239428735
t30,-4440.603079089674,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,315.12361967398414,715.0,448.0903158510054,-37.11391548071119,550.0,985.0,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,1402.053135454662,5000.0,-2600.0,700.0,700.0,5000.0,891.5500764092667
t31,-3913.395772558715,0.0,318.2843624006246,0.0,0.0,-1000.0,1879.3295356415672,0.0,0.0,-539.0162814895726,-1200.0,0.0,983.1110606051257,715.0,1680.0,-316.1571534561607,550.0,985.0,2500.0,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,-2600.0,700.0,700.0,5000.0,2096.1557511428696
t32,-3412.470546530143,446.63621956823624,799.7283955218015,0.0,0.0,-1000.0,2100.0,271.84751008490144,1113.1071037895338,-1412.3833918432215,-1200.0,0.0,1300.0,715.0,1680.0,-177.13512077960405,550.0,985.0,1572.2460146429771,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,-2600.0,700.0,700.0,5000.0,3785.5761844544822
t33,-705.977979798955,2934.012324659332,867.4681749296401,0.0,0.0,-1000.0,2100.0,2166.0,2166.0,-1678.6260081799446,-1200.0,0.0,1300.0,715.0,1454.807315972476,0.0,550.0,780.8317018440599,540.1784376189612,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,-2600.0,700.0,700.0,5000.0,10443.69396704557
t34,-1378.9012531717653,2207.760734234193,1223.738807980533,0.0,0.0,-1000.0,2100.0,1249.3762965102205,2166.0,-1673.3163312487845,-1200.0,0.0,1047.2429837309874,715.0,872.95739143287,-600.0,550.0,985.0,274.58833736806116,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,3647.1756775681033,5000.0,-2600.0,700.0,700.0,5000.0,10640.622644404419
t35,-2452.9987917191493,2639.992222778639,1231.552444582944,0.0,0.0,-1000.0,2100.0,2166.0,2166.0,-2060.0981448515777,-1200.0,0.0,758.3184735061723,715.0,1060.4124863546538,-600.0,550.0,985.0,218.3468380003051,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,700.0,700.0,28.886146608277784,10960.411675260266
t36,-3495.5947957940534,2215.442719429751,620.0937133089675,0.0,0.0,-1000.0,2100.0,973.4673280861424,2079.1628993294566,-410.85896604814513,-1200.0,0.0,0.0,715.0,1680.0,-343.8422439796041,550.0,985.0,1373.45777536179,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,700.0,0.0,-2269.9456207344892,7525.3828089598155
t37,-3106.149108513997,2841.4711538132447,1058.5674838728069,0.0,0.0,-1000.0,2100.0,120.33322564777274,1297.4913190772165,-585.8489391992927,-1200.0,0.0,202.9157076575731,715.0,1680.0,-600.0,550.0,985.0,1441.88303147802,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,700.0,0.0,-5000.0,4454.663873833344
t38,-2410.328163891225,3402.3941165755527,1664.7850490205578,0.0,0.0,-1000.0,2100.0,0.0,337.2036839061058,-1383.4250846031773,-1200.0,0.0,495.5283800976494,715.0,1680.0,-600.0,550.0,985.0,1169.4037072162378,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,311.7288022302581,0.0,-5000.0,4071.290490551961
t39,0.0,4741.017767551685,2409.720605739375,0.0,0.0,-1000.0,1328.2589095212015,0.0,1308.065367518695,-2805.026611412112,-1200.0,0.0,1300.0,715.0,1680.0,-469.2468268867323,550.0,985.0,512.0925328454109,1400.0,-600.0,-4500.0,-630.0,500.0,-1716.0,-1000.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,700.0,0.0,-1116.5447690382205,11892.336975839304
